antithrash_suppressed_estimate,attacked,decision_index,eligible,episode_id,ineligible_reason,label,n_ready_bench,opp_active_card,opp_active_hp,opp_lethal_attack,opp_lethal_damage,our_active_card,our_active_energy_loss_if_retreated,our_active_hp,our_active_id,our_active_retreat_cost,our_lethal_attack,result,retreated,turn
,False,37,False,92656626,no_retreat_option,v7,,,,,,,,,119,,,LOSS,False,8
,False,38,False,92656626,not_2prize_ex,v7,,,,,,,,,119,,,LOSS,False,8
,False,39,False,92656626,not_2prize_ex,v7,,,,,,,,,119,,,LOSS,False,8
,False,40,False,92656626,no_retreat_option,v7,,,,,,,,,119,,,LOSS,False,8
,False,41,False,92656626,no_retreat_option,v7,,,,,,,,,119,,,LOSS,False,8
,False,42,False,92656626,no_retreat_option,v7,,,,,,,,,119,,,LOSS,False,8
,False,43,False,92656626,not_2prize_ex,v7,,,,,,,,,119,,,LOSS,False,8
,False,44,False,92656626,not_2prize_ex,v7,,,,,,,,,119,,,LOSS,False,8
,False,45,False,92656626,no_retreat_option,v7,,,,,,,,,119,,,LOSS,False,8
,False,46,False,92656626,not_2prize_ex,v7,,,,,,,,,119,,,LOSS,False,8
,False,47,False,92656626,not_2prize_ex,v7,,,,,,,,,119,,,LOSS,True,8
,False,48,False,92656626,no_retreat_option,v7,,,,,,,,,119,,,LOSS,False,8
,False,49,False,92656626,no_retreat_option,v7,,,,,,,,,235,,,LOSS,False,8
,False,50,False,92656626,no_active,v7,,,,,,,,,,,,LOSS,False,9
,False,51,False,92656626,not_2prize_ex,v7,,,,,,,,,120,,,LOSS,False,10
,False,52,False,92656626,not_lethal,v7,,,,,,,,,121,,,LOSS,False,10
,False,53,False,92656626,no_retreat_option,v7,,,,,,,,,121,,,LOSS,False,10
,False,54,False,92656626,not_lethal,v7,,,,,,,,,121,,,LOSS,False,10
,False,55,False,92656626,not_lethal,v7,,,,,,,,,121,,,LOSS,False,10
,False,56,False,92656626,not_lethal,v7,,,,,,,,,121,,,LOSS,False,10
,False,57,False,92656626,not_lethal,v7,,,,,,,,,121,,,LOSS,False,10
,False,58,False,92656626,no_retreat_option,v7,,,,,,,,,121,,,LOSS,False,10
,False,59,False,92656626,not_lethal,v7,,,,,,,,,121,,,LOSS,False,10
,False,60,False,92656626,not_lethal,v7,,,,,,,,,121,,,LOSS,False,10
,True,61,False,92656626,not_lethal,v7,,,,,,,,,121,,,LOSS,False,10
,False,62,False,92656626,no_retreat_option,v7,,,,,,,,,121,,,LOSS,False,10
,False,63,False,92656626,no_retreat_option,v7,,,,,,,,,121,,,LOSS,False,10
,False,64,False,92656626,no_retreat_option,v7,,,,,,,,,121,,,LOSS,False,10
,False,65,False,92656626,no_retreat_option,v7,,,,,,,,,121,,,LOSS,False,10
,False,66,False,92656626,no_retreat_option,v7,,,,,,,,,121,,,LOSS,False,10
,False,67,False,92656626,no_retreat_option,v7,,,,,,,,,121,,,LOSS,False,10
,False,68,False,92656626,no_active,v7,,,,,,,,,121,,,LOSS,False,10
,False,0,False,92658834,no_active,v7,,,,,,,,,,,,WIN,False,
,False,1,False,92658834,no_active,v7,,,,,,,,,,,,WIN,False,
,False,2,False,92658834,no_active,v7,,,,,,,,,,,,WIN,False,0
,False,3,False,92658834,no_active,v7,,,,,,,,,,,,WIN,False,0
,False,4,False,92658834,no_active,v7,,,,,,,,,,,,WIN,False,0
,False,5,False,92658834,no_active,v7,,,,,,,,,,,,WIN,False,0
,False,6,False,92658834,no_retreat_option,v7,,,,,,,,,119,,,WIN,False,1
,False,7,False,92658834,no_retreat_option,v7,,,,,,,,,119,,,WIN,False,1
,False,8,False,92658834,no_retreat_option,v7,,,,,,,,,119,,,WIN,False,1
,False,9,False,92658834,no_retreat_option,v7,,,,,,,,,119,,,WIN,False,1
,False,10,False,92658834,no_retreat_option,v7,,,,,,,,,119,,,WIN,False,1
,False,11,False,92658834,no_retreat_option,v7,,,,,,,,,119,,,WIN,False,1
,False,12,False,92658834,no_retreat_option,v7,,,,,,,,,119,,,WIN,False,1
,False,13,False,92658834,no_retreat_option,v7,,,,,,,,,119,,,WIN,False,3
,False,14,False,92658834,no_retreat_option,v7,,,,,,,,,119,,,WIN,False,3
,False,15,False,92658834,no_retreat_option,v7,,,,,,,,,119,,,WIN,False,3
,False,16,False,92658834,no_retreat_option,v7,,,,,,,,,119,,,WIN,False,3
,False,17,False,92658834,no_retreat_option,v7,,,,,,,,,119,,,WIN,False,3
,False,18,False,92658834,no_retreat_option,v7,,,,,,,,,119,,,WIN,False,3
,False,19,False,92658834,no_retreat_option,v7,,,,,,,,,120,,,WIN,False,3
,False,20,False,92658834,no_retreat_option,v7,,,,,,,,,120,,,WIN,False,3
,False,21,False,92658834,no_retreat_option,v7,,,,,,,,,120,,,WIN,False,3
,False,22,False,92658834,no_retreat_option,v7,,,,,,,,,120,,,WIN,False,3
,False,23,False,92658834,no_retreat_option,v7,,,,,,,,,120,,,WIN,False,3
,False,24,False,92658834,no_retreat_option,v7,,,,,,,,,120,,,WIN,False,3
,False,25,False,92658834,no_retreat_option,v7,,,,,,,,,120,,,WIN,False,3
,False,26,False,92658834,no_retreat_option,v7,,,,,,,,,120,,,WIN,False,3
,False,27,False,92658834,no_retreat_option,v7,,,,,,,,,120,,,WIN,False,3
,False,28,False,92658834,no_retreat_option,v7,,,,,,,,,120,,,WIN,False,3
,False,29,False,92658834,no_retreat_option,v7,,,,,,,,,120,,,WIN,False,3
,False,30,False,92658834,no_retreat_option,v7,,,,,,,,,120,,,WIN,False,3
,False,31,False,92658834,no_active,v7,,,,,,,,,,,,WIN,False,4
,False,32,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,5
,False,33,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,5
,False,34,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,5
,False,35,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,5
,False,36,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,5
,False,37,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,5
,False,38,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,5
,False,39,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,5
,False,40,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,5
,False,41,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,5
,False,42,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,5
,False,43,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,5
,False,44,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,5
,False,45,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,5
,False,46,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,5
,True,47,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,5
,False,48,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,5
,False,49,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,5
,False,50,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,5
,False,51,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,5
,False,52,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,5
,False,53,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,5
,False,54,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,7
,False,55,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,7
,False,56,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,7
,False,57,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,7
,False,58,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,7
,False,59,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,7
,False,60,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,7
,True,61,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,7
,False,62,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,7
,False,63,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,7
,False,64,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,7
,False,65,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,7
,False,66,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,7
,False,67,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,7
,False,68,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,9
,False,69,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,9
,False,70,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,9
,False,71,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,9
,False,72,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,9
,False,73,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,9
,False,74,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,9
,False,75,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,9
,True,76,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,9
,False,77,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,9
,False,78,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,9
,False,79,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,9
,False,80,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,9
,False,81,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,9
,False,82,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,9
,False,83,False,92658834,no_active,v7,,,,,,,,,121,,,WIN,False,9
,False,84,False,92658834,no_active,v7,,,,,,,,,,,,WIN,False,10
,False,85,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,11
,False,86,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,11
,False,87,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,11
,False,88,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,11
,False,89,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,11
,False,90,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,11
,False,91,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,11
,False,92,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,11
,False,93,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,11
,False,94,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,11
,False,95,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,11
,False,96,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,11
,False,97,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,11
,True,98,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,11
,False,99,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,11
,False,100,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,11
,False,101,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,11
,False,102,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,11
,False,103,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,11
,False,104,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,11
,False,105,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,13
,False,106,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,13
,True,107,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,13
,False,108,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,13
,False,109,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,13
,False,110,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,13
,False,111,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,13
,False,112,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,13
,False,113,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,13
,False,114,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,13
,False,115,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,15
,True,116,False,92658834,not_lethal,v7,,,,,,,,,121,,,WIN,False,15
,False,117,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,15
,False,118,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,15
,False,119,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,15
,False,120,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,15
,False,121,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,15
,False,122,False,92658834,no_retreat_option,v7,,,,,,,,,121,,,WIN,False,15
,False,0,False,92638893,no_active,v8,,,,,,,,,,,,WIN,False,
,False,1,False,92638893,no_active,v8,,,,,,,,,,,,WIN,False,
,False,2,False,92638893,no_active,v8,,,,,,,,,,,,WIN,False,0
,False,3,False,92638893,no_active,v8,,,,,,,,,,,,WIN,False,0
,False,4,False,92638893,no_active,v8,,,,,,,,,,,,WIN,False,0
,False,5,False,92638893,no_retreat_option,v8,,,,,,,,,119,,,WIN,False,2
,False,6,False,92638893,no_retreat_option,v8,,,,,,,,,119,,,WIN,False,2
,False,7,False,92638893,no_retreat_option,v8,,,,,,,,,119,,,WIN,False,2
,False,8,False,92638893,no_retreat_option,v8,,,,,,,,,119,,,WIN,False,2
,False,9,False,92638893,not_2prize_ex,v8,,,,,,,,,119,,,WIN,False,2
,False,10,False,92638893,not_2prize_ex,v8,,,,,,,,,119,,,WIN,True,2
,False,11,False,92638893,no_retreat_option,v8,,,,,,,,,119,,,WIN,False,2
,False,12,False,92638893,no_retreat_option,v8,,,,,,,,,119,,,WIN,False,2
,False,13,False,92638893,no_retreat_option,v8,,,,,,,,,235,,,WIN,False,2
,False,14,False,92638893,no_active,v8,,,,,,,,,,,,WIN,False,3
,False,15,False,92638893,no_retreat_option,v8,,,,,,,,,119,,,WIN,False,4
,False,16,False,92638893,no_retreat_option,v8,,,,,,,,,119,,,WIN,False,4
,False,17,False,92638893,no_retreat_option,v8,,,,,,,,,119,,,WIN,False,4
,False,18,False,92638893,no_retreat_option,v8,,,,,,,,,119,,,WIN,False,4
,False,19,False,92638893,no_retreat_option,v8,,,,,,,,,119,,,WIN,False,4
,False,20,False,92638893,no_retreat_option,v8,,,,,,,,,119,,,WIN,False,4
,False,21,False,92638893,no_retreat_option,v8,,,,,,,,,119,,,WIN,False,4
,False,22,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,4
,False,23,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,4
,False,24,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,4
,False,25,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,4
,False,26,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,4
,False,27,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,6
,False,28,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,6
,False,29,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,6
,False,30,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,6
,False,31,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,6
,False,32,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,6
,False,33,False,92638893,no_ready_bench,v8,,,,,,,,,121,,,WIN,False,6
,False,34,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,6
,False,35,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,6
,False,36,False,92638893,no_ready_bench,v8,,,,,,,,,121,,,WIN,False,6
,False,37,False,92638893,no_ready_bench,v8,,,,,,,,,121,,,WIN,False,6
,True,38,False,92638893,no_ready_bench,v8,,,,,,,,,121,,,WIN,False,6
,False,39,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,6
,False,40,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,6
,False,41,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,6
,False,42,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,6
,False,43,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,6
,False,44,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,6
,False,45,False,92638893,no_active,v8,,,,,,,,,,,,WIN,False,7
,False,46,False,92638893,not_2prize_ex,v8,,,,,,,,,120,,,WIN,False,8
,False,47,False,92638893,no_retreat_option,v8,,,,,,,,,120,,,WIN,False,8
,False,48,False,92638893,not_2prize_ex,v8,,,,,,,,,120,,,WIN,False,8
,False,49,False,92638893,no_retreat_option,v8,,,,,,,,,120,,,WIN,False,8
,False,50,False,92638893,not_2prize_ex,v8,,,,,,,,,120,,,WIN,False,8
,False,51,False,92638893,not_lethal,v8,,,,,,,,,121,,,WIN,False,8
,False,52,False,92638893,not_lethal,v8,,,,,,,,,121,,,WIN,False,8
,False,53,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,8
,False,54,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,8
,False,55,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,8
,False,56,False,92638893,not_lethal,v8,,,,,,,,,121,,,WIN,False,8
,False,57,False,92638893,not_lethal,v8,,,,,,,,,121,,,WIN,False,8
,False,58,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,8
,False,59,False,92638893,not_lethal,v8,,,,,,,,,121,,,WIN,False,8
,False,60,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,8
,False,61,False,92638893,not_lethal,v8,,,,,,,,,121,,,WIN,False,8
,True,62,False,92638893,not_lethal,v8,,,,,,,,,121,,,WIN,False,8
,False,63,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,8
,False,64,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,8
,False,65,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,8
,False,66,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,8
,False,67,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,8
,False,68,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,8
,False,69,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,8
,False,70,False,92638893,not_lethal,v8,,,,,,,,,121,,,WIN,False,10
,False,71,False,92638893,not_lethal,v8,,,,,,,,,121,,,WIN,False,10
,False,72,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,10
,False,73,False,92638893,not_lethal,v8,,,,,,,,,121,,,WIN,False,10
,False,74,False,92638893,not_lethal,v8,,,,,,,,,121,,,WIN,False,10
,False,75,False,92638893,not_lethal,v8,,,,,,,,,121,,,WIN,False,10
,False,76,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,10
,True,77,False,92638893,not_lethal,v8,,,,,,,,,121,,,WIN,False,10
,False,78,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,10
,False,79,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,10
,False,80,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,10
,False,81,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,10
,False,82,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,10
,False,83,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,10
,False,84,False,92638893,no_active,v8,,,,,,,,,,,,WIN,False,11
,False,85,False,92638893,not_lethal,v8,,,,,,,,,121,,,WIN,False,12
,False,86,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,12
,False,87,False,92638893,not_lethal,v8,,,,,,,,,121,,,WIN,False,12
,False,88,False,92638893,not_lethal,v8,,,,,,,,,121,,,WIN,False,12
,False,89,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,12
,True,90,False,92638893,not_lethal,v8,,,,,,,,,121,,,WIN,False,12
,False,91,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,12
,False,92,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,12
,False,93,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,12
,False,94,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,12
,False,95,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,12
,False,96,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,12
,False,97,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,12
,False,98,False,92638893,winning_trade_available,v8,,,,,,,,,121,,Jet Headbutt,WIN,False,14
,False,99,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,14
,True,100,False,92638893,not_lethal,v8,,,,,,,,,121,,,WIN,False,14
,False,101,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,14
,False,102,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,14
,False,103,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,14
,False,104,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,14
,False,105,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,14
,False,106,False,92638893,no_retreat_option,v8,,,,,,,,,121,,,WIN,False,14
,False,107,False,92638893,no_active,v8,,,,,,,,,121,,,WIN,False,14
,False,0,False,92639822,no_active,v8,,,,,,,,,,,,LOSS,False,
,False,1,False,92639822,no_active,v8,,,,,,,,,,,,LOSS,False,
,False,2,False,92639822,no_active,v8,,,,,,,,,,,,LOSS,False,0
,False,3,False,92639822,no_active,v8,,,,,,,,,,,,LOSS,False,0
,False,4,False,92639822,no_retreat_option,v8,,,,,,,,,119,,,LOSS,False,2
,False,5,False,92639822,not_2prize_ex,v8,,,,,,,,,119,,,LOSS,False,2
,False,6,False,92639822,no_retreat_option,v8,,,,,,,,,119,,,LOSS,False,2
,False,7,False,92639822,not_2prize_ex,v8,,,,,,,,,119,,,LOSS,False,2
,False,8,False,92639822,not_2prize_ex,v8,,,,,,,,,119,,,LOSS,False,2
,False,9,False,92639822,no_retreat_option,v8,,,,,,,,,119,,,LOSS,False,2
,False,10,False,92639822,no_retreat_option,v8,,,,,,,,,119,,,LOSS,False,2
,False,11,False,92639822,no_retreat_option,v8,,,,,,,,,119,,,LOSS,False,2
,False,12,False,92639822,not_2prize_ex,v8,,,,,,,,,119,,,LOSS,False,2
,False,13,False,92639822,not_2prize_ex,v8,,,,,,,,,119,,,LOSS,True,2
,False,14,False,92639822,no_retreat_option,v8,,,,,,,,,119,,,LOSS,False,2
,False,15,False,92639822,no_retreat_option,v8,,,,,,,,,235,,,LOSS,False,2
,False,16,False,92639822,no_active,v8,,,,,,,,,,,,LOSS,False,3
,False,17,False,92639822,not_2prize_ex,v8,,,,,,,,,119,,,LOSS,False,4
,False,18,False,92639822,no_retreat_option,v8,,,,,,,,,119,,,LOSS,False,4
,False,19,False,92639822,no_retreat_option,v8,,,,,,,,,119,,,LOSS,False,4
,False,20,False,92639822,not_2prize_ex,v8,,,,,,,,,119,,,LOSS,False,4
,False,21,False,92639822,not_2prize_ex,v8,,,,,,,,,119,,,LOSS,False,4
,False,22,False,92639822,not_2prize_ex,v8,,,,,,,,,120,,,LOSS,False,4
,False,23,False,92639822,no_retreat_option,v8,,,,,,,,,120,,,LOSS,False,4
,False,24,False,92639822,not_2prize_ex,v8,,,,,,,,,120,,,LOSS,False,4
,False,25,False,92639822,not_2prize_ex,v8,,,,,,,,,120,,,LOSS,False,4
,False,26,False,92639822,not_2prize_ex,v8,,,,,,,,,120,,,LOSS,False,4
,False,27,False,92639822,not_2prize_ex,v8,,,,,,,,,120,,,LOSS,False,4
,False,28,False,92639822,not_2prize_ex,v8,,,,,,,,,120,,,LOSS,False,4
,False,29,False,92639822,not_2prize_ex,v8,,,,,,,,,120,,,LOSS,False,4
,False,30,False,92639822,no_retreat_option,v8,,,,,,,,,120,,,LOSS,False,4
,False,31,False,92639822,not_2prize_ex,v8,,,,,,,,,120,,,LOSS,False,4
,False,32,False,92639822,not_2prize_ex,v8,,,,,,,,,120,,,LOSS,False,4
,False,33,False,92639822,no_retreat_option,v8,,,,,,,,,120,,,LOSS,False,4
,False,34,False,92639822,not_2prize_ex,v8,,,,,,,,,120,,,LOSS,False,4
,False,35,False,92639822,no_retreat_option,v8,,,,,,,,,120,,,LOSS,False,4
,False,36,False,92639822,not_2prize_ex,v8,,,,,,,,,120,,,LOSS,True,4
,False,37,False,92639822,no_retreat_option,v8,,,,,,,,,120,,,LOSS,False,4
,False,38,False,92639822,no_retreat_option,v8,,,,,,,,,120,,,LOSS,False,4
,False,39,False,92639822,no_retreat_option,v8,,,,,,,,,121,,,LOSS,False,4
,False,40,False,92639822,no_active,v8,,,,,,,,,,,,LOSS,False,5
,False,41,False,92639822,not_lethal,v8,,,,,,,,,121,,,LOSS,False,6
,False,42,False,92639822,not_lethal,v8,,,,,,,,,121,,,LOSS,False,6
,False,43,False,92639822,no_retreat_option,v8,,,,,,,,,121,,,LOSS,False,6
,False,44,False,92639822,no_retreat_option,v8,,,,,,,,,121,,,LOSS,False,6
,False,45,False,92639822,not_lethal,v8,,,,,,,,,121,,,LOSS,False,6
,False,46,False,92639822,not_lethal,v8,,,,,,,,,121,,,LOSS,False,6
,False,47,False,92639822,not_lethal,v8,,,,,,,,,121,,,LOSS,False,6
,False,48,False,92639822,no_retreat_option,v8,,,,,,,,,121,,,LOSS,False,6
,False,49,False,92639822,not_lethal,v8,,,,,,,,,121,,,LOSS,False,6
,False,50,False,92639822,no_retreat_option,v8,,,,,,,,,121,,,LOSS,False,6
,False,51,False,92639822,not_lethal,v8,,,,,,,,,121,,,LOSS,False,6
,False,52,False,92639822,not_lethal,v8,,,,,,,,,121,,,LOSS,False,6
,True,53,False,92639822,not_lethal,v8,,,,,,,,,121,,,LOSS,False,6
,False,54,False,92639822,no_retreat_option,v8,,,,,,,,,121,,,LOSS,False,6
,False,55,False,92639822,no_retreat_option,v8,,,,,,,,,121,,,LOSS,False,6
,False,56,False,92639822,no_retreat_option,v8,,,,,,,,,121,,,LOSS,False,6
,False,57,False,92639822,no_retreat_option,v8,,,,,,,,,121,,,LOSS,False,6
,False,58,False,92639822,no_retreat_option,v8,,,,,,,,,121,,,LOSS,False,6
,False,59,False,92639822,no_retreat_option,v8,,,,,,,,,121,,,LOSS,False,6
,False,60,False,92639822,not_lethal,v8,,,,,,,,,121,,,LOSS,False,8
,False,61,False,92639822,no_retreat_option,v8,,,,,,,,,121,,,LOSS,False,8
,False,62,False,92639822,not_lethal,v8,,,,,,,,,121,,,LOSS,False,8
,False,63,False,92639822,no_retreat_option,v8,,,,,,,,,121,,,LOSS,False,8
,False,64,False,92639822,not_lethal,v8,,,,,,,,,121,,,LOSS,False,8
,False,65,False,92639822,no_retreat_option,v8,,,,,,,,,121,,,LOSS,False,8
,False,66,False,92639822,not_lethal,v8,,,,,,,,,121,,,LOSS,False,8
,False,67,False,92639822,not_lethal,v8,,,,,,,,,121,,,LOSS,False,8
,False,68,False,92639822,no_retreat_option,v8,,,,,,,,,121,,,LOSS,False,8
,False,69,False,92639822,not_lethal,v8,,,,,,,,,121,,,LOSS,False,8
