episode_id,date,period,size_bytes,avg_score,min_score,sum_score,team0,team1,winner,outcome_type,first_player,n_steps,final_turn_p0,final_turn_p1,deck0_hash,deck1_hash,deck0_ncards,deck1_ncards,deck0_source,deck1_source
82281891,2026-06-27,EARLY,4252286,1018.723863,994.897526,2037.447727,Kakimoto Takahiro,Sophie,1,DECISIVE,0,147,13,14,4a256a933ac66a7b,4a256a933ac66a7b,60,60,action,action
82173903,2026-06-27,EARLY,2300772,953.126121,943.297226,1906.252243,NecromanAlbert,Exodia,1,DECISIVE,1,99,12,13,59138a345c6b933a,2b3108749e2032d7,60,60,action,action
82120090,2026-06-27,EARLY,375907,1005.582259,989.536328,2011.164517,YT,c-number,1,DECISIVE,0,20,1,2,bd3a5d98cf29cbc3,8fd43c0458cc243a,60,60,action,action
82254819,2026-06-27,EARLY,2190646,951.661421,926.393464,1903.322843,chiri.,barrybao123,1,DECISIVE,0,99,13,14,aa2398e69a3549ad,475b53c995fdd261,60,60,action,action
82385275,2026-06-28,EARLY,4848081,1008.571659,981.655176,2017.143317,rinov321,graybackcat,0,DECISIVE,0,167,13,12,6c534f1524e51c74,6466b09d801253cc,60,60,action,action
82457893,2026-06-28,EARLY,3269160,1080.855746,1055.568216,2161.711493,Akira-Ninth,渡邊征央,0,DECISIVE,1,120,14,13,9d1dad39ec641aa0,2b3108749e2032d7,60,60,action,action
82415591,2026-06-28,EARLY,436174,963.636943,950.894715,1927.273886,Kyo_s_s,iwawawawa iwawa,1,DECISIVE,0,24,1,2,bd3a5d98cf29cbc3,6c534f1524e51c74,60,60,action,action
82373037,2026-06-28,EARLY,3882464,1138.425583,1095.269848,2276.851167,monnosuke,Morim,1,DECISIVE,0,143,15,16,d5e2e6b068b45bf0,2b3108749e2032d7,60,60,action,action
82501283,2026-06-28,EARLY,3604206,960.694043,941.462646,1921.388087,NekoChan-NekoChan,そうめん,0,DECISIVE,0,135,17,16,aa2398e69a3549ad,27335d2b3cf332a5,60,60,action,action
82305927,2026-06-27,EARLY,6163555,1018.623472,1004.559741,2037.246944,カントー地方マスター,Kinf11,1,DECISIVE,0,205,19,20,831fd3a04060c7c2,cf54338b6b99acc3,60,60,action,action
82311370,2026-06-27,EARLY,4332465,986.434137,937.242572,1972.868274,shu8Cream,David Goldrajch,1,DECISIVE,0,151,11,12,8852a64a0959129f,4a256a933ac66a7b,60,60,action,action
82277610,2026-06-27,EARLY,3798880,1019.860250,1010.893122,2039.720500,n=1,KakuTakagawa,1,DECISIVE,0,139,19,20,6948b9208b17fad2,2b3108749e2032d7,60,60,action,action
82401272,2026-06-28,EARLY,6906050,1200.257982,1169.684140,2400.515964,mikelou1,kazuki0123,1,DECISIVE,1,228,18,19,596d814be92eab55,c9d8794e26a87fa3,60,60,action,action
82256439,2026-06-27,EARLY,4045989,989.648609,972.219989,1979.297219,omoch1...?,konaito,0,DECISIVE,1,150,12,11,2b3108749e2032d7,831fd3a04060c7c2,60,60,action,action
82483754,2026-06-28,EARLY,3453712,1059.876076,1016.366982,2119.752153,c-number,kokatsu,1,DECISIVE,0,128,9,10,134e9702ab6e4562,31eb35a15d9cce08,60,60,action,action
82386873,2026-06-28,EARLY,3680152,992.733785,985.211798,1985.467569,genki toyama,rinov321,0,DECISIVE,0,138,13,12,2908e6dd46c4e0fa,6c534f1524e51c74,60,60,action,action
82479209,2026-06-28,EARLY,2409078,1151.793603,1151.233580,2303.587207,airMac 778,mikelou1,0,DECISIVE,0,94,11,10,87878bec14a895a0,596d814be92eab55,60,60,action,action
82483905,2026-06-28,EARLY,2441973,1035.662071,1017.134550,2071.324143,tadhase,monnosuke,0,DECISIVE,1,101,14,13,5b3b6c68dfdc9bd7,d5e2e6b068b45bf0,60,60,action,action
82367266,2026-06-28,EARLY,1869811,1024.657361,1010.934976,2049.314721,Hexylab,Team kuma,0,DECISIVE,1,84,10,9,aa2398e69a3549ad,cf54338b6b99acc3,60,60,action,action
82436930,2026-06-28,EARLY,3786752,1004.249956,964.642602,2008.499913,Xander,Ty-Yuki,0,DECISIVE,1,135,10,9,2b3108749e2032d7,59138a345c6b933a,60,60,action,action
82448663,2026-06-28,EARLY,3296093,1099.279585,1095.165846,2198.559170,RtoABC,Yxy2001,1,DECISIVE,1,122,16,17,a75a8d5778834ad9,2b3108749e2032d7,60,60,action,action
82413324,2026-06-28,EARLY,4249542,1280.492013,1247.555640,2560.984027,haiy_qq,keidroid,1,DECISIVE,1,163,22,23,2b3108749e2032d7,aa2398e69a3549ad,60,60,action,action
82454696,2026-06-28,EARLY,1862840,1009.788171,992.060482,2019.576343,Morim,Niko Kristanto,1,DECISIVE,0,79,5,6,ad9eb15621c47305,2a57f95a0978f0cc,60,60,action,action
82403320,2026-06-28,EARLY,4763146,1051.302570,1028.925207,2102.605140,Budew,pompom555,0,DECISIVE,1,168,22,21,2b3108749e2032d7,cf54338b6b99acc3,60,60,action,action
82500183,2026-06-28,EARLY,6789956,965.327750,948.931444,1930.655500,suk1yak1,suis101,0,DECISIVE,0,232,11,10,1b96d77f991ff5b1,bd3a5d98cf29cbc3,60,60,action,action
82374640,2026-06-28,EARLY,2784668,966.427881,949.434626,1932.855761,shu,kazuki0123,1,DECISIVE,0,115,11,12,cf54338b6b99acc3,c9d8794e26a87fa3,60,60,action,action
82414567,2026-06-28,EARLY,6151285,1005.620916,992.664739,2011.241833,TBBJason,Marron22246,1,DECISIVE,1,202,12,13,59138a345c6b933a,6c534f1524e51c74,60,60,action,action
82317745,2026-06-28,EARLY,1572489,1390.507349,1378.190634,2781.014697,Yushin Ito,ShumpeiNomura,0,DECISIVE,0,76,13,12,aa2398e69a3549ad,755af6541b064429,60,60,action,action
82342257,2026-06-28,EARLY,3202073,982.332586,980.878665,1964.665172,tonghuicheng,FirstSS-Sub,1,DECISIVE,0,118,7,8,a3f1d2935659226e,0b99dec21056b2f3,60,60,action,action
82492037,2026-06-28,EARLY,3342931,1162.129366,1148.115111,2324.258732,reika555,nsytsqdtn,0,DECISIVE,1,128,12,11,2b3108749e2032d7,2b3108749e2032d7,60,60,action,action
82482678,2026-06-28,EARLY,7598035,1073.237984,1071.002880,2146.475967,kemurayama,キーウィ,0,DECISIVE,0,252,23,22,b28bceb540618967,59138a345c6b933a,60,60,action,action
82642463,2026-06-29,EARLY,4557872,1087.056733,1078.279274,2174.113465,snowsapphire,Blacklions.,0,DECISIVE,1,157,20,19,2b3108749e2032d7,b166b6b93aa1670b,60,60,action,action
82701085,2026-06-29,EARLY,1591187,1030.679709,994.798548,2061.359417,Shoya Taguchi,cam3ronc,0,DECISIVE,1,70,12,11,2b3108749e2032d7,2b3108749e2032d7,60,60,action,action
82636884,2026-06-29,EARLY,6519672,1119.111355,1095.388634,2238.222710,Shunji Minode,Gappy,0,DECISIVE,0,212,21,20,089c8f9468e47b28,433c63791dfad146,60,60,action,action
82545407,2026-06-29,EARLY,3812068,1032.410273,1018.254824,2064.820546,渡邉瑛貴,Yuiki,1,DECISIVE,1,136,10,11,2b3108749e2032d7,753c7d1f9e30d5be,60,60,action,action
82579606,2026-06-29,EARLY,2697102,1147.665763,1096.915216,2295.331527,【ＡＩと共に、ＡＩと戦う】tubotu,katsudon 421,0,DECISIVE,0,100,7,6,1a0c457584213a4b,65c1c1667f96d6d8,60,60,action,action
82611849,2026-06-29,EARLY,3363554,1029.683139,1003.525335,2059.366277,haiy_qq,Akira-Ninth,0,DECISIVE,1,125,10,9,adeed07e68a1023b,9d1dad39ec641aa0,60,60,action,action
82534943,2026-06-29,EARLY,4025524,992.846900,921.647808,1985.693800,shikitora,Niko Kristanto,1,DECISIVE,0,143,11,12,4a256a933ac66a7b,2a8c2e76cea8afd6,60,60,action,action
82573740,2026-06-29,EARLY,3935268,1037.373399,982.926779,2074.746797,Naoshin,Takaaki Matsuda,0,DECISIVE,0,143,13,12,4a256a933ac66a7b,ef1c3cb4eae26467,60,60,action,action
82635260,2026-06-29,EARLY,2605236,1037.876507,1035.670724,2075.753015,Niko Kristanto,senkin13,0,DECISIVE,0,106,9,8,08ea081375e70f53,2b3108749e2032d7,60,60,action,action
82711602,2026-06-29,EARLY,3351778,1174.066926,1142.449199,2348.133851,zoroark190,hikarimaru,0,DECISIVE,0,123,21,20,842972d3b3962877,2b3108749e2032d7,60,60,action,action
82523785,2026-06-29,EARLY,2488108,1018.112889,980.997642,2036.225779,Myckel Uribe,illunome,1,DECISIVE,0,99,9,10,21e4a1741cea81a9,52bf12478558b725,60,60,action,action
82661539,2026-06-29,EARLY,3900095,1131.002750,1118.398848,2262.005500,orikage,カドラバ Kadoraba,1,DECISIVE,1,148,14,15,59138a345c6b933a,a08c00547af63ae9,60,60,action,action
82547530,2026-06-29,EARLY,3883204,1044.131308,1039.108085,2088.262615,klog,Yufeng,0,DECISIVE,1,138,16,15,2b3108749e2032d7,5b3b6c68dfdc9bd7,60,60,action,action
82620690,2026-06-29,EARLY,2878939,1063.382812,991.829980,2126.765624,HIROYA KIKUCHI,zoroark190,0,DECISIVE,1,115,10,9,2b3108749e2032d7,4d9c007bfce1e9a0,60,60,action,action
82536809,2026-06-29,EARLY,2777890,973.465515,949.709627,1946.931029,denden12,Fayche,0,DECISIVE,0,108,15,14,aa2398e69a3549ad,2209c374c5fe2353,60,60,action,action
82642445,2026-06-29,EARLY,5290301,1150.725726,1145.915239,2301.451453,Inlon Kou,airMac 778,1,DECISIVE,0,183,11,12,dec7cdaef424b950,87878bec14a895a0,60,60,action,action
82638454,2026-06-29,EARLY,7132332,1008.766367,1001.777280,2017.532735,BluezLee,konaito,0,DECISIVE,0,235,15,14,b4ef20e5475def6f,831fd3a04060c7c2,60,60,action,action
82684959,2026-06-29,EARLY,3993596,975.079778,931.166966,1950.159557,snowsapphire,Hamachi,1,DECISIVE,1,147,14,15,b166b6b93aa1670b,2b3108749e2032d7,60,60,action,action
82562550,2026-06-29,EARLY,2844458,1014.165213,1012.358946,2028.330426,koiwashi,kidekikish,0,DECISIVE,1,115,12,11,01e3b9c098771ebd,d25455c6b9cfac0d,60,60,action,action
82689303,2026-06-29,EARLY,3905592,980.769646,976.016151,1961.539291,Ryoga Naito,Praxel,1,DECISIVE,1,147,10,11,59138a345c6b933a,2b3108749e2032d7,60,60,action,action
82695090,2026-06-29,EARLY,2816191,990.089276,988.732805,1980.178553,f.a.nina,ChillR,1,DECISIVE,1,114,14,15,b166b6b93aa1670b,890af7220ecf499d,60,60,action,action
82765672,2026-06-30,EARLY,3662037,1051.103624,1020.227895,2102.207248,ShumpeiNomura,Tokiya Osuka,1,DECISIVE,0,138,15,16,8e82656e634ac2da,2b3108749e2032d7,60,60,action,action
82590467,2026-06-29,EARLY,5841316,1049.103997,1047.224289,2098.207994,yaruwo,NukoNiko15,0,DECISIVE,0,211,9,8,bd3a5d98cf29cbc3,4a12527f6d92c9a2,60,60,action,action
82630790,2026-06-29,EARLY,3328439,1003.627394,972.537235,2007.254789,askamijo,takaygiiiiiiii,1,DECISIVE,1,129,12,13,2b3108749e2032d7,b166b6b93aa1670b,60,60,action,action
82922499,2026-06-30,EARLY,5514609,1082.978363,1060.934031,2165.956726,takumina,Yasuo 0/10/0,0,DECISIVE,1,200,16,15,59138a345c6b933a,59138a345c6b933a,60,60,action,action
82880392,2026-06-30,EARLY,3133504,1219.352538,1184.928606,2438.705077,sqrt4kaido,tomatomato,0,DECISIVE,0,117,11,10,da71c738ef47665c,ad9eb15621c47305,60,60,action,action
82765669,2026-06-30,EARLY,5126620,1194.862679,1156.957187,2389.725359,Yushin Ito,kazuki0123,1,DECISIVE,1,172,12,13,6948b9208b17fad2,c9d8794e26a87fa3,60,60,action,action
82926373,2026-06-30,EARLY,3822604,1051.973918,1044.282909,2103.947836,takumina,Ryosei Kojima,0,DECISIVE,1,139,8,7,59138a345c6b933a,cf54338b6b99acc3,60,60,action,action
82918337,2026-06-30,EARLY,4827922,1061.311951,1021.433904,2122.623902,みがわり,LowEffort,0,DECISIVE,0,171,17,16,831fd3a04060c7c2,2b3108749e2032d7,60,60,action,action
82746479,2026-06-30,EARLY,3763105,1190.065817,1173.779915,2380.131635,Myckel Uribe,THIRD PTCG Club,1,DECISIVE,1,145,12,13,3f0180aa6166785a,6b960e3ec5086fd3,60,60,action,action
82762628,2026-06-30,EARLY,3426724,1073.370880,1030.854040,2146.741760,Morim,tadhase,0,DECISIVE,1,134,16,15,2b3108749e2032d7,5b3b6c68dfdc9bd7,60,60,action,action
82681383,2026-06-29,EARLY,2857459,1033.921625,1027.389069,2067.843251,nsytsqdtn,Brendan Gho,0,DECISIVE,1,113,16,15,2b3108749e2032d7,2b3108749e2032d7,60,60,action,action
82667905,2026-06-29,EARLY,1792251,998.378773,968.272111,1996.757545,Shuang Ranse,tonakaiiii,0,DECISIVE,0,83,9,8,ad9eb15621c47305,afaa4ac744b28ee5,60,60,action,action
82872198,2026-06-30,EARLY,4735257,1140.469165,1133.228164,2280.938330,【ＡＩと共に、ＡＩと戦う】tubotu,suguuuuu & hiehie,0,DECISIVE,0,170,17,16,a35cdf3304ae2d9d,dec7cdaef424b950,60,60,action,action
82927607,2026-06-30,EARLY,3842543,1254.212883,1250.216689,2508.425766,Moegi,The Debauchery Tea Party,0,DECISIVE,1,144,16,15,ecb9fd41d48b6ccb,910dcaefeb77a2f0,60,60,action,action
82905088,2026-06-30,EARLY,2750247,1225.385839,1199.783019,2450.771677,pztriatomic,THIRD PTCG Club,1,DECISIVE,1,109,12,13,2b3108749e2032d7,bf4fd9046cb2d210,60,60,action,action
82915596,2026-06-30,EARLY,2545559,1109.229284,1105.841350,2218.458569,Gotem Penguin,barrybao123,1,DECISIVE,0,107,17,18,e69858a31af3698a,ff9fd85c64aa648a,60,60,action,action
82931201,2026-06-30,EARLY,1765056,1081.056987,1048.969602,2162.113974,takusemba,monnu,1,DECISIVE,1,72,6,7,aa2398e69a3549ad,f9b67c5efbba736e,60,60,action,action
82921841,2026-06-30,EARLY,2541189,1113.118560,1111.701062,2226.237121,Gotem Penguin,ヌメルゴンex,0,DECISIVE,0,97,41,40,e69858a31af3698a,a7ecb399eff72c6a,60,60,action,action
82925424,2026-06-30,EARLY,302176,1089.130664,1077.459188,2178.261328,keidroid,Akshay Punjabi,0,DECISIVE,0,18,3,2,aa2398e69a3549ad,d97004b63104f708,60,60,action,action
82932913,2026-06-30,EARLY,5863139,1192.356194,1164.246343,2384.712388,zoroark190,kawachi,0,DECISIVE,0,197,15,14,842972d3b3962877,9b0067512e7461eb,60,60,action,action
82916792,2026-06-30,EARLY,4771799,1084.895350,1055.345817,2169.790699,Shun,TTT Is All You Need,0,DECISIVE,1,178,18,17,7da5f9d0172c327a,46becdc8f8899835,60,60,action,action
82782489,2026-06-30,EARLY,2694838,1094.758323,1069.891768,2189.516646,david valor,askamijo,1,DECISIVE,1,104,12,13,2b3108749e2032d7,2b3108749e2032d7,60,60,action,action
82847825,2026-06-30,EARLY,5459689,1240.729355,1223.614009,2481.458710,yoshimasak,カドラバ Kadoraba,0,DECISIVE,1,197,12,11,59138a345c6b933a,dec7cdaef424b950,60,60,action,action
82857844,2026-06-30,EARLY,768911,1134.283842,1126.910341,2268.567684,jiatu.l,S4nkurero,1,DECISIVE,0,36,3,4,aa2398e69a3549ad,831fd3a04060c7c2,60,60,action,action
82919905,2026-06-30,EARLY,4603334,1052.156765,1038.833114,2104.313530,MooDerEchte,takumina,0,DECISIVE,1,158,14,13,2b3108749e2032d7,831fd3a04060c7c2,60,60,action,action
83082056,2026-07-01,EARLY,1369649,1138.139898,1121.183957,2276.279796,Ajishio,iwashi,0,DECISIVE,0,60,5,4,8417597ea8879a72,2b3108749e2032d7,60,60,action,action
83013332,2026-07-01,EARLY,3133899,1187.723124,1132.299790,2375.446249,Moegi,zoroark190,1,DECISIVE,1,120,20,21,ecb9fd41d48b6ccb,842972d3b3962877,60,60,action,action
83092680,2026-07-01,EARLY,5261312,1169.268978,1154.328292,2338.537957,kazuki0123,CardPilotLab,1,DECISIVE,0,190,15,16,c9d8794e26a87fa3,890af7220ecf499d,60,60,action,action
83172987,2026-07-01,EARLY,2906205,1141.021891,1114.569572,2282.043782,ezreal77,UBI=ISHI,1,DECISIVE,1,114,10,11,22d3f669e8184599,a61ad8dc4eb8b1d6,60,60,action,action
83037691,2026-07-01,EARLY,6040202,1156.944295,1156.725369,2313.888590,S4nkurero,チームロスギラ,1,DECISIVE,0,195,13,14,831fd3a04060c7c2,7436a436fd90a94d,60,60,action,action
83094777,2026-07-01,EARLY,483354,1208.750845,1191.442597,2417.501691,Akira-Ninth,Michael Krager,0,DECISIVE,1,25,2,2,9d1dad39ec641aa0,a88ac606b2d71a36,60,60,action,action
83148253,2026-07-01,EARLY,1769022,1148.393503,1142.153881,2296.787006,Yushin Ito,aidy,0,DECISIVE,0,81,9,8,aa2398e69a3549ad,831fd3a04060c7c2,60,60,action,action
83149741,2026-07-01,EARLY,5041648,1289.952433,1277.637596,2579.904865,The Debauchery Tea Party,kazuki0123,0,DECISIVE,0,179,11,10,910dcaefeb77a2f0,c9d8794e26a87fa3,60,60,action,action
82940670,2026-07-01,EARLY,4192660,1185.503697,1129.380003,2371.007394,Yushin Ito,Kohenyan,1,DECISIVE,0,169,19,20,aa2398e69a3549ad,74c27650b18b57e3,60,60,action,action
82986781,2026-07-01,EARLY,4115232,1178.150121,1174.978601,2356.300243,capbloo,ShumpeiNomura,0,DECISIVE,0,146,11,10,22e465ba34de23db,8e82656e634ac2da,60,60,action,action
82981003,2026-07-01,EARLY,4268205,1194.910763,1179.973224,2389.821526,Takaaki Matsuda,S4nkurero,0,DECISIVE,1,158,12,11,890af7220ecf499d,831fd3a04060c7c2,60,60,action,action
83109521,2026-07-01,EARLY,2841709,1316.816289,1300.205649,2633.632578,kazuki0123,The Debauchery Tea Party,0,DECISIVE,0,116,11,10,c9d8794e26a87fa3,910dcaefeb77a2f0,60,60,action,action
82954712,2026-07-01,EARLY,2490630,1175.685036,1159.035337,2351.370072,Gotem Penguin,kazuki0123,1,DECISIVE,0,101,8,8,f9b67c5efbba736e,c9d8794e26a87fa3,60,60,action,action
83164022,2026-07-01,EARLY,6018088,1145.711593,1134.493428,2291.423187,kazuki0123,CardPilotLab,1,DECISIVE,0,208,14,14,c9d8794e26a87fa3,890af7220ecf499d,60,60,action,action
82966988,2026-07-01,EARLY,3225237,1176.429315,1148.847460,2352.858630,yamy893,Gotem Penguin,0,DECISIVE,0,115,11,10,d9614beda9774552,f9b67c5efbba736e,60,60,action,action
82945664,2026-07-01,EARLY,5599075,1141.913051,1136.397554,2283.826103,チームロスギラ,kawachi,1,DECISIVE,0,196,15,16,7436a436fd90a94d,9b0067512e7461eb,60,60,action,action
82963736,2026-07-01,EARLY,4131716,1142.751374,1076.276551,2285.502747,yoshimasak,Yushin Ito,1,DECISIVE,1,146,12,13,59138a345c6b933a,6948b9208b17fad2,60,60,action,action
83018228,2026-07-01,EARLY,6071327,1158.817460,1141.451588,2317.634920,Gotem Penguin,aidy,0,DECISIVE,0,209,15,14,f9b67c5efbba736e,831fd3a04060c7c2,60,60,action,action
83170121,2026-07-01,EARLY,3796220,1159.395313,1117.494774,2318.790626,Oshbocker,Michael Krager,1,DECISIVE,1,143,70,71,2b3108749e2032d7,a88ac606b2d71a36,60,60,action,action
83164014,2026-07-01,EARLY,3853355,1172.596768,1134.316379,2345.193537,CardPilotLab,THIRD PTCG Club,1,DECISIVE,1,138,12,13,890af7220ecf499d,bf4fd9046cb2d210,60,60,action,action
83416621,2026-07-02,EARLY,2831344,1105.328925,1104.158922,2210.657851,ykuroka,yamy893,0,DECISIVE,0,103,17,16,7c58f3915e31351e,d9614beda9774552,60,60,action,action
82942755,2026-07-01,EARLY,2903768,1173.501471,1124.399647,2347.002942,Akira-Ninth,zoroark190,1,DECISIVE,1,110,10,11,9d1dad39ec641aa0,842972d3b3962877,60,60,action,action
83308043,2026-07-02,EARLY,5373801,1175.903332,1126.895814,2351.806663,Ajishio,tonakaiiii,1,DECISIVE,0,188,11,12,8417597ea8879a72,b43a53d96da0f0b5,60,60,action,action
83038310,2026-07-01,EARLY,474908,1160.156731,1086.420642,2320.313462,Yushin Ito,みがわり,0,DECISIVE,1,24,2,1,6948b9208b17fad2,831fd3a04060c7c2,60,60,action,action
83111652,2026-07-01,EARLY,5259810,1156.197520,1136.643346,2312.395041,capbloo,Akira-Ninth,1,DECISIVE,0,174,15,16,43a84eaf17fde18d,9d1dad39ec641aa0,60,60,action,action
83446451,2026-07-02,EARLY,6408835,1110.468259,1109.043368,2220.936518,を,ebisu_ya,0,DECISIVE,0,218,77,76,a88ac606b2d71a36,a88ac606b2d71a36,60,60,action,action
83058346,2026-07-01,EARLY,4166564,1226.058952,1165.005471,2452.117905,kazuki0123,capbloo,1,DECISIVE,0,151,9,10,c9d8794e26a87fa3,43a84eaf17fde18d,60,60,action,action
83196451,2026-07-02,EARLY,2954736,1156.922236,1154.099257,2313.844472,yamy893,CardPilotLab,1,DECISIVE,0,109,15,16,d9614beda9774552,890af7220ecf499d,60,60,action,action
83316260,2026-07-02,EARLY,1671809,1180.400822,1164.378071,2360.801644,Yushin Ito,ShumpeiNomura,0,DECISIVE,0,79,11,10,aa2398e69a3549ad,0f8ded0dab3abdd6,60,60,action,action
83251909,2026-07-02,EARLY,3921589,1099.982916,1012.878063,2199.965832,THIRD PTCG Club,f.a.nina,0,DECISIVE,0,148,13,12,bf4fd9046cb2d210,b166b6b93aa1670b,60,60,action,action
83308088,2026-07-02,EARLY,3750372,1102.520633,1088.901322,2205.041265,Bata09,CCoffie,1,DECISIVE,0,135,11,12,b13b062a5e20bcf3,b13b062a5e20bcf3,60,60,action,action
83291470,2026-07-02,EARLY,3282684,1130.846198,1124.318047,2261.692397,THIRD PTCG Club,Yushin Ito,1,DECISIVE,0,136,13,14,bf4fd9046cb2d210,aa2398e69a3549ad,60,60,action,action
83209035,2026-07-02,EARLY,3118633,1137.417321,1125.032574,2274.834643,pokeka_ryo,CardPilotLab,0,DECISIVE,0,124,15,14,27b307e62db35245,890af7220ecf499d,60,60,action,action
83301841,2026-07-02,EARLY,6882331,1224.898504,1224.898327,2449.797008,S4nkurero,The Debauchery Tea Party,0,DECISIVE,0,240,13,12,b43a53d96da0f0b5,910dcaefeb77a2f0,60,60,action,action
83263997,2026-07-02,EARLY,4600852,1151.422249,1121.164353,2302.844497,ShumpeiNomura,zoroark190,0,DECISIVE,0,158,15,14,e2db90241152a724,842972d3b3962877,60,60,action,action
83356709,2026-07-02,EARLY,3828902,1208.056487,1202.444112,2416.112974,Dick Jessen William,tonakaiiii,0,DECISIVE,0,133,11,10,9c8099036f7d7f16,b43a53d96da0f0b5,60,60,action,action
83211684,2026-07-02,EARLY,2977350,1135.157345,1121.089674,2270.314690,yamy893,KentoHako,0,DECISIVE,0,106,11,11,d9614beda9774552,c8214905070b4630,60,60,action,action
83334021,2026-07-02,EARLY,3752555,1167.698759,1162.166168,2335.397517,ShumpeiNomura,Dick Jessen William,1,DECISIVE,0,132,13,14,0f8ded0dab3abdd6,9c8099036f7d7f16,60,60,action,action
83405646,2026-07-02,EARLY,7670623,1138.187815,1096.211992,2276.375629,kazuki0123,easonyanyan,0,DECISIVE,0,251,13,12,c9d8794e26a87fa3,910dcaefeb77a2f0,60,60,action,action
83226612,2026-07-02,EARLY,1844011,1149.757473,1148.708973,2299.514947,pokeka_ryo,tsukammo,0,DECISIVE,0,79,5,5,27b307e62db35245,606a61efc171d5d9,60,60,action,action
83291409,2026-07-02,EARLY,6185645,1232.756694,1197.951920,2465.513388,kazuki0123,tonakaiiii,0,DECISIVE,0,214,13,13,c9d8794e26a87fa3,b43a53d96da0f0b5,60,60,action,action
83425734,2026-07-02,EARLY,5814619,1140.380786,1119.783447,2280.761571,を,zoroark190,1,DECISIVE,0,202,49,50,a88ac606b2d71a36,842972d3b3962877,60,60,action,action
83236008,2026-07-02,EARLY,1266719,1101.951656,1097.325341,2203.903313,Koba Empire,mikelou1,1,DECISIVE,1,54,8,9,890af7220ecf499d,e5766997074f72cb,60,60,action,action
83245915,2026-07-02,EARLY,6082375,1129.178151,1104.994904,2258.356302,Yushin Ito,aidy,0,DECISIVE,1,203,20,19,6948b9208b17fad2,831fd3a04060c7c2,60,60,action,action
83228046,2026-07-02,EARLY,2750555,1202.262961,1158.210679,2404.525921,Akira-Ninth,THIRD PTCG Club,1,DECISIVE,1,105,10,11,9d1dad39ec641aa0,bf4fd9046cb2d210,60,60,action,action
83654881,2026-07-03,EARLY,6183031,1106.512503,1103.445401,2213.025006,ebisu_ya,XP3RiX,1,DECISIVE,1,199,36,37,a88ac606b2d71a36,e6c8c8b46da53cae,60,60,action,action
83485795,2026-07-03,EARLY,2094049,1139.746151,1135.682569,2279.492301,Yushin Ito,やる気元気ミワハルキ,1,DECISIVE,0,89,9,10,aa2398e69a3549ad,c80ecfa9fa17df43,60,60,action,action
83591624,2026-07-03,EARLY,2603206,1207.229906,1197.116207,2414.459813,Yushin Ito,tonakaiiii,0,DECISIVE,0,109,13,13,aa2398e69a3549ad,b43a53d96da0f0b5,60,60,action,action
83595779,2026-07-03,EARLY,4468554,1074.694683,1033.329157,2149.389367,Ajishio,TTT Is All You Need,0,DECISIVE,0,159,11,10,8417597ea8879a72,46becdc8f8899835,60,60,action,action
83545957,2026-07-03,EARLY,2380091,1186.267236,1182.760869,2372.534472,Yushin Ito,kazuki0123,1,DECISIVE,0,108,9,10,aa2398e69a3549ad,c9d8794e26a87fa3,60,60,action,action
83595774,2026-07-03,EARLY,1245573,1123.397079,1121.477970,2246.794157,zoroark190,Ajishio,0,DECISIVE,0,58,5,4,842972d3b3962877,8417597ea8879a72,60,60,action,action
83626937,2026-07-03,EARLY,5949978,1239.487170,1225.699574,2478.974339,kazuki0123,tonakaiiii,1,DECISIVE,0,203,13,14,c9d8794e26a87fa3,b43a53d96da0f0b5,60,60,action,action
83690993,2026-07-03,EARLY,6637585,1091.238557,1064.295524,2182.477114,TEAM NAME,suguuuuu & hiehie,1,DECISIVE,0,223,19,20,902b00d2b6f713c2,cf54338b6b99acc3,60,60,action,action
83316244,2026-07-02,EARLY,361507,1141.926139,1124.686664,2283.852277,Ajishio,Yushin Ito,1,DECISIVE,0,18,1,2,8417597ea8879a72,aa2398e69a3549ad,60,60,action,action
83546748,2026-07-03,EARLY,4382065,1181.321502,1137.496940,2362.643004,tonakaiiii,XP3RiX,0,DECISIVE,0,161,13,12,b43a53d96da0f0b5,e6c8c8b46da53cae,60,60,action,action
83595162,2026-07-03,EARLY,6516759,1071.562095,1059.898964,2143.124190,UBI=ISHI,Kohenyan,0,DECISIVE,0,218,15,14,a61ad8dc4eb8b1d6,74c27650b18b57e3,60,60,action,action
83513349,2026-07-03,EARLY,4200059,1139.009286,1079.762910,2278.018571,ykuroka,tonakaiiii,1,DECISIVE,0,155,15,16,7c58f3915e31351e,b43a53d96da0f0b5,60,60,action,action
83453143,2026-07-03,EARLY,6077538,1082.574191,1062.044994,2165.148382,THIRD PTCG Club,aidy,0,DECISIVE,0,203,17,16,bf4fd9046cb2d210,831fd3a04060c7c2,60,60,action,action
83536180,2026-07-03,EARLY,3980368,1119.718454,1072.516963,2239.436908,yamy893,aidy,0,DECISIVE,0,144,13,12,d9614beda9774552,831fd3a04060c7c2,60,60,action,action
83663836,2026-07-03,EARLY,4508171,1087.215451,1061.019613,2174.430901,LagrangianLocomotive,ShumpeiNomura,0,DECISIVE,0,158,25,24,b20e3e96100a11d5,0f8ded0dab3abdd6,60,60,action,action
83591668,2026-07-03,EARLY,2295475,1071.733205,1052.900723,2143.466409,Pokkén,THIRD PTCG Club,1,DECISIVE,1,95,8,9,2dad2c302cbb4a32,bf4fd9046cb2d210,60,60,action,action
