episode_id,date,period,size_bytes,avg_score,min_score,sum_score,team0,team1,winner,outcome_type,first_player,n_steps,final_turn_p0,final_turn_p1,deck0_hash,deck1_hash,deck0_ncards,deck1_ncards
84094237,2026-07-05,EARLY,3460789,1047.939190,1025.261384,2095.878380,fksmaaaaa,Rmy,0,DECISIVE,0,136,9,9,b43a53d96da0f0b5,831fd3a04060c7c2,60,60
82927663,2026-06-30,EARLY,3128747,1080.078056,1060.210882,2160.156112,Pokkén,sqrt4kaido,1,DECISIVE,1,118,12,13,2dad2c302cbb4a32,da71c738ef47665c,60,60
84282144,2026-07-06,EARLY,2843171,1096.878414,1090.565563,2193.756828,zoroark190,Claude and codex suck ;),0,DECISIVE,0,114,9,8,7c0a454617fc9ab4,884c0683209ead35,60,60
83116000,2026-07-01,EARLY,3455212,1136.165162,1107.805353,2272.330324,Boss's Orders Are All You Need,ezreal77,0,DECISIVE,0,128,11,10,543ca4bbd0093585,22d3f669e8184599,60,60
84146055,2026-07-05,EARLY,3087270,1073.775671,1051.951147,2147.551342,Pokopia,hoshippi,0,DECISIVE,0,121,13,12,831fd3a04060c7c2,c8c8ca4e003ab163,60,60
84312373,2026-07-06,EARLY,3163827,1097.084053,1027.736521,2194.168106,zoroark190,hoshippi,0,DECISIVE,0,123,11,10,7c0a454617fc9ab4,c8c8ca4e003ab163,60,60
83911279,2026-07-04,EARLY,3262592,1113.470219,1096.753549,2226.940437,WinDecks,hoshippi,1,DECISIVE,0,126,7,8,27b307e62db35245,c8c8ca4e003ab163,60,60
83063323,2026-07-01,EARLY,3415518,1171.589115,1160.492942,2343.178229,yamy893,aidy,0,DECISIVE,0,121,11,10,d9614beda9774552,831fd3a04060c7c2,60,60
84220343,2026-07-05,EARLY,3511261,1113.954801,1075.717590,2227.909603,zoroark190,iwashi,0,DECISIVE,0,134,11,10,0fb452788ceca249,b43a53d96da0f0b5,60,60
83859653,2026-07-04,EARLY,3444522,1114.849399,1101.365423,2229.698799,Yushin Ito,渡邊征央,1,DECISIVE,0,142,11,12,aa2398e69a3549ad,b43a53d96da0f0b5,60,60
83700163,2026-07-03,EARLY,3259238,1134.706310,1123.597536,2269.412620,aidy,disgruntled.coffee,0,DECISIVE,0,128,13,12,831fd3a04060c7c2,69252ea384766495,60,60
83271123,2026-07-02,EARLY,4384066,1149.640967,1127.407182,2299.281935,kazuki0123,Akira-Ninth,1,DECISIVE,0,159,11,12,c9d8794e26a87fa3,9d1dad39ec641aa0,60,60
83420302,2026-07-02,EARLY,4181223,1123.881701,1086.536082,2247.763403,kazuki0123,atom1231,0,DECISIVE,0,153,23,22,c9d8794e26a87fa3,7c58f3915e31351e,60,60
84416136,2026-07-06,EARLY,3696435,1046.875619,1045.412687,2093.751239,tonakaiiii,5.5,0,DECISIVE,0,140,11,10,b43a53d96da0f0b5,0065b4cfff358aba,60,60
83955800,2026-07-04,EARLY,3931239,1077.980219,1071.003391,2155.960438,aidy,Ajishio,1,DECISIVE,0,145,9,10,831fd3a04060c7c2,8417597ea8879a72,60,60
84227696,2026-07-05,EARLY,3774863,1054.494833,1051.330355,2108.989665,Boss's Orders Are All You Need,WinDecks,0,DECISIVE,0,146,11,10,ae0a52064d430013,478924c6d1995606,60,60
83741795,2026-07-04,EARLY,3721421,1191.676609,1174.821128,2383.353218,tonakaiiii,Yushin Ito,0,DECISIVE,0,147,11,10,b43a53d96da0f0b5,aa2398e69a3549ad,60,60
83382675,2026-07-02,EARLY,4132826,1199.981464,1186.212467,2399.962928,Dick Jessen William,The Debauchery Tea Party,1,DECISIVE,0,142,11,12,9c8099036f7d7f16,910dcaefeb77a2f0,60,60
82914291,2026-06-30,EARLY,4312930,1102.470380,1097.601076,2204.940760,wangyuou,katsudon 421,1,DECISIVE,1,150,12,13,890af7220ecf499d,65c1c1667f96d6d8,60,60
84195098,2026-07-05,EARLY,4333085,1056.361770,1037.116521,2112.723539,Pokemon Siuuuu,The Debauchery Tea Party,1,DECISIVE,0,160,11,12,831fd3a04060c7c2,910dcaefeb77a2f0,60,60
82756114,2026-06-30,EARLY,4405472,1059.602756,1049.302286,2119.205511,lingyu07,Ajishio,0,DECISIVE,1,160,12,11,b166b6b93aa1670b,c51189f519cd1c07,60,60
83047043,2026-07-01,EARLY,3834409,1271.814045,1250.836221,2543.628090,kazuki0123,zoroark190,0,DECISIVE,0,145,13,12,c9d8794e26a87fa3,842972d3b3962877,60,60
84052801,2026-07-05,EARLY,3696871,1087.133651,1074.091422,2174.267303,渡邊征央,Rmy,1,DECISIVE,0,137,9,10,b43a53d96da0f0b5,831fd3a04060c7c2,60,60
84386084,2026-07-06,EARLY,3898242,1120.632157,1107.874691,2241.264314,nasuo445,vibechu,0,DECISIVE,0,141,9,8,e34dae96b1984485,8c6a91def4dd5f6c,60,60
84359245,2026-07-06,EARLY,4118856,1051.663943,1014.039554,2103.327885,Ketchum Alt,zoroark190,0,DECISIVE,1,148,12,11,cf3a7feaf2e07bff,7c0a454617fc9ab4,60,60
83777803,2026-07-04,EARLY,3985891,1095.359045,1022.822280,2190.718090,tonakaiiii,5.5,0,DECISIVE,0,154,11,11,b43a53d96da0f0b5,902b00d2b6f713c2,60,60
82780427,2026-06-30,EARLY,3724353,1066.749977,1055.151651,2133.499954,LowEffort,llkarill,1,DECISIVE,1,132,8,9,2b3108749e2032d7,6d7d4d82b45a1f8b,60,60
84153044,2026-07-05,EARLY,4023879,1067.377734,1028.912880,2134.755468,yt0914,aaa,1,DECISIVE,1,147,14,15,4a4c8fdc31bc148f,53f420cb63036c6b,60,60
83409127,2026-07-02,EARLY,4081048,1148.848880,1123.434365,2297.697761,Yushin Ito,btk15049,0,DECISIVE,0,158,19,18,aa2398e69a3549ad,dafa1e6efd85150e,60,60
84444560,2026-07-06,EARLY,4283546,1071.596175,1070.822307,2143.192349,koga_poke,payanotty,1,DECISIVE,1,153,13,13,8ff1e185fabb8099,0078ce0f297a4597,60,60
82919014,2026-06-30,EARLY,3890643,1063.330433,1043.909068,2126.660866,Akshay Punjabi,J.Moriuchi,0,DECISIVE,1,144,14,13,d97004b63104f708,2b3108749e2032d7,60,60
83728859,2026-07-04,EARLY,3727950,1110.337112,1062.552727,2220.674225,kazuki0123,zoroark190,0,DECISIVE,0,134,11,11,c9d8794e26a87fa3,842972d3b3962877,60,60
82953288,2026-07-01,EARLY,3688542,1173.044478,1142.300340,2346.088955,Psychic Genesis,aidy,1,DECISIVE,0,147,11,12,78424bb7b3831f69,831fd3a04060c7c2,60,60
83984239,2026-07-05,EARLY,4108223,1063.228054,1055.992538,2126.456107,Takaaki Matsuda,aidy,1,DECISIVE,1,151,10,11,ecb9fd41d48b6ccb,831fd3a04060c7c2,60,60
83333211,2026-07-02,EARLY,4205787,1135.990316,1131.883370,2271.980631,Ajishio,やる気元気ミワハルキ,1,DECISIVE,0,159,11,12,8417597ea8879a72,c80ecfa9fa17df43,60,60
83208256,2026-07-02,EARLY,4399582,1131.031610,1117.473671,2262.063220,mikelou1,kazuki0123,0,DECISIVE,1,160,14,13,e5766997074f72cb,c9d8794e26a87fa3,60,60
84323530,2026-07-06,EARLY,5015151,1095.171331,1095.092139,2190.342662,aaa,THIRD PTCG Club,0,DECISIVE,0,174,13,12,86f48729d55f8661,2da70d7f4cb16df3,60,60
82930570,2026-06-30,EARLY,4539360,1066.244659,1056.725543,2132.489318,f.a.nina,milix,1,DECISIVE,1,169,12,13,b166b6b93aa1670b,59138a345c6b933a,60,60
83284213,2026-07-02,EARLY,4633825,1182.385940,1154.309968,2364.771881,S4nkurero,ShumpeiNomura,1,DECISIVE,0,162,18,18,b43a53d96da0f0b5,e2db90241152a724,60,60
82855894,2026-06-30,EARLY,5185940,1083.389470,1055.274713,2166.778940,THIRD PTCG Club,dddmd,0,DECISIVE,0,178,15,14,bf4fd9046cb2d210,831fd3a04060c7c2,60,60
83787152,2026-07-04,EARLY,5333761,1207.785290,1198.369194,2415.570581,kazuki0123,tonakaiiii,1,DECISIVE,0,188,9,10,c9d8794e26a87fa3,b43a53d96da0f0b5,60,60
83713735,2026-07-04,EARLY,4961620,1130.343059,1127.685134,2260.686118,ZETADIVISION,THIRD PTCG Club,0,DECISIVE,0,176,11,10,7d3dd55013032486,6b960e3ec5086fd3,60,60
84173796,2026-07-05,EARLY,5149622,1043.525471,992.658813,2087.050941,noikaret,Ruko,0,DECISIVE,0,179,13,12,fb8f0ed22caee7b4,6320e3b35bf45d3c,60,60
82916994,2026-06-30,EARLY,5305046,1094.564407,1079.648584,2189.128815,takuya noto,Team Rocket,0,DECISIVE,0,184,13,12,5c3b250ebbd0471c,1461973842ae99c3,60,60
82909789,2026-06-30,EARLY,5398786,1154.160719,1144.173183,2308.321437,カドラバ Kadoraba,Lapra5,1,DECISIVE,0,185,15,16,a08c00547af63ae9,8d8af3b7021430ef,60,60
84029471,2026-07-05,EARLY,4759133,1059.769415,1022.969516,2119.538830,みずあめ,ごんさくよねきち,1,DECISIVE,0,166,11,12,26c6379657a2c820,d8c9db09b2d04f55,60,60
83510361,2026-07-03,EARLY,4633684,1105.315199,1097.274463,2210.630398,Ajishio,kenkoooo,0,DECISIVE,0,163,11,10,8417597ea8879a72,23b16a1d79ac3afc,60,60
83273265,2026-07-02,EARLY,4677285,1239.369195,1236.788957,2478.738390,S4nkurero,The Debauchery Tea Party,0,DECISIVE,0,165,9,8,b43a53d96da0f0b5,910dcaefeb77a2f0,60,60
84257031,2026-07-06,EARLY,5403808,1045.964288,1014.316527,2091.928576,XP3RiX,aaa,0,DECISIVE,0,186,17,16,e6c8c8b46da53cae,86f48729d55f8661,60,60
84302604,2026-07-06,EARLY,4974869,1050.049529,1026.718129,2100.099059,怒破餓鬼,Kotaro OKUYAMA,1,DECISIVE,0,180,9,10,3da418017b237a5f,910dcaefeb77a2f0,60,60
83091875,2026-07-01,EARLY,4811675,1185.380324,1164.650377,2370.760649,TakamaruEX,ezreal77,0,DECISIVE,1,165,16,15,15b2a18ec6e238e1,22d3f669e8184599,60,60
84364800,2026-07-06,EARLY,4696831,1225.716787,1220.896283,2451.433573,nasuo445,Majkel1337,0,DECISIVE,0,166,15,14,e34dae96b1984485,831fd3a04060c7c2,60,60
83953543,2026-07-04,EARLY,5068654,1112.282298,1098.997123,2224.564595,tonakaiiii,aidy,1,DECISIVE,0,183,9,10,b43a53d96da0f0b5,831fd3a04060c7c2,60,60
83216638,2026-07-02,EARLY,4584860,1132.857298,1105.513885,2265.714596,yamy893,Huangxiayiluo,1,DECISIVE,0,160,15,16,d9614beda9774552,59138a345c6b933a,60,60
84448901,2026-07-06,EARLY,4910814,1079.455532,1064.846844,2158.911065,jiatu.l,豆本豆豆包,0,DECISIVE,0,173,13,13,b43a53d96da0f0b5,0065b4cfff358aba,60,60
84452450,2026-07-06,EARLY,4611552,1054.678754,1020.793348,2109.357508,kazuki0123,超级电老鼠,1,DECISIVE,0,160,11,12,c9d8794e26a87fa3,831fd3a04060c7c2,60,60
83938854,2026-07-04,EARLY,4681962,1097.357684,1087.827251,2194.715368,kashiwashira,213tubo,1,DECISIVE,0,172,11,12,b4b5a378368fad61,b43a53d96da0f0b5,60,60
83237345,2026-07-02,EARLY,5390349,1190.682802,1154.430140,2381.365604,THIRD PTCG Club,tonakaiiii,1,DECISIVE,0,184,11,12,bf4fd9046cb2d210,b43a53d96da0f0b5,60,60
83955100,2026-07-04,EARLY,4903541,1203.065056,1159.241683,2406.130113,zoroark190,nasuo445,1,DECISIVE,0,167,9,10,7c0a454617fc9ab4,e34dae96b1984485,60,60
83239978,2026-07-02,EARLY,4637385,1104.402607,1102.342271,2208.805213,チームロスギラ,Ajishio,0,DECISIVE,0,159,15,14,7436a436fd90a94d,8417597ea8879a72,60,60
84475392,2026-07-06,EARLY,4609348,1064.482465,996.812980,2128.964930,Mykhailo Kalus,Yushin Ito,1,DECISIVE,0,172,9,10,c9d8794e26a87fa3,910dcaefeb77a2f0,60,60
83400102,2026-07-02,EARLY,6521070,1105.514139,1100.128966,2211.028278,Akira-Ninth,kawachi,0,DECISIVE,1,217,18,18,9d1dad39ec641aa0,b41dab6a922e3a11,60,60
83056953,2026-07-01,EARLY,6027928,1138.684811,1116.916517,2277.369622,djschmit,THIRD PTCG Club,1,DECISIVE,1,193,16,17,11b0a2d81e5449a3,bf4fd9046cb2d210,60,60
83209057,2026-07-02,EARLY,6631334,1144.649741,1129.891523,2289.299482,monnosuke,チームロスギラ,1,DECISIVE,0,213,15,16,2e79a10ee3ba9449,7436a436fd90a94d,60,60
84478315,2026-07-06,EARLY,6093809,1076.507297,1070.195842,2153.014595,ei ei ei yikuso,aaa,1,DECISIVE,0,206,15,16,831fd3a04060c7c2,fb85400b6df83aa3,60,60
83540401,2026-07-03,EARLY,7417551,1092.753464,1055.896997,2185.506928,aidy,ebisu_ya,0,DECISIVE,0,238,51,50,831fd3a04060c7c2,a88ac606b2d71a36,60,60
82803633,2026-06-30,EARLY,7481926,1071.235235,1039.772458,2142.470469,Takanori Kotama,mw,0,DECISIVE,0,244,19,18,831fd3a04060c7c2,9cf95f0d27401a58,60,60
83840970,2026-07-04,EARLY,6578979,1118.696131,1101.529905,2237.392263,kazuki0123,btk15049,0,DECISIVE,0,242,19,18,c9d8794e26a87fa3,dafa1e6efd85150e,60,60
83682557,2026-07-03,EARLY,6986538,1116.685008,1074.825409,2233.370015,kazuki0123,CCoffie,0,DECISIVE,0,225,15,14,c9d8794e26a87fa3,65c1c1667f96d6d8,60,60
82927668,2026-06-30,EARLY,6788107,1064.682640,1049.466179,2129.365280,Ryosei Kojima,takuya noto,0,DECISIVE,0,223,23,22,cf54338b6b99acc3,5c3b250ebbd0471c,60,60
83949401,2026-07-04,EARLY,6019904,1105.707294,1088.541034,2211.414589,iwashi,BluezLee,0,DECISIVE,0,221,33,32,b43a53d96da0f0b5,69d88f938f8b3f54,60,60
83233009,2026-07-02,EARLY,6612661,1100.918469,1009.087060,2201.836938,f.a.nina,kazuki0123,1,DECISIVE,1,222,14,15,b166b6b93aa1670b,c9d8794e26a87fa3,60,60
84449715,2026-07-06,EARLY,5546354,1057.506115,1031.718616,2115.012229,Shardul Gharat,Claude and codex suck ;),0,DECISIVE,0,199,15,14,e3d8207f64216ae8,884c0683209ead35,60,60
84467238,2026-07-06,EARLY,6429174,1047.534657,1005.403702,2095.069315,Rmy,junlee789,0,DECISIVE,0,217,15,14,831fd3a04060c7c2,afaa4ac744b28ee5,60,60
83210387,2026-07-02,EARLY,6795528,1182.589320,1121.460657,2365.178640,puraza,tonakaiiii,1,DECISIVE,1,226,12,13,11537082a1d27571,b43a53d96da0f0b5,60,60
83995474,2026-07-05,EARLY,5481289,1054.131765,1053.311042,2108.263530,easonyanyan,清水一希,0,DECISIVE,0,183,13,12,f4f9e0b2dfde5a5c,0b99dec21056b2f3,60,60
84104589,2026-07-05,EARLY,5918171,1187.942552,1172.372188,2375.885104,THIRD PTCG Club,nasuo445,0,DECISIVE,0,195,15,14,6b960e3ec5086fd3,e34dae96b1984485,60,60
84192221,2026-07-05,EARLY,6692804,1113.643378,1069.976628,2227.286756,tonakaiiii,hoshippi,0,DECISIVE,0,232,15,14,b43a53d96da0f0b5,c8c8ca4e003ab163,60,60
82932068,2026-06-30,EARLY,6181246,1312.809506,1307.227421,2625.619012,tonakaiiii,kazuki0123,1,DECISIVE,0,215,11,12,b43a53d96da0f0b5,c9d8794e26a87fa3,60,60
83329601,2026-07-02,EARLY,5613955,1144.022603,1094.462426,2288.045207,aidy,kazuki0123,1,DECISIVE,0,194,13,14,831fd3a04060c7c2,c9d8794e26a87fa3,60,60
84184350,2026-07-05,EARLY,5605779,1046.582645,1027.259185,2093.165289,Iwa Iwa,aaa,0,DECISIVE,1,190,14,13,831fd3a04060c7c2,53f420cb63036c6b,60,60
82902644,2026-06-30,EARLY,5731080,1097.533412,1052.910006,2195.066824,Hamu.py,S4nkurero,0,DECISIVE,0,200,19,18,101254ad244275c0,831fd3a04060c7c2,60,60
83573039,2026-07-03,EARLY,6990173,1113.032747,1059.448466,2226.065493,kazuki0123,ebisu_ya,1,DECISIVE,0,245,43,44,c9d8794e26a87fa3,a88ac606b2d71a36,60,60
83230542,2026-07-02,EARLY,5955202,1151.431080,1103.406083,2302.862160,kazuki0123,InkCartridge,0,DECISIVE,0,199,13,12,c9d8794e26a87fa3,2fa84cd9495ec752,60,60
83317816,2026-07-02,EARLY,5894347,1208.174279,1196.888371,2416.348557,tonakaiiii,ShumpeiNomura,0,DECISIVE,0,205,15,14,b43a53d96da0f0b5,0f8ded0dab3abdd6,60,60
84183632,2026-07-05,EARLY,5633871,1054.375618,1029.916076,2108.751236,TEAM NAME,nasuo445,0,DECISIVE,0,192,17,16,a38180053506b20f,e34dae96b1984485,60,60
85818018,2026-07-13,MIDDLE,1149887,1176.069388,1161.250264,2352.138776,LiamK,Budew,0,DECISIVE,0,51,5,5,3fc2cb03df5b2747,37f2032236fb6baf,60,60
84589203,2026-07-07,MIDDLE,2213377,1077.561600,1073.667459,2155.123201,Rmy,koga_poke,0,DECISIVE,0,88,13,12,831fd3a04060c7c2,8ff1e185fabb8099,60,60
85304210,2026-07-11,MIDDLE,1467218,1086.216559,1083.384552,2172.433118,taksai,bono,1,DECISIVE,0,63,5,6,45e8cc6322697f80,b20e3e96100a11d5,60,60
85313021,2026-07-11,MIDDLE,1402143,1250.279298,1247.268311,2500.558596,Budew,Yushin Ito,1,DECISIVE,0,61,5,6,37f2032236fb6baf,b20e3e96100a11d5,60,60
85230880,2026-07-10,MIDDLE,2716037,1147.175299,1116.351058,2294.350597,WinDecks,Majkel1337,1,DECISIVE,0,114,9,10,478924c6d1995606,fcac695071c3f3cf,60,60
85385324,2026-07-11,MIDDLE,885279,1096.784951,1054.839428,2193.569903,LiamK,youtube.com/@BigBugginnings,0,DECISIVE,0,42,5,4,3fc2cb03df5b2747,219bb78661ad6ccd,60,60
85457836,2026-07-11,MIDDLE,898454,1241.163227,1226.327002,2482.326454,Budew,Majkel1337,1,DECISIVE,0,40,3,4,37f2032236fb6baf,fcac695071c3f3cf,60,60
85436450,2026-07-11,MIDDLE,912538,1098.240532,1076.448270,2196.481063,giacomovin,kashiwashira,0,DECISIVE,0,45,5,4,831fd3a04060c7c2,c6970cfeed44b34d,60,60
84922831,2026-07-08,MIDDLE,2061055,1079.511653,1053.560382,2159.023306,Raihan Ramadistra,ZETADIVISION,1,DECISIVE,0,87,9,10,69252ea384766495,7d3dd55013032486,60,60
84896767,2026-07-08,MIDDLE,1774411,1056.775605,1052.303952,2113.551211,Dũng Đỗ,Ajishio,1,DECISIVE,0,77,9,10,147595d71b360f2c,c2ee4dbcdf7ec7e4,60,60
85269179,2026-07-10,MIDDLE,2125235,1078.887320,1043.541865,2157.774641,kashiwashira,hikaru_ishihara46,0,DECISIVE,0,89,13,12,1e1aceae4b6358f6,b303167d8f7d6113,60,60
85088238,2026-07-09,MIDDLE,1755450,1109.404314,1090.217435,2218.808629,bono,zoroark190,0,DECISIVE,0,75,9,8,b20e3e96100a11d5,0fb452788ceca249,60,60
84796325,2026-07-08,MIDDLE,2112319,1080.127210,1061.239026,2160.254420,WinDecks,ShumpeiNomura,0,DECISIVE,0,91,9,9,478924c6d1995606,156485fe400622e4,60,60
84822266,2026-07-08,MIDDLE,1746349,1065.467351,1041.822193,2130.934703,lmaffei,ZETADIVISION,0,DECISIVE,0,76,11,10,13ea47d998aa99fa,7d3dd55013032486,60,60
85572821,2026-07-12,MIDDLE,2077723,1084.921959,1052.233882,2169.843919,LiamK,lopunny's lovers,1,DECISIVE,0,87,11,12,3fc2cb03df5b2747,b20e3e96100a11d5,60,60
84922322,2026-07-08,MIDDLE,1753463,1063.242156,1049.864917,2126.484312,Rmy,Dũng Đỗ,0,DECISIVE,0,68,5,4,831fd3a04060c7c2,147595d71b360f2c,60,60
85021267,2026-07-09,MIDDLE,2563365,1077.598715,1050.176604,2155.197430,AyFukushima,Yushin Ito,0,DECISIVE,0,104,13,12,831fd3a04060c7c2,910dcaefeb77a2f0,60,60
85459867,2026-07-11,MIDDLE,2511931,1083.300068,1040.466477,2166.600136,junlee789,nasuo445,0,DECISIVE,0,103,13,12,e34dae96b1984485,e34dae96b1984485,60,60
84930345,2026-07-09,MIDDLE,1891049,1181.656854,1164.033113,2363.313707,capbloo,Majkel1337,0,DECISIVE,0,80,7,6,9e430faa7c831500,831fd3a04060c7c2,60,60
85159320,2026-07-10,MIDDLE,2528040,1118.094653,1113.002040,2236.189307,Majkel1337,taksai,0,DECISIVE,0,103,11,10,b20e3e96100a11d5,45e8cc6322697f80,60,60
85414625,2026-07-11,MIDDLE,1977222,1218.695808,1188.330292,2437.391616,Majkel1337,Budew,0,DECISIVE,0,78,9,8,fcac695071c3f3cf,37f2032236fb6baf,60,60
84959500,2026-07-09,MIDDLE,1236197,1080.228664,1063.020366,2160.457327,bono,ごんさくよねきち,0,DECISIVE,0,59,11,10,69252ea384766495,d8c9db09b2d04f55,60,60
85271111,2026-07-10,MIDDLE,2468517,1234.959103,1195.201544,2469.918207,Majkel1337,Budew,0,DECISIVE,0,94,11,10,fcac695071c3f3cf,37f2032236fb6baf,60,60
85003072,2026-07-09,MIDDLE,729358,1099.185388,1084.926164,2198.370775,nasuo445,ZETADIVISION,1,DECISIVE,0,37,3,4,e34dae96b1984485,7d3dd55013032486,60,60
85263142,2026-07-10,MIDDLE,2499958,1045.204661,1021.459556,2090.409321,WinDecks,The Debauchery Tea Party,1,DECISIVE,0,102,7,8,478924c6d1995606,910dcaefeb77a2f0,60,60
85797730,2026-07-13,MIDDLE,2856866,1070.391495,1037.426699,2140.782990,lmaffei,Rmy,1,DECISIVE,0,116,19,20,13ea47d998aa99fa,3fc2cb03df5b2747,60,60
84996359,2026-07-09,MIDDLE,2799852,1089.678222,1084.490262,2179.356443,WinDecks,bono,1,DECISIVE,0,111,13,14,478924c6d1995606,69252ea384766495,60,60
84595806,2026-07-07,MIDDLE,3267286,1056.043170,1019.718389,2112.086340,genki toyama,nasuo445,1,DECISIVE,0,122,13,14,898f15c46cf94538,e34dae96b1984485,60,60
84521822,2026-07-07,MIDDLE,3343374,1041.263655,1035.492056,2082.527310,Nghia Tran,Sota Uchiyama,1,DECISIVE,0,133,9,10,ae0d14ce9fa3b86f,875223feb861ca74,60,60
85578942,2026-07-12,MIDDLE,3090638,1186.268567,1172.122529,2372.537133,Majkel1337,bono,0,DECISIVE,0,116,11,10,fcac695071c3f3cf,b20e3e96100a11d5,60,60
84987636,2026-07-09,MIDDLE,3058576,1058.670174,1024.532406,2117.340349,noikaret,WinDecks,1,DECISIVE,0,122,11,12,fb8f0ed22caee7b4,478924c6d1995606,60,60
84981331,2026-07-09,MIDDLE,3325431,1102.160147,1093.377672,2204.320293,Yushin Ito,nasuo445,0,DECISIVE,0,126,13,12,aa2398e69a3549ad,e34dae96b1984485,60,60
85334347,2026-07-11,MIDDLE,3183625,1068.923243,1065.129517,2137.846486,youtube.com/@BigBugginnings,Eggplanck,0,DECISIVE,0,128,13,12,219bb78661ad6ccd,b20e3e96100a11d5,60,60
85477868,2026-07-11,MIDDLE,3291347,1074.406195,1050.615471,2148.812390,CurveCowboy,Michael Long,0,DECISIVE,0,118,21,20,7c58f3915e31351e,bf4fd9046cb2d210,60,60
84920697,2026-07-08,MIDDLE,3142262,1047.023294,1025.617299,2094.046588,kuromoka,LiamK,1,DECISIVE,0,122,15,16,b7fe4794b7f5835b,40fa447486e93faf,60,60
85305729,2026-07-11,MIDDLE,3273174,1050.562998,1013.152036,2101.125996,wkonishi,MR.h,1,DECISIVE,0,120,19,20,b20e3e96100a11d5,7c58f3915e31351e,60,60
85014580,2026-07-09,MIDDLE,2948035,1080.532700,1059.365846,2161.065400,ZETADIVISION,e-toppo,0,DECISIVE,0,123,13,12,7d3dd55013032486,ed8af32e00d56c9a,60,60
85482195,2026-07-12,MIDDLE,3666614,1106.970234,1083.116880,2213.940468,Yushin Ito,Ruko,0,DECISIVE,0,140,13,12,910dcaefeb77a2f0,6320e3b35bf45d3c,60,60
84588268,2026-07-07,MIDDLE,2778071,1101.762706,1093.700408,2203.525413,Yushin Ito,zoroark190,1,DECISIVE,0,111,11,12,910dcaefeb77a2f0,0fb452788ceca249,60,60
85490075,2026-07-12,MIDDLE,3248363,1155.976608,1121.618222,2311.953217,MPGaming,youtube.com/@BigBugginnings,0,DECISIVE,0,120,11,11,14db4b34cc8fbbb7,219bb78661ad6ccd,60,60
85099609,2026-07-09,MIDDLE,3382521,1104.755047,1062.900524,2209.510093,Raihan Ramadistra,やる気元気ミワハルキ,0,DECISIVE,0,125,29,28,69252ea384766495,6e15dd0f2dd6c299,60,60
85146965,2026-07-10,MIDDLE,3017921,1070.707898,1044.514096,2141.415795,Raihan Ramadistra,flaty,0,DECISIVE,1,111,12,11,d9614beda9774552,01f31cfad9010e89,60,60
85335733,2026-07-11,MIDDLE,3506372,1090.005046,1061.371288,2180.010092,Raihan Ramadistra,Sota Uchiyama,0,DECISIVE,0,138,17,16,69252ea384766495,16eb558bab120cba,60,60
84568305,2026-07-07,MIDDLE,3498490,1039.394293,1027.023557,2078.788586,豆本豆豆包,tw_shin,0,DECISIVE,0,130,9,8,a38180053506b20f,7f16d36ae4847ce5,60,60
85795660,2026-07-13,MIDDLE,2759153,1090.846780,1026.436934,2181.693560,Raihan Ramadistra,bono,1,DECISIVE,0,106,11,12,69252ea384766495,b20e3e96100a11d5,60,60
84545499,2026-07-07,MIDDLE,2841745,1216.082688,1193.883073,2432.165376,vibechu,Majkel1337,0,DECISIVE,0,110,7,6,8c6a91def4dd5f6c,831fd3a04060c7c2,60,60
84935638,2026-07-09,MIDDLE,2899273,1059.342144,1057.306719,2118.684288,OsElCoUn,zoroark190,0,DECISIVE,0,112,11,10,b20e3e96100a11d5,0fb452788ceca249,60,60
84509862,2026-07-07,MIDDLE,2861494,1160.691030,1160.007601,2321.382059,vibechu,nasuo445,0,DECISIVE,0,114,9,8,8c6a91def4dd5f6c,e34dae96b1984485,60,60
85533367,2026-07-12,MIDDLE,3642688,1074.041768,1005.302254,2148.083536,mitomeat823,BluezLee,1,DECISIVE,0,123,29,30,7800c70ef460208a,0d2a3e2649f24fb1,60,60
84755467,2026-07-08,MIDDLE,3206008,1056.530227,1028.863265,2113.060454,koga_poke,5.5,1,DECISIVE,1,117,10,11,8ff1e185fabb8099,0065b4cfff358aba,60,60
85475997,2026-07-11,MIDDLE,3998551,1212.127947,1200.445478,2424.255895,Yushin Ito,MPGaming,1,DECISIVE,0,134,12,12,b20e3e96100a11d5,14db4b34cc8fbbb7,60,60
85296990,2026-07-10,MIDDLE,3871779,1119.480136,1107.634594,2238.960272,Raihan Ramadistra,LiamK,0,DECISIVE,0,145,21,21,69252ea384766495,3fc2cb03df5b2747,60,60
85707507,2026-07-13,MIDDLE,4054024,1155.057295,1122.612648,2310.114590,Yushin Ito,bono,0,DECISIVE,0,148,11,10,b20e3e96100a11d5,b43a53d96da0f0b5,60,60
84631021,2026-07-07,MIDDLE,4042982,1064.934656,1034.674834,2129.869312,Boss's Orders Are All You Need,Rmy,1,DECISIVE,1,146,14,15,795a6c78e1194ccd,831fd3a04060c7c2,60,60
85523853,2026-07-12,MIDDLE,4237245,1102.285345,1060.469224,2204.570691,WinDecks,youtube.com/@BigBugginnings,1,DECISIVE,0,170,13,14,478924c6d1995606,219bb78661ad6ccd,60,60
85780785,2026-07-13,MIDDLE,4024879,1103.009574,1080.489180,2206.019148,ごんさくよねきち,WinDecks,0,DECISIVE,0,156,15,14,8907612d396f895a,478924c6d1995606,60,60
