episode_id,date,period,timestamp,team0,team1,min_score,sum_score,winner,outcome_type,first_player,n_steps,final_turn_p0,final_turn_p1,deck0_hash,deck1_hash,deck0_ncards,deck1_ncards,source
87814391,2026-07-24,RECENT,2026-07-24T08:34:25.6169101,Rmy,kashiwashira,1087.322332,2202.371884,1,DECISIVE,0,131,9,10,dc2ce39b94cbbb38,fb6d7f5767de6f81,60,60,new
87934291,2026-07-24,RECENT,2026-07-24T22:59:26.7606408,mitomeat823,Majkel1337,1023.729211,2161.749191,1,DECISIVE,0,128,9,10,8be72bbfa0bafaff,fcac695071c3f3cf,60,60,new
87798581,2026-07-24,RECENT,2026-07-24T06:33:55.4576479,NguyenThanhNhan,Luca,1119.856338,2282.624562,1,DECISIVE,0,199,11,12,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
87932232,2026-07-24,RECENT,2026-07-24T22:47:21.8161999,Luca,Rmy,1136.669681,2288.579328,0,DECISIVE,0,235,13,12,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
87898795,2026-07-24,RECENT,2026-07-24T19:15:18.1980279,Rmy,jneums,1072.881038,2187.780840,0,DECISIVE,0,191,11,10,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
87854652,2026-07-24,RECENT,2026-07-24T13:42:55.9081922,LiamK,kashiwashira,1028.556774,2140.951116,0,DECISIVE,0,165,25,24,14db4b34cc8fbbb7,fb6d7f5767de6f81,60,60,new
87933651,2026-07-24,RECENT,2026-07-24T22:55:21.6452359,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,junlee789,1061.645304,2211.776417,0,DECISIVE,0,221,15,14,dc2ce39b94cbbb38,e34dae96b1984485,60,60,new
87897710,2026-07-24,RECENT,2026-07-24T19:07:20.1108313,{{ team_name }},me and the lads,1078.233352,2176.962660,1,DECISIVE,0,150,10,10,0eb1f4f9633c4cd0,dc2ce39b94cbbb38,60,60,new
87759789,2026-07-24,RECENT,2026-07-24T01:38:01.2724300,me and the lads,Xiangyu Liu,1079.574467,2214.401564,0,DECISIVE,0,166,11,10,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
87927398,2026-07-24,RECENT,2026-07-24T22:15:19.3457764,Kh0a,Pokemon Siuuuu,1078.206045,2172.876017,1,DECISIVE,0,195,11,12,dc2ce39b94cbbb38,fb85400b6df83aa3,60,60,new
87830503,2026-07-24,RECENT,2026-07-24T10:38:26.5404374,junlee789,szlachetny snieg,1078.905613,2212.857290,1,DECISIVE,0,151,10,10,e34dae96b1984485,dc2ce39b94cbbb38,60,60,new
87826820,2026-07-24,RECENT,2026-07-24T10:10:27.4629690,{{ team_name }},__Taichicchi__,1042.233585,2230.663152,1,DECISIVE,0,168,9,10,0eb1f4f9633c4cd0,dc2ce39b94cbbb38,60,60,new
87822260,2026-07-24,RECENT,2026-07-24T09:34:25.5776345,Kotaro OKUYAMA,低消650元任你吃啊,1066.724479,2152.053058,1,DECISIVE,0,252,13,14,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
87905163,2026-07-24,RECENT,2026-07-24T19:59:20.0614549,Luca,Majkel1337,1095.277287,2263.764483,0,DECISIVE,0,138,16,16,dc2ce39b94cbbb38,fcac695071c3f3cf,60,60,new
87758677,2026-07-24,RECENT,2026-07-24T01:29:55.2867360,iwance,Xiangyu Liu,1016.350004,2186.413730,1,DECISIVE,0,72,8,8,dc2ce39b94cbbb38,61c5f1394e265863,60,60,new
87935510,2026-07-24,RECENT,2026-07-24T23:07:25.1611074,Dominic Peel,junlee789,1072.939162,2209.873590,0,DECISIVE,0,133,11,10,b43a53d96da0f0b5,e34dae96b1984485,60,60,new
87754530,2026-07-24,RECENT,2026-07-24T00:57:54.9877045,Benarg,goonew,1080.356609,2186.238110,1,DECISIVE,0,38,5,6,fcac695071c3f3cf,888826866a5bccdd,60,60,new
87748733,2026-07-24,RECENT,2026-07-24T00:13:25.6098030,goonew,__Taichicchi__,1084.504203,2220.932810,0,DECISIVE,0,184,17,16,888826866a5bccdd,dc2ce39b94cbbb38,60,60,new
87931018,2026-07-24,RECENT,2026-07-24T22:39:22.5288803,李秉叡（ntumlnoob）,213tubo,1049.537805,2142.255806,1,DECISIVE,0,184,11,12,b43a53d96da0f0b5,b43a53d96da0f0b5,60,60,new
87852067,2026-07-24,RECENT,2026-07-24T13:22:57.9789083,A. R. SEKKAT,【共逐荣光】Timmy Juicehouse,1063.641922,2146.302629,0,DECISIVE,0,143,9,8,dc2ce39b94cbbb38,58c4d89cf8edc355,60,60,new
87770588,2026-07-24,RECENT,2026-07-24T03:02:09.2659869,jiatu.l,jneums,1071.066819,2175.907733,0,DECISIVE,0,189,11,10,61f90c30a060ef40,dc2ce39b94cbbb38,60,60,new
87762776,2026-07-24,RECENT,2026-07-24T02:01:55.2811289,tetsu2131,Rmy,1104.646367,2219.797306,1,DECISIVE,0,175,9,10,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
87938542,2026-07-24,RECENT,2026-07-24T23:27:22.2574166,Gemini ch.,me and the lads,1081.947969,2199.543392,0,DECISIVE,0,170,11,10,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
87931602,2026-07-24,RECENT,2026-07-24T22:43:21.5101198,SQUIRTLE (prime),__Taichicchi__,1069.023616,2196.758500,1,DECISIVE,0,136,9,10,b43a53d96da0f0b5,b43a53d96da0f0b5,60,60,new
87771796,2026-07-24,RECENT,2026-07-24T03:09:55.2621263,Rmy,Xiangyu Liu,1099.245339,2242.796917,1,DECISIVE,0,132,8,8,dc2ce39b94cbbb38,61c5f1394e265863,60,60,new
87809035,2026-07-24,RECENT,2026-07-24T07:53:55.3965811,Dominic Peel,bono,1059.820760,2203.078473,1,DECISIVE,0,200,11,12,b43a53d96da0f0b5,b43a53d96da0f0b5,60,60,new
87897232,2026-07-24,RECENT,2026-07-24T19:03:18.6778698,Eduardo Rocha de Andrade,jiatu.l,1068.191952,2153.511335,0,DECISIVE,0,201,11,10,1a6bef5759001c56,61f90c30a060ef40,60,60,new
87763452,2026-07-24,RECENT,2026-07-24T02:05:58.1484444,__Taichicchi__,Dominic Peel,1111.349320,2261.811586,0,DECISIVE,0,172,11,10,b43a53d96da0f0b5,b43a53d96da0f0b5,60,60,new
87797302,2026-07-24,RECENT,2026-07-24T06:25:54.5889207,miya,Majkel1337,1090.388094,2242.168459,0,DECISIVE,0,155,13,12,b20e3e96100a11d5,fcac695071c3f3cf,60,60,new
87907608,2026-07-24,RECENT,2026-07-24T20:15:18.4993593,Kotaro OKUYAMA,kashiwashira,1056.849457,2150.455567,0,DECISIVE,0,142,11,10,dc2ce39b94cbbb38,fb6d7f5767de6f81,60,60,new
87764526,2026-07-24,RECENT,2026-07-24T02:13:55.9924042,__Taichicchi__,低消650元任你吃啊,1094.639147,2222.875297,1,DECISIVE,0,154,9,10,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
87775469,2026-07-24,RECENT,2026-07-24T03:37:55.4777544,Majkel1337,213tubo,1068.391622,2192.133494,1,DECISIVE,0,177,13,14,fcac695071c3f3cf,fcac695071c3f3cf,60,60,new
87841577,2026-07-24,RECENT,2026-07-24T12:02:56.7903125,kashiwashira,LiamK,1090.677860,2204.174616,0,DECISIVE,0,106,13,12,fb6d7f5767de6f81,1e1aceae4b6358f6,60,60,new
87906205,2026-07-24,RECENT,2026-07-24T20:07:17.9326494,Where is my orbit,Rmy,1128.811126,2286.174350,0,DECISIVE,0,161,13,13,5ef1f4c673271c4f,dc2ce39b94cbbb38,60,60,new
87922229,2026-07-24,RECENT,2026-07-24T21:43:19.5607232,haggle,__Taichicchi__,1067.527939,2198.405965,1,DECISIVE,0,159,9,10,fcac695071c3f3cf,b43a53d96da0f0b5,60,60,new
87831147,2026-07-24,RECENT,2026-07-24T10:42:25.7571530,低消650元任你吃啊,Eduardo Rocha de Andrade,1072.178727,2154.433024,1,DECISIVE,0,196,11,12,dc2ce39b94cbbb38,b43a53d96da0f0b5,60,60,new
87940999,2026-07-24,RECENT,2026-07-24T23:43:21.9737800,Brahim,Rmy,1032.507830,2146.301029,0,DECISIVE,0,181,23,23,14db4b34cc8fbbb7,dc2ce39b94cbbb38,60,60,new
87922224,2026-07-24,RECENT,2026-07-24T21:43:19.5538394,Pokemon Siuuuu,goonew,1079.877598,2213.995419,1,DECISIVE,0,30,3,4,fb85400b6df83aa3,1d0dee049c97c9e7,60,60,new
87750856,2026-07-24,RECENT,2026-07-24T00:29:55.0794448,LumenLiquidity,Majkel1337,1072.575054,2154.067904,1,DECISIVE,0,128,15,16,2603936f8d49f47b,fcac695071c3f3cf,60,60,new
87906905,2026-07-24,RECENT,2026-07-24T20:11:18.2839488,Luca,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,1098.543517,2280.960609,0,DECISIVE,0,206,13,12,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
87803583,2026-07-24,RECENT,2026-07-24T07:13:55.3755731,Pokémon Day Care,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,1054.198769,2181.268127,0,DECISIVE,0,130,9,8,b43a53d96da0f0b5,dc2ce39b94cbbb38,60,60,new
87937324,2026-07-24,RECENT,2026-07-24T23:19:25.0226869,タニシ,Rmy,1010.708836,2145.484216,0,DECISIVE,0,100,11,10,71774939c0095e11,dc2ce39b94cbbb38,60,60,new
87902257,2026-07-24,RECENT,2026-07-24T19:39:21.4552228,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,me and the lads,1103.945223,2209.247893,1,DECISIVE,0,193,11,12,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
87780778,2026-07-24,RECENT,2026-07-24T04:17:56.1224485,me and the lads,Rmy,1095.633879,2218.097721,0,DECISIVE,0,195,11,10,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
87813892,2026-07-24,RECENT,2026-07-24T08:30:25.8777904,Team KASA.,Xiangyu Liu,1097.060788,2195.105096,0,DECISIVE,0,157,15,14,fcac695071c3f3cf,61c5f1394e265863,60,60,new
87769841,2026-07-24,RECENT,2026-07-24T02:54:06.7117972,szlachetny snieg,THIRD PTCG Club,1110.203311,2233.316657,0,DECISIVE,0,128,11,10,dc2ce39b94cbbb38,58c4d89cf8edc355,60,60,new
87761930,2026-07-24,RECENT,2026-07-24T01:53:55.6317189,tetsu2131,Team Rot-Weiß,1102.642205,2216.113101,0,DECISIVE,0,163,11,10,dc2ce39b94cbbb38,fcac695071c3f3cf,60,60,new
87831572,2026-07-24,RECENT,2026-07-24T10:46:27.4561547,goonew,NguyenThanhNhan,1096.272182,2238.046008,0,DECISIVE,0,89,17,16,888826866a5bccdd,dc2ce39b94cbbb38,60,60,new
87758772,2026-07-24,RECENT,2026-07-24T01:29:55.4352772,LiamK,Michael Long,1077.875101,2198.858843,0,DECISIVE,0,143,15,15,14db4b34cc8fbbb7,bf4fd9046cb2d210,60,60,new
87834185,2026-07-24,RECENT,2026-07-24T11:06:27.1569790,haggle,LiamK,1040.282939,2149.635769,1,DECISIVE,0,141,21,22,fcac695071c3f3cf,14db4b34cc8fbbb7,60,60,new
87924976,2026-07-24,RECENT,2026-07-24T21:59:20.8872176,GUOHAOYANG,youtube.com/@BigBugginnings,1069.661522,2142.096136,1,DECISIVE,0,173,10,10,dc2ce39b94cbbb38,219bb78661ad6ccd,60,60,new
87929209,2026-07-24,RECENT,2026-07-24T22:27:20.9301526,Eduardo Rocha de Andrade,me and the lads,1091.900394,2216.530370,1,DECISIVE,0,139,9,10,1a6bef5759001c56,dc2ce39b94cbbb38,60,60,new
87837316,2026-07-24,RECENT,2026-07-24T11:30:26.1997457,goonew,junseo lee,1059.935048,2208.004713,0,DECISIVE,0,171,21,20,888826866a5bccdd,e34dae96b1984485,60,60,new
87937323,2026-07-24,RECENT,2026-07-24T23:19:25.0161867,Budew,Majkel1337,1009.512728,2146.657631,0,DECISIVE,0,156,13,12,46b184ae9968549d,fcac695071c3f3cf,60,60,new
87849370,2026-07-24,RECENT,2026-07-24T13:02:55.5517885,Brahim,__Taichicchi__,1030.862548,2210.133272,0,DECISIVE,0,134,11,10,b20e3e96100a11d5,dc2ce39b94cbbb38,60,60,new
87749765,2026-07-24,RECENT,2026-07-24T00:21:55.2979274,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,__Taichicchi__,1041.633377,2171.221292,1,DECISIVE,0,189,11,12,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
87927379,2026-07-24,RECENT,2026-07-24T22:15:19.2967949,goonew,Pokemon Siuuuu,1091.214567,2256.007598,0,DECISIVE,0,93,7,7,1d0dee049c97c9e7,fb85400b6df83aa3,60,60,new
87901778,2026-07-24,RECENT,2026-07-24T19:35:19.5576613,Rmy,taksai,1065.348949,2185.763755,1,DECISIVE,0,164,17,18,dc2ce39b94cbbb38,4511e2f8da72f777,60,60,new
87934902,2026-07-24,RECENT,2026-07-24T23:03:22.3270508,想要成为kaggle大师,youtube.com/@BigBugginnings,1057.823837,2148.944262,1,DECISIVE,0,173,13,14,30db1ee024042ec8,219bb78661ad6ccd,60,60,new
87821222,2026-07-24,RECENT,2026-07-24T09:26:27.4860499,Jack,LumenLiquidity,1064.768525,2150.058389,1,DECISIVE,0,223,13,14,e34dae96b1984485,2603936f8d49f47b,60,60,new
87853072,2026-07-24,RECENT,2026-07-24T13:30:55.9829437,LiamK,jiatu.l,1051.062798,2160.226986,0,DECISIVE,0,57,13,12,14db4b34cc8fbbb7,61f90c30a060ef40,60,60,new
87816381,2026-07-24,RECENT,2026-07-24T08:50:33.4602505,Xiangyu Liu,goonew,1101.369838,2217.489155,1,DECISIVE,0,196,21,22,dc2ce39b94cbbb38,888826866a5bccdd,60,60,new
87791237,2026-07-24,RECENT,2026-07-24T05:37:56.6035581,213tubo,Dominic Peel,1079.432689,2229.681772,0,DECISIVE,0,155,11,10,fcac695071c3f3cf,b43a53d96da0f0b5,60,60,new
87754551,2026-07-24,RECENT,2026-07-24T00:57:55.0297078,GUOHAOYANG,HowardLeeTW,1071.157894,2168.889330,1,DECISIVE,0,260,17,18,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
87805387,2026-07-24,RECENT,2026-07-24T07:26:00.9447881,jneums,GUOHAOYANG,1062.641196,2163.132876,1,DECISIVE,0,220,11,12,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
87810089,2026-07-24,RECENT,2026-07-24T08:01:55.8526796,__Taichicchi__,Jack,1068.912772,2193.060196,0,DECISIVE,0,106,11,11,b43a53d96da0f0b5,e34dae96b1984485,60,60,new
87758841,2026-07-24,RECENT,2026-07-24T01:29:55.5606183,goonew,jneums,1090.560508,2191.449584,0,DECISIVE,0,165,15,15,888826866a5bccdd,dc2ce39b94cbbb38,60,60,new
87773746,2026-07-24,RECENT,2026-07-24T03:25:57.8910992,A. R. SEKKAT,SQUIRTLE (prime),1056.931126,2159.677298,1,DECISIVE,0,181,11,12,dc2ce39b94cbbb38,b43a53d96da0f0b5,60,60,new
87858198,2026-07-24,RECENT,2026-07-24T14:10:57.7219916,李秉叡（ntumlnoob）,goonew,1073.727303,2226.174401,1,DECISIVE,0,152,11,12,fc239cfea35c4828,079a59b4e50730a5,60,60,new
87836298,2026-07-24,RECENT,2026-07-24T11:22:26.6862870,Rmy,GUOHAOYANG,1066.472200,2166.840540,1,DECISIVE,0,190,11,12,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
87823180,2026-07-24,RECENT,2026-07-24T09:42:25.4217818,Dominic Peel,me and the lads,1092.642780,2219.092240,1,DECISIVE,0,265,13,14,b43a53d96da0f0b5,dc2ce39b94cbbb38,60,60,new
87765574,2026-07-24,RECENT,2026-07-24T02:21:55.4060348,THIRD PTCG Club,Majkel1337,1106.576694,2249.867690,0,DECISIVE,0,195,23,22,58c4d89cf8edc355,fcac695071c3f3cf,60,60,new
87857853,2026-07-24,RECENT,2026-07-24T14:06:57.4978719,低消650元任你吃啊,Kotaro OKUYAMA,1059.063926,2150.603633,1,DECISIVE,0,95,9,10,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
87807982,2026-07-24,RECENT,2026-07-24T07:45:57.9876471,szlachetny snieg,__Taichicchi__,1117.279459,2306.026379,0,DECISIVE,0,263,15,14,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
88102784,2026-07-25,RECENT,2026-07-25T17:55:50.8697791,Pokér-man,低消650元任你吃啊,1045.815138,2141.327278,0,DECISIVE,0,194,15,14,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
88145197,2026-07-25,RECENT,2026-07-25T23:15:51.5453303,e-toppo + kurupical,lollipop947,1077.579529,2167.934045,1,DECISIVE,0,199,13,14,0d18cb26af1f820a,dc2ce39b94cbbb38,60,60,new
88042262,2026-07-25,RECENT,2026-07-25T11:16:01.0621479,__Taichicchi__,ktr,1146.718993,2341.821913,0,DECISIVE,0,254,13,12,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
88127902,2026-07-25,RECENT,2026-07-25T21:03:51.2871917,213tubo,Majkel1337,1133.986785,2289.640992,0,DECISIVE,0,114,7,6,b43a53d96da0f0b5,4d503cd6c360c028,60,60,new
88120108,2026-07-25,RECENT,2026-07-25T20:03:50.1600310,Majkel1337,Azat Akhtyamov,1120.057061,2255.755324,1,DECISIVE,0,169,9,10,fcac695071c3f3cf,dc2ce39b94cbbb38,60,60,new
87957241,2026-07-25,RECENT,2026-07-25T01:31:27.2018081,haggle,kashiwashira,1023.721761,2142.445914,1,DECISIVE,0,195,21,22,fcac695071c3f3cf,fb6d7f5767de6f81,60,60,new
88041699,2026-07-25,RECENT,2026-07-25T11:12:04.9779527,Team Rot-Weiß,kashiwashira,1023.140260,2139.928254,1,DECISIVE,0,221,15,16,fcac695071c3f3cf,b7308eebc0b485e6,60,60,new
88111551,2026-07-25,RECENT,2026-07-25T18:59:51.1127519,bono,junseo lee,1063.347581,2190.923491,0,DECISIVE,0,195,17,16,e34dae96b1984485,e34dae96b1984485,60,60,new
88084547,2026-07-25,RECENT,2026-07-25T15:51:51.9892163,Yushin Ito,213tubo,1114.078294,2234.480718,0,DECISIVE,0,49,7,6,fcac695071c3f3cf,b43a53d96da0f0b5,60,60,new
87994241,2026-07-25,RECENT,2026-07-25T05:55:29.1767787,THIRD PTCG Club,Marshall Maximizer,1102.601074,2240.369954,1,DECISIVE,0,175,17,18,ffb78ce042dc36d9,e34dae96b1984485,60,60,new
88086952,2026-07-25,RECENT,2026-07-25T16:07:51.4000780,matheus,Benarg,1096.749369,2203.037456,1,DECISIVE,0,179,13,14,dc2ce39b94cbbb38,fcac695071c3f3cf,60,60,new
88147787,2026-07-25,RECENT,2026-07-25T23:35:50.7707327,Yushin Ito,KawattaTaido,1077.797617,2210.712637,1,DECISIVE,0,199,11,12,fcac695071c3f3cf,b43a53d96da0f0b5,60,60,new
87948209,2026-07-25,RECENT,2026-07-25T00:27:24.6833824,Rafael,THIRD PTCG Club,1074.919861,2212.885982,1,DECISIVE,0,140,9,10,dc2ce39b94cbbb38,ffb78ce042dc36d9,60,60,new
87988009,2026-07-25,RECENT,2026-07-25T05:11:28.4770230,junlee789,THIRD PTCG Club,1105.738578,2235.928325,1,DECISIVE,0,128,9,10,e34dae96b1984485,ffb78ce042dc36d9,60,60,new
87959541,2026-07-25,RECENT,2026-07-25T01:47:29.7249427,Rmy,Dominic Peel,1066.386042,2185.437696,0,DECISIVE,0,161,9,8,dc2ce39b94cbbb38,b43a53d96da0f0b5,60,60,new
88016765,2026-07-25,RECENT,2026-07-25T08:23:56.7975514,213tubo,ktr,1082.168697,2202.653426,1,DECISIVE,0,216,17,18,b43a53d96da0f0b5,dc2ce39b94cbbb38,60,60,new
87972366,2026-07-25,RECENT,2026-07-25T03:23:28.7220717,__Taichicchi__,me and the lads,1113.358265,2331.724111,0,DECISIVE,0,161,10,10,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
88141459,2026-07-25,RECENT,2026-07-25T22:47:50.7288795,junlee789,Where is my orbit,1110.347015,2235.540192,1,DECISIVE,0,165,45,46,e34dae96b1984485,5ef1f4c673271c4f,60,60,new
88135220,2026-07-25,RECENT,2026-07-25T21:59:53.0055783,A. R. SEKKAT,NIWATORI,1056.506260,2137.587587,0,DECISIVE,0,193,11,10,dc2ce39b94cbbb38,b43a53d96da0f0b5,60,60,new
88053137,2026-07-25,RECENT,2026-07-25T12:27:53.8427174,Dries @ Tufa Labs,haggle,1072.737128,2146.701863,0,DECISIVE,0,230,13,12,b43a53d96da0f0b5,dc2ce39b94cbbb38,60,60,new
88054335,2026-07-25,RECENT,2026-07-25T12:35:51.2952896,Kotaro OKUYAMA,junlee789,1055.266522,2161.817420,1,DECISIVE,0,195,13,14,dc2ce39b94cbbb38,e34dae96b1984485,60,60,new
88114966,2026-07-25,RECENT,2026-07-25T19:23:50.0138914,LiamK,bono,1079.248191,2193.015018,1,DECISIVE,0,145,27,28,14db4b34cc8fbbb7,e34dae96b1984485,60,60,new
88042269,2026-07-25,RECENT,2026-07-25T11:16:01.0827878,Yushin Ito,Pokemon Siuuuu,1049.317985,2174.630409,0,DECISIVE,0,174,17,16,fcac695071c3f3cf,fb85400b6df83aa3,60,60,new
87971849,2026-07-25,RECENT,2026-07-25T03:19:30.9767633,THIRD PTCG Club,Rafael,1069.615445,2210.684551,0,DECISIVE,0,144,9,8,ffb78ce042dc36d9,dc2ce39b94cbbb38,60,60,new
88030067,2026-07-25,RECENT,2026-07-25T09:55:57.0397010,Yushin Ito,THIRD PTCG Club,1132.495821,2291.713791,1,DECISIVE,0,223,65,66,fcac695071c3f3cf,ffb78ce042dc36d9,60,60,new
87995151,2026-07-25,RECENT,2026-07-25T06:03:28.9737793,JZ,Kh0a,1089.979585,2243.975580,0,DECISIVE,0,178,11,11,b43a53d96da0f0b5,dc2ce39b94cbbb38,60,60,new
88009595,2026-07-25,RECENT,2026-07-25T07:35:58.0139287,haggle,wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,1074.607268,2167.705636,1,DECISIVE,0,155,9,10,dc2ce39b94cbbb38,dc2ce39b94cbbb38,60,60,new
88115390,2026-07-25,RECENT,2026-07-25T19:27:50.0172209,Dieter,Majkel1337,1136.574463,2278.062015,1,DECISIVE,0,199,19,20,fb6d7f5767de6f81,fcac695071c3f3cf,60,60,new
88136261,2026-07-25,RECENT,2026-07-25T22:07:51.0816702,junseo lee,Ghleii,1024.927977,2132.508876,0,DECISIVE,0,144,11,10,e34dae96b1984485,fcac695071c3f3cf,60,60,new
88010827,2026-07-25,RECENT,2026-07-25T07:43:59.4919080,__Taichicchi__,Käfersammler Max,1025.204944,2206.466698,0,DECISIVE,0,190,15,15,dc2ce39b94cbbb38,14db4b34cc8fbbb7,60,60,new
87954788,2026-07-25,RECENT,2026-07-25T01:15:27.0220108,タニシ,Rmy,1015.037234,2140.657207,0,DECISIVE,0,198,17,16,71774939c0095e11,dc2ce39b94cbbb38,60,60,new
87945153,2026-07-25,RECENT,2026-07-25T00:11:22.0364985,Majkel1337,Eduardo Rocha de Andrade,1090.221279,2240.870458,0,DECISIVE,0,140,11,10,fcac695071c3f3cf,1a6bef5759001c56,60,60,new
87970795,2026-07-25,RECENT,2026-07-25T03:11:29.4633807,THIRD PTCG Club,junlee789,1093.747548,2217.780762,1,DECISIVE,0,148,13,14,45ba6b3928b96ea0,e34dae96b1984485,60,60,new
87947141,2026-07-25,RECENT,2026-07-25T00:19:23.4960849,Yushin Ito,Rmy,1107.241983,2261.411189,0,DECISIVE,0,125,11,10,fcac695071c3f3cf,dc2ce39b94cbbb38,60,60,new
88118383,2026-07-25,RECENT,2026-07-25T19:51:49.5356359,Jose Coronel,kashiwashira,1076.832304,2158.513552,1,DECISIVE,1,155,10,11,9dfcab39e3ed21bf,17e0e94afdf4984b,60,60,new
88097703,2026-07-25,RECENT,2026-07-25T17:19:52.3730070,Pokér-man,bono,1064.947286,2139.639894,1,DECISIVE,0,133,11,12,dc2ce39b94cbbb38,e34dae96b1984485,60,60,new
88058617,2026-07-25,RECENT,2026-07-25T13:03:52.3488331,Rmy,Dieter,1065.416921,2204.321331,0,DECISIVE,0,139,11,10,dc2ce39b94cbbb38,fb6d7f5767de6f81,60,60,new
88050005,2026-07-25,RECENT,2026-07-25T12:08:05.8588486,goonew,junlee789,1093.320831,2212.475576,0,DECISIVE,0,196,19,18,079a59b4e50730a5,e34dae96b1984485,60,60,new
88105045,2026-07-25,RECENT,2026-07-25T18:11:51.5490565,zoroark190,__Taichicchi__,1118.370946,2303.898083,1,DECISIVE,0,126,9,10,b78aa05e94236e10,dc2ce39b94cbbb38,60,60,new
88146754,2026-07-25,RECENT,2026-07-25T23:27:51.9873213,Pokemon Siuuuu,jiatu.l,1056.423526,2184.067559,0,DECISIVE,0,195,13,12,dc2ce39b94cbbb38,61f90c30a060ef40,60,60,new
87990294,2026-07-25,RECENT,2026-07-25T05:27:30.3227579,__Taichicchi__,goonew,1088.220735,2243.144253,1,DECISIVE,0,188,13,14,dc2ce39b94cbbb38,079a59b4e50730a5,60,60,new
88114316,2026-07-25,RECENT,2026-07-25T19:19:51.8180054,ktr,junseo lee,1091.357271,2220.268733,1,DECISIVE,0,140,11,12,dc2ce39b94cbbb38,e34dae96b1984485,60,60,new
88141456,2026-07-25,RECENT,2026-07-25T22:47:50.7230893,e-toppo + kurupical,Yushin Ito,1092.959333,2221.175393,0,DECISIVE,0,144,9,8,0d18cb26af1f820a,fcac695071c3f3cf,60,60,new
88005709,2026-07-25,RECENT,2026-07-25T07:11:58.1282719,bono,Gijs Smit,1063.480745,2146.262729,0,DECISIVE,0,214,21,20,e34dae96b1984485,fcac695071c3f3cf,60,60,new
88117591,2026-07-25,RECENT,2026-07-25T19:43:50.4395710,SQUIRTLE (prime),wwwwwwwwwwwwwwwwwwwwwwwwwwwwww,1086.471140,2179.592579,0,DECISIVE,0,177,11,10,b43a53d96da0f0b5,dc2ce39b94cbbb38,60,60,new
88048878,2026-07-25,RECENT,2026-07-25T12:00:01.5228190,me and the lads,NIWATORI,1081.235623,2172.565867,1,DECISIVE,0,212,13,14,dc2ce39b94cbbb38,b43a53d96da0f0b5,60,60,new
88130535,2026-07-25,RECENT,2026-07-25T21:23:51.2349942,JZ,GUOHAOYANG,1068.282008,2153.653288,0,DECISIVE,0,226,13,13,b43a53d96da0f0b5,dc2ce39b94cbbb38,60,60,new
87996093,2026-07-25,RECENT,2026-07-25T06:07:29.4101032,youtube.com/@BigBugginnings,Marshall Maximizer,1043.008861,2135.073809,0,DECISIVE,0,185,13,12,219bb78661ad6ccd,e34dae96b1984485,60,60,new
88135793,2026-07-25,RECENT,2026-07-25T22:03:50.9697145,junlee789,NIWATORI,1047.827692,2137.773118,0,DECISIVE,0,180,13,12,e34dae96b1984485,b43a53d96da0f0b5,60,60,new
88147791,2026-07-25,RECENT,2026-07-25T23:35:50.7748904,Gemini ch.,213tubo,1020.171745,2153.853375,1,DECISIVE,0,210,13,14,dc2ce39b94cbbb38,b43a53d96da0f0b5,60,60,new
88073861,2026-07-25,RECENT,2026-07-25T14:43:51.3454402,kashiwashira,SQUIRTLE (prime),1086.986205,2184.045680,1,DECISIVE,0,178,10,10,b7308eebc0b485e6,b43a53d96da0f0b5,60,60,new
88143563,2026-07-25,RECENT,2026-07-25T23:03:51.1388649,Yudai Ueno,213tubo,1026.250493,2148.703133,1,DECISIVE,0,170,11,12,e34dae96b1984485,b43a53d96da0f0b5,60,60,new
