episode_id,date,week,quintile,sample_type,size_bytes,team0,team1,winner,outcome_type,first_player,n_steps,final_turn_p0,final_turn_p1,deck0_hash,deck1_hash,deck0_ncards,deck1_ncards,deck0_source,deck1_source
83333211,2026-07-02,2,2,stratified,4205787,Ajishio,やる気元気ミワハルキ,1,DECISIVE,0,159,11,12,8417597ea8879a72,c80ecfa9fa17df43,60,60,action,action
83208256,2026-07-02,2,2,stratified,4399582,mikelou1,kazuki0123,0,DECISIVE,1,160,14,13,e5766997074f72cb,c9d8794e26a87fa3,60,60,action,action
84323530,2026-07-06,2,3,stratified,5015151,aaa,THIRD PTCG Club,0,DECISIVE,0,174,13,12,86f48729d55f8661,2da70d7f4cb16df3,60,60,action,action
82930570,2026-06-30,2,3,stratified,4539360,f.a.nina,milix,1,DECISIVE,1,169,12,13,b166b6b93aa1670b,59138a345c6b933a,60,60,action,action
83284213,2026-07-02,2,3,stratified,4633825,S4nkurero,ShumpeiNomura,1,DECISIVE,0,162,18,18,b43a53d96da0f0b5,e2db90241152a724,60,60,action,action
82855894,2026-06-30,2,3,stratified,5185940,THIRD PTCG Club,dddmd,0,DECISIVE,0,178,15,14,bf4fd9046cb2d210,831fd3a04060c7c2,60,60,action,action
83787152,2026-07-04,2,3,stratified,5333761,kazuki0123,tonakaiiii,1,DECISIVE,0,188,9,10,c9d8794e26a87fa3,b43a53d96da0f0b5,60,60,action,action
83713735,2026-07-04,2,3,stratified,4961620,ZETADIVISION,THIRD PTCG Club,0,DECISIVE,0,176,11,10,7d3dd55013032486,6b960e3ec5086fd3,60,60,action,action
84173796,2026-07-05,2,3,stratified,5149622,noikaret,Ruko,0,DECISIVE,0,179,13,12,fb8f0ed22caee7b4,6320e3b35bf45d3c,60,60,action,action
82916994,2026-06-30,2,3,stratified,5305046,takuya noto,Team Rocket,0,DECISIVE,0,184,13,12,5c3b250ebbd0471c,1461973842ae99c3,60,60,action,action
82909789,2026-06-30,2,3,stratified,5398786,カドラバ Kadoraba,Lapra5,1,DECISIVE,0,185,15,16,a08c00547af63ae9,8d8af3b7021430ef,60,60,action,action
84029471,2026-07-05,2,3,stratified,4759133,みずあめ,ごんさくよねきち,1,DECISIVE,0,166,11,12,26c6379657a2c820,d8c9db09b2d04f55,60,60,action,action
83510361,2026-07-03,2,3,stratified,4633684,Ajishio,kenkoooo,0,DECISIVE,0,163,11,10,8417597ea8879a72,23b16a1d79ac3afc,60,60,action,action
83273265,2026-07-02,2,3,stratified,4677285,S4nkurero,The Debauchery Tea Party,0,DECISIVE,0,165,9,8,b43a53d96da0f0b5,910dcaefeb77a2f0,60,60,action,action
84257031,2026-07-06,2,3,stratified,5403808,XP3RiX,aaa,0,DECISIVE,0,186,17,16,e6c8c8b46da53cae,86f48729d55f8661,60,60,action,action
84302604,2026-07-06,2,3,stratified,4974869,怒破餓鬼,Kotaro OKUYAMA,1,DECISIVE,0,180,9,10,3da418017b237a5f,910dcaefeb77a2f0,60,60,action,action
83091875,2026-07-01,2,3,stratified,4811675,TakamaruEX,ezreal77,0,DECISIVE,1,165,16,15,15b2a18ec6e238e1,22d3f669e8184599,60,60,action,action
84364800,2026-07-06,2,3,stratified,4696831,nasuo445,Majkel1337,0,DECISIVE,0,166,15,14,e34dae96b1984485,831fd3a04060c7c2,60,60,action,action
83953543,2026-07-04,2,3,stratified,5068654,tonakaiiii,aidy,1,DECISIVE,0,183,9,10,b43a53d96da0f0b5,831fd3a04060c7c2,60,60,action,action
83216638,2026-07-02,2,3,stratified,4584860,yamy893,Huangxiayiluo,1,DECISIVE,0,160,15,16,d9614beda9774552,59138a345c6b933a,60,60,action,action
84448901,2026-07-06,2,3,stratified,4910814,jiatu.l,豆本豆豆包,0,DECISIVE,0,173,13,13,b43a53d96da0f0b5,0065b4cfff358aba,60,60,action,action
84452450,2026-07-06,2,3,stratified,4611552,kazuki0123,超级电老鼠,1,DECISIVE,0,160,11,12,c9d8794e26a87fa3,831fd3a04060c7c2,60,60,action,action
83938854,2026-07-04,2,3,stratified,4681962,kashiwashira,213tubo,1,DECISIVE,0,172,11,12,b4b5a378368fad61,b43a53d96da0f0b5,60,60,action,action
83237345,2026-07-02,2,3,stratified,5390349,THIRD PTCG Club,tonakaiiii,1,DECISIVE,0,184,11,12,bf4fd9046cb2d210,b43a53d96da0f0b5,60,60,action,action
83955100,2026-07-04,2,3,stratified,4903541,zoroark190,nasuo445,1,DECISIVE,0,167,9,10,7c0a454617fc9ab4,e34dae96b1984485,60,60,action,action
83239978,2026-07-02,2,3,stratified,4637385,チームロスギラ,Ajishio,0,DECISIVE,0,159,15,14,7436a436fd90a94d,8417597ea8879a72,60,60,action,action
84475392,2026-07-06,2,3,stratified,4609348,Mykhailo Kalus,Yushin Ito,1,DECISIVE,0,172,9,10,c9d8794e26a87fa3,910dcaefeb77a2f0,60,60,action,action
83400102,2026-07-02,2,4,stratified,6521070,Akira-Ninth,kawachi,0,DECISIVE,1,217,18,18,9d1dad39ec641aa0,b41dab6a922e3a11,60,60,action,action
83056953,2026-07-01,2,4,stratified,6027928,djschmit,THIRD PTCG Club,1,DECISIVE,1,193,16,17,11b0a2d81e5449a3,bf4fd9046cb2d210,60,60,action,action
83209057,2026-07-02,2,4,stratified,6631334,monnosuke,チームロスギラ,1,DECISIVE,0,213,15,16,2e79a10ee3ba9449,7436a436fd90a94d,60,60,action,action
84478315,2026-07-06,2,4,stratified,6093809,ei ei ei yikuso,aaa,1,DECISIVE,0,206,15,16,831fd3a04060c7c2,fb85400b6df83aa3,60,60,action,action
83540401,2026-07-03,2,4,stratified,7417551,aidy,ebisu_ya,0,DECISIVE,0,238,51,50,831fd3a04060c7c2,a88ac606b2d71a36,60,60,action,action
82803633,2026-06-30,2,4,stratified,7481926,Takanori Kotama,mw,0,DECISIVE,0,244,19,18,831fd3a04060c7c2,9cf95f0d27401a58,60,60,action,action
83840970,2026-07-04,2,4,stratified,6578979,kazuki0123,btk15049,0,DECISIVE,0,242,19,18,c9d8794e26a87fa3,dafa1e6efd85150e,60,60,action,action
83682557,2026-07-03,2,4,stratified,6986538,kazuki0123,CCoffie,0,DECISIVE,0,225,15,14,c9d8794e26a87fa3,65c1c1667f96d6d8,60,60,action,action
82927668,2026-06-30,2,4,stratified,6788107,Ryosei Kojima,takuya noto,0,DECISIVE,0,223,23,22,cf54338b6b99acc3,5c3b250ebbd0471c,60,60,action,action
83949401,2026-07-04,2,4,stratified,6019904,iwashi,BluezLee,0,DECISIVE,0,221,33,32,b43a53d96da0f0b5,69d88f938f8b3f54,60,60,action,action
83233009,2026-07-02,2,4,stratified,6612661,f.a.nina,kazuki0123,1,DECISIVE,1,222,14,15,b166b6b93aa1670b,c9d8794e26a87fa3,60,60,action,action
84449715,2026-07-06,2,4,stratified,5546354,Shardul Gharat,Claude and codex suck ;),0,DECISIVE,0,199,15,14,e3d8207f64216ae8,884c0683209ead35,60,60,action,action
84467238,2026-07-06,2,4,stratified,6429174,Rmy,junlee789,0,DECISIVE,0,217,15,14,831fd3a04060c7c2,afaa4ac744b28ee5,60,60,action,action
83210387,2026-07-02,2,4,stratified,6795528,puraza,tonakaiiii,1,DECISIVE,1,226,12,13,11537082a1d27571,b43a53d96da0f0b5,60,60,action,action
83995474,2026-07-05,2,4,stratified,5481289,easonyanyan,清水一希,0,DECISIVE,0,183,13,12,f4f9e0b2dfde5a5c,0b99dec21056b2f3,60,60,action,action
84104589,2026-07-05,2,4,stratified,5918171,THIRD PTCG Club,nasuo445,0,DECISIVE,0,195,15,14,6b960e3ec5086fd3,e34dae96b1984485,60,60,action,action
84192221,2026-07-05,2,4,stratified,6692804,tonakaiiii,hoshippi,0,DECISIVE,0,232,15,14,b43a53d96da0f0b5,c8c8ca4e003ab163,60,60,action,action
82932068,2026-06-30,2,4,stratified,6181246,tonakaiiii,kazuki0123,1,DECISIVE,0,215,11,12,b43a53d96da0f0b5,c9d8794e26a87fa3,60,60,action,action
83329601,2026-07-02,2,4,stratified,5613955,aidy,kazuki0123,1,DECISIVE,0,194,13,14,831fd3a04060c7c2,c9d8794e26a87fa3,60,60,action,action
84184350,2026-07-05,2,4,stratified,5605779,Iwa Iwa,aaa,0,DECISIVE,1,190,14,13,831fd3a04060c7c2,53f420cb63036c6b,60,60,action,action
82902644,2026-06-30,2,4,stratified,5731080,Hamu.py,S4nkurero,0,DECISIVE,0,200,19,18,101254ad244275c0,831fd3a04060c7c2,60,60,action,action
83573039,2026-07-03,2,4,stratified,6990173,kazuki0123,ebisu_ya,1,DECISIVE,0,245,43,44,c9d8794e26a87fa3,a88ac606b2d71a36,60,60,action,action
83230542,2026-07-02,2,4,stratified,5955202,kazuki0123,InkCartridge,0,DECISIVE,0,199,13,12,c9d8794e26a87fa3,2fa84cd9495ec752,60,60,action,action
83317816,2026-07-02,2,4,stratified,5894347,tonakaiiii,ShumpeiNomura,0,DECISIVE,0,205,15,14,b43a53d96da0f0b5,0f8ded0dab3abdd6,60,60,action,action
84183632,2026-07-05,2,4,stratified,5633871,TEAM NAME,nasuo445,0,DECISIVE,0,192,17,16,a38180053506b20f,e34dae96b1984485,60,60,action,action
85818018,2026-07-13,3,0,stratified,1149887,LiamK,Budew,0,DECISIVE,0,51,5,5,3fc2cb03df5b2747,37f2032236fb6baf,60,60,action,action
84589203,2026-07-07,3,0,stratified,2213377,Rmy,koga_poke,0,DECISIVE,0,88,13,12,831fd3a04060c7c2,8ff1e185fabb8099,60,60,action,action
85304210,2026-07-11,3,0,stratified,1467218,taksai,bono,1,DECISIVE,0,63,5,6,45e8cc6322697f80,b20e3e96100a11d5,60,60,action,action
85313021,2026-07-11,3,0,stratified,1402143,Budew,Yushin Ito,1,DECISIVE,0,61,5,6,37f2032236fb6baf,b20e3e96100a11d5,60,60,action,action
85230880,2026-07-10,3,0,stratified,2716037,WinDecks,Majkel1337,1,DECISIVE,0,114,9,10,478924c6d1995606,fcac695071c3f3cf,60,60,action,action
85385324,2026-07-11,3,0,stratified,885279,LiamK,youtube.com/@BigBugginnings,0,DECISIVE,0,42,5,4,3fc2cb03df5b2747,219bb78661ad6ccd,60,60,action,action
85457836,2026-07-11,3,0,stratified,898454,Budew,Majkel1337,1,DECISIVE,0,40,3,4,37f2032236fb6baf,fcac695071c3f3cf,60,60,action,action
85436450,2026-07-11,3,0,stratified,912538,giacomovin,kashiwashira,0,DECISIVE,0,45,5,4,831fd3a04060c7c2,c6970cfeed44b34d,60,60,action,action
84922831,2026-07-08,3,0,stratified,2061055,Raihan Ramadistra,ZETADIVISION,1,DECISIVE,0,87,9,10,69252ea384766495,7d3dd55013032486,60,60,action,action
84896767,2026-07-08,3,0,stratified,1774411,Dũng Đỗ,Ajishio,1,DECISIVE,0,77,9,10,147595d71b360f2c,c2ee4dbcdf7ec7e4,60,60,action,action
85269179,2026-07-10,3,0,stratified,2125235,kashiwashira,hikaru_ishihara46,0,DECISIVE,0,89,13,12,1e1aceae4b6358f6,b303167d8f7d6113,60,60,action,action
85088238,2026-07-09,3,0,stratified,1755450,bono,zoroark190,0,DECISIVE,0,75,9,8,b20e3e96100a11d5,0fb452788ceca249,60,60,action,action
84796325,2026-07-08,3,0,stratified,2112319,WinDecks,ShumpeiNomura,0,DECISIVE,0,91,9,9,478924c6d1995606,156485fe400622e4,60,60,action,action
84822266,2026-07-08,3,0,stratified,1746349,lmaffei,ZETADIVISION,0,DECISIVE,0,76,11,10,13ea47d998aa99fa,7d3dd55013032486,60,60,action,action
85572821,2026-07-12,3,0,stratified,2077723,LiamK,lopunny's lovers,1,DECISIVE,0,87,11,12,3fc2cb03df5b2747,b20e3e96100a11d5,60,60,action,action
84922322,2026-07-08,3,0,stratified,1753463,Rmy,Dũng Đỗ,0,DECISIVE,0,68,5,4,831fd3a04060c7c2,147595d71b360f2c,60,60,action,action
85021267,2026-07-09,3,0,stratified,2563365,AyFukushima,Yushin Ito,0,DECISIVE,0,104,13,12,831fd3a04060c7c2,910dcaefeb77a2f0,60,60,action,action
85459867,2026-07-11,3,0,stratified,2511931,junlee789,nasuo445,0,DECISIVE,0,103,13,12,e34dae96b1984485,e34dae96b1984485,60,60,action,action
84930345,2026-07-09,3,0,stratified,1891049,capbloo,Majkel1337,0,DECISIVE,0,80,7,6,9e430faa7c831500,831fd3a04060c7c2,60,60,action,action
85159320,2026-07-10,3,0,stratified,2528040,Majkel1337,taksai,0,DECISIVE,0,103,11,10,b20e3e96100a11d5,45e8cc6322697f80,60,60,action,action
85414625,2026-07-11,3,0,stratified,1977222,Majkel1337,Budew,0,DECISIVE,0,78,9,8,fcac695071c3f3cf,37f2032236fb6baf,60,60,action,action
84959500,2026-07-09,3,0,stratified,1236197,bono,ごんさくよねきち,0,DECISIVE,0,59,11,10,69252ea384766495,d8c9db09b2d04f55,60,60,action,action
85271111,2026-07-10,3,0,stratified,2468517,Majkel1337,Budew,0,DECISIVE,0,94,11,10,fcac695071c3f3cf,37f2032236fb6baf,60,60,action,action
85003072,2026-07-09,3,0,stratified,729358,nasuo445,ZETADIVISION,1,DECISIVE,0,37,3,4,e34dae96b1984485,7d3dd55013032486,60,60,action,action
85263142,2026-07-10,3,0,stratified,2499958,WinDecks,The Debauchery Tea Party,1,DECISIVE,0,102,7,8,478924c6d1995606,910dcaefeb77a2f0,60,60,action,action
85797730,2026-07-13,3,1,stratified,2856866,lmaffei,Rmy,1,DECISIVE,0,116,19,20,13ea47d998aa99fa,3fc2cb03df5b2747,60,60,action,action
84996359,2026-07-09,3,1,stratified,2799852,WinDecks,bono,1,DECISIVE,0,111,13,14,478924c6d1995606,69252ea384766495,60,60,action,action
84595806,2026-07-07,3,1,stratified,3267286,genki toyama,nasuo445,1,DECISIVE,0,122,13,14,898f15c46cf94538,e34dae96b1984485,60,60,action,action
84521822,2026-07-07,3,1,stratified,3343374,Nghia Tran,Sota Uchiyama,1,DECISIVE,0,133,9,10,ae0d14ce9fa3b86f,875223feb861ca74,60,60,action,action
85578942,2026-07-12,3,1,stratified,3090638,Majkel1337,bono,0,DECISIVE,0,116,11,10,fcac695071c3f3cf,b20e3e96100a11d5,60,60,action,action
84987636,2026-07-09,3,1,stratified,3058576,noikaret,WinDecks,1,DECISIVE,0,122,11,12,fb8f0ed22caee7b4,478924c6d1995606,60,60,action,action
84981331,2026-07-09,3,1,stratified,3325431,Yushin Ito,nasuo445,0,DECISIVE,0,126,13,12,aa2398e69a3549ad,e34dae96b1984485,60,60,action,action
85334347,2026-07-11,3,1,stratified,3183625,youtube.com/@BigBugginnings,Eggplanck,0,DECISIVE,0,128,13,12,219bb78661ad6ccd,b20e3e96100a11d5,60,60,action,action
85477868,2026-07-11,3,1,stratified,3291347,CurveCowboy,Michael Long,0,DECISIVE,0,118,21,20,7c58f3915e31351e,bf4fd9046cb2d210,60,60,action,action
84920697,2026-07-08,3,1,stratified,3142262,kuromoka,LiamK,1,DECISIVE,0,122,15,16,b7fe4794b7f5835b,40fa447486e93faf,60,60,action,action
85305729,2026-07-11,3,1,stratified,3273174,wkonishi,MR.h,1,DECISIVE,0,120,19,20,b20e3e96100a11d5,7c58f3915e31351e,60,60,action,action
85014580,2026-07-09,3,1,stratified,2948035,ZETADIVISION,e-toppo,0,DECISIVE,0,123,13,12,7d3dd55013032486,ed8af32e00d56c9a,60,60,action,action
85482195,2026-07-12,3,1,stratified,3666614,Yushin Ito,Ruko,0,DECISIVE,0,140,13,12,910dcaefeb77a2f0,6320e3b35bf45d3c,60,60,action,action
84588268,2026-07-07,3,1,stratified,2778071,Yushin Ito,zoroark190,1,DECISIVE,0,111,11,12,910dcaefeb77a2f0,0fb452788ceca249,60,60,action,action
85490075,2026-07-12,3,1,stratified,3248363,MPGaming,youtube.com/@BigBugginnings,0,DECISIVE,0,120,11,11,14db4b34cc8fbbb7,219bb78661ad6ccd,60,60,action,action
85099609,2026-07-09,3,1,stratified,3382521,Raihan Ramadistra,やる気元気ミワハルキ,0,DECISIVE,0,125,29,28,69252ea384766495,6e15dd0f2dd6c299,60,60,action,action
85146965,2026-07-10,3,1,stratified,3017921,Raihan Ramadistra,flaty,0,DECISIVE,1,111,12,11,d9614beda9774552,01f31cfad9010e89,60,60,action,action
85335733,2026-07-11,3,1,stratified,3506372,Raihan Ramadistra,Sota Uchiyama,0,DECISIVE,0,138,17,16,69252ea384766495,16eb558bab120cba,60,60,action,action
84568305,2026-07-07,3,1,stratified,3498490,豆本豆豆包,tw_shin,0,DECISIVE,0,130,9,8,a38180053506b20f,7f16d36ae4847ce5,60,60,action,action
85795660,2026-07-13,3,1,stratified,2759153,Raihan Ramadistra,bono,1,DECISIVE,0,106,11,12,69252ea384766495,b20e3e96100a11d5,60,60,action,action
84545499,2026-07-07,3,1,stratified,2841745,vibechu,Majkel1337,0,DECISIVE,0,110,7,6,8c6a91def4dd5f6c,831fd3a04060c7c2,60,60,action,action
84935638,2026-07-09,3,1,stratified,2899273,OsElCoUn,zoroark190,0,DECISIVE,0,112,11,10,b20e3e96100a11d5,0fb452788ceca249,60,60,action,action
84509862,2026-07-07,3,1,stratified,2861494,vibechu,nasuo445,0,DECISIVE,0,114,9,8,8c6a91def4dd5f6c,e34dae96b1984485,60,60,action,action
85533367,2026-07-12,3,1,stratified,3642688,mitomeat823,BluezLee,1,DECISIVE,0,123,29,30,7800c70ef460208a,0d2a3e2649f24fb1,60,60,action,action
84755467,2026-07-08,3,1,stratified,3206008,koga_poke,5.5,1,DECISIVE,1,117,10,11,8ff1e185fabb8099,0065b4cfff358aba,60,60,action,action
85475997,2026-07-11,3,2,stratified,3998551,Yushin Ito,MPGaming,1,DECISIVE,0,134,12,12,b20e3e96100a11d5,14db4b34cc8fbbb7,60,60,action,action
85296990,2026-07-10,3,2,stratified,3871779,Raihan Ramadistra,LiamK,0,DECISIVE,0,145,21,21,69252ea384766495,3fc2cb03df5b2747,60,60,action,action
85707507,2026-07-13,3,2,stratified,4054024,Yushin Ito,bono,0,DECISIVE,0,148,11,10,b20e3e96100a11d5,b43a53d96da0f0b5,60,60,action,action
84631021,2026-07-07,3,2,stratified,4042982,Boss's Orders Are All You Need,Rmy,1,DECISIVE,1,146,14,15,795a6c78e1194ccd,831fd3a04060c7c2,60,60,action,action
85523853,2026-07-12,3,2,stratified,4237245,WinDecks,youtube.com/@BigBugginnings,1,DECISIVE,0,170,13,14,478924c6d1995606,219bb78661ad6ccd,60,60,action,action
85780785,2026-07-13,3,2,stratified,4024879,ごんさくよねきち,WinDecks,0,DECISIVE,0,156,15,14,8907612d396f895a,478924c6d1995606,60,60,action,action
84487770,2026-07-07,3,2,stratified,4022839,Rojiomote,Kazama Yusuke,1,DECISIVE,1,143,10,11,2d0a90fa804b68f1,be3a8e357b9439ff,60,60,action,action
84922853,2026-07-08,3,2,stratified,4151808,ごんさくよねきち,やる気元気ミワハルキ,1,DECISIVE,0,151,11,12,d8c9db09b2d04f55,6e15dd0f2dd6c299,60,60,action,action
85404887,2026-07-11,3,2,stratified,3771344,firstbreak32,junlee789 - 이준,1,DECISIVE,0,145,15,16,49c73af4f8ad03d9,e34dae96b1984485,60,60,action,action
84762809,2026-07-08,3,2,stratified,4316986,koga_poke,nasuo445,0,DECISIVE,1,146,14,13,8ff1e185fabb8099,e34dae96b1984485,60,60,action,action
85274848,2026-07-10,3,2,stratified,3788109,Alberto Bonsanto,junlee789,0,DECISIVE,1,147,18,17,69252ea384766495,afaa4ac744b28ee5,60,60,action,action
85617044,2026-07-12,3,2,stratified,4180853,Sota Uchiyama,懒惰的金枪鱼,1,DECISIVE,0,160,16,16,16eb558bab120cba,14db4b34cc8fbbb7,60,60,action,action
84560234,2026-07-07,3,2,stratified,4104090,豆本豆豆包,Yushin Ito,0,DECISIVE,0,152,13,12,a38180053506b20f,910dcaefeb77a2f0,60,60,action,action
85481108,2026-07-12,3,2,stratified,3806890,Dũng Đỗ,Majkel1337,1,DECISIVE,0,140,17,18,147595d71b360f2c,b20e3e96100a11d5,60,60,action,action
85008845,2026-07-09,3,2,stratified,3933490,ShumpeiNomura,kuromoka,1,DECISIVE,0,143,11,12,156485fe400622e4,b7fe4794b7f5835b,60,60,action,action
85824102,2026-07-13,3,2,stratified,4369396,tonakaiiii,Rmy,0,DECISIVE,0,157,9,9,b5d70706436c5264,3fc2cb03df5b2747,60,60,action,action
84705441,2026-07-07,3,2,stratified,4356264,Star-mine,jiatu.l,1,DECISIVE,0,154,11,12,d9614beda9774552,b43a53d96da0f0b5,60,60,action,action
84706071,2026-07-07,3,2,stratified,4255433,Star-mine,btk15049,1,DECISIVE,0,149,13,14,d9614beda9774552,dafa1e6efd85150e,60,60,action,action
85012198,2026-07-09,3,2,stratified,3979069,wkonishi,Majkel1337,1,DECISIVE,0,145,9,10,831fd3a04060c7c2,c9d8794e26a87fa3,60,60,action,action
84637928,2026-07-07,3,2,stratified,4122865,渡邊征央,wao zhang,1,DECISIVE,0,151,11,12,b43a53d96da0f0b5,2b3108749e2032d7,60,60,action,action
85458413,2026-07-11,3,2,stratified,4383498,jiatu.l,tomo11111,0,DECISIVE,0,163,11,10,dc2ce39b94cbbb38,8be72bbfa0bafaff,60,60,action,action
85070210,2026-07-09,3,2,stratified,4036289,OSELCOUN,nasuo445,0,DECISIVE,0,142,11,10,b20e3e96100a11d5,e34dae96b1984485,60,60,action,action
85438964,2026-07-11,3,2,stratified,4207603,THIRD PTCG Club,kashiwashira,1,DECISIVE,0,150,27,28,fbbd8ac1e662e82c,c6970cfeed44b34d,60,60,action,action
84814298,2026-07-08,3,2,stratified,4392275,Yushin Ito,Eduardo Rocha de Andrade,0,DECISIVE,0,165,11,10,910dcaefeb77a2f0,b43a53d96da0f0b5,60,60,action,action
84527653,2026-07-07,3,2,stratified,4327081,nasuo445,iwashi,0,DECISIVE,0,150,11,10,e34dae96b1984485,b43a53d96da0f0b5,60,60,action,action
85460365,2026-07-11,3,3,stratified,4602036,Yushin Ito,Majkel1337,0,DECISIVE,0,156,15,14,b20e3e96100a11d5,fcac695071c3f3cf,60,60,action,action
84880457,2026-07-08,3,3,stratified,4565724,渡邊征央,Yushin Ito,1,DECISIVE,0,174,12,12,b43a53d96da0f0b5,910dcaefeb77a2f0,60,60,action,action
84704649,2026-07-07,3,3,stratified,5136375,Akira-Ninth,THIRD PTCG Club,0,DECISIVE,1,178,12,11,9d1dad39ec641aa0,b43a53d96da0f0b5,60,60,action,action
84788305,2026-07-08,3,3,stratified,4949537,btk15049,nasuo445,0,DECISIVE,1,172,12,11,dafa1e6efd85150e,e34dae96b1984485,60,60,action,action
84564492,2026-07-07,3,3,stratified,5076866,iwashi,ei1333,0,DECISIVE,0,181,11,10,b43a53d96da0f0b5,b43a53d96da0f0b5,60,60,action,action
85249115,2026-07-10,3,3,stratified,4610048,bono,ei ei ei yikuso,1,DECISIVE,0,171,13,14,b20e3e96100a11d5,831fd3a04060c7c2,60,60,action,action
85077142,2026-07-09,3,3,stratified,5003129,MPGaming,Majkel1337,0,DECISIVE,0,170,25,24,37f2032236fb6baf,831fd3a04060c7c2,60,60,action,action
85624990,2026-07-12,3,3,stratified,5267811,junlee789,Melvin Low,0,DECISIVE,0,176,13,12,e34dae96b1984485,0e05ea288ae6e6a6,60,60,action,action
85726698,2026-07-13,3,3,stratified,5018294,Majkel1337,LiamK,1,DECISIVE,0,168,11,12,fcac695071c3f3cf,3fc2cb03df5b2747,60,60,action,action
84572671,2026-07-07,3,3,stratified,5026312,payanotty,mitomeat823,1,DECISIVE,0,178,13,14,0078ce0f297a4597,7800c70ef460208a,60,60,action,action
85814832,2026-07-13,3,3,stratified,4570390,Yushin Ito,bono,0,DECISIVE,0,166,15,14,b20e3e96100a11d5,b43a53d96da0f0b5,60,60,action,action
85472972,2026-07-11,3,3,stratified,5018676,tonakaiiii,MPGaming,1,DECISIVE,0,175,15,16,b43a53d96da0f0b5,14db4b34cc8fbbb7,60,60,action,action
85745487,2026-07-13,3,3,stratified,4532808,Budew,bono,1,DECISIVE,0,165,15,16,37f2032236fb6baf,b43a53d96da0f0b5,60,60,action,action
85563773,2026-07-12,3,3,stratified,4727178,soyukke,LiamK,0,DECISIVE,0,164,17,16,b20e3e96100a11d5,3fc2cb03df5b2747,60,60,action,action
85348245,2026-07-11,3,3,stratified,4557170,youtube.com/@BigBugginnings,matsurih,0,DECISIVE,0,170,11,10,219bb78661ad6ccd,831fd3a04060c7c2,60,60,action,action
85718783,2026-07-13,3,3,stratified,4829721,wkonishi,rick & shikitora,0,DECISIVE,0,166,21,20,37f2032236fb6baf,8417597ea8879a72,60,60,action,action
85186563,2026-07-10,3,3,stratified,4813489,ヌメルゴンex,nasuo445,1,DECISIVE,0,171,13,14,b43a53d96da0f0b5,e34dae96b1984485,60,60,action,action
85608483,2026-07-12,3,3,stratified,4961866,Majkel1337,Budew,1,DECISIVE,0,166,21,22,fcac695071c3f3cf,37f2032236fb6baf,60,60,action,action
84719595,2026-07-07,3,3,stratified,5290964,bono,Gotem Penguin,1,DECISIVE,0,190,49,50,b20e3e96100a11d5,e69858a31af3698a,60,60,action,action
84975065,2026-07-09,3,3,stratified,4916941,THIRD PTCG Club,ei1333,1,DECISIVE,0,167,15,16,2da70d7f4cb16df3,910dcaefeb77a2f0,60,60,action,action
85025547,2026-07-09,3,3,stratified,4605581,AdrianWang2003,MPGaming,1,DECISIVE,1,159,28,29,4941578511f48d1e,37f2032236fb6baf,60,60,action,action
84957556,2026-07-09,3,3,stratified,4937406,bono,Raihan Ramadistra,1,DECISIVE,0,181,39,40,69252ea384766495,69252ea384766495,60,60,action,action
84805908,2026-07-08,3,3,stratified,4890008,kuromoka,bono,1,DECISIVE,0,167,21,22,b7fe4794b7f5835b,69252ea384766495,60,60,action,action
85238705,2026-07-10,3,3,stratified,4545789,MPGaming,ZETADIVISION,0,DECISIVE,0,173,19,18,37f2032236fb6baf,7d3dd55013032486,60,60,action,action
85732738,2026-07-13,3,3,stratified,4742658,bono,Majkel1337,0,DECISIVE,0,172,11,10,b43a53d96da0f0b5,fcac695071c3f3cf,60,60,action,action
84718085,2026-07-07,3,4,stratified,6922219,やる気元気ミワハルキ,Yushin Ito,0,DECISIVE,0,225,19,18,6e15dd0f2dd6c299,910dcaefeb77a2f0,60,60,action,action
84549209,2026-07-07,3,4,stratified,6671139,5.5,ei ei ei yikuso,0,DECISIVE,0,221,19,18,0065b4cfff358aba,831fd3a04060c7c2,60,60,action,action
84689365,2026-07-07,3,4,stratified,5772088,bono,youtube.com/@BigBugginnings,0,DECISIVE,0,212,35,34,69252ea384766495,884c0683209ead35,60,60,action,action
85229110,2026-07-10,3,4,stratified,5971388,Majkel1337,kazuki0123,1,DECISIVE,0,203,13,14,b20e3e96100a11d5,c9d8794e26a87fa3,60,60,action,action
84706067,2026-07-07,3,4,stratified,6547857,kazuki0123,nasuo445,0,DECISIVE,0,208,13,12,c9d8794e26a87fa3,e34dae96b1984485,60,60,action,action
85035583,2026-07-09,3,4,stratified,6156924,ごんさくよねきち,213tubo,0,DECISIVE,0,203,19,18,d8c9db09b2d04f55,b20e3e96100a11d5,60,60,action,action
85376681,2026-07-11,3,4,stratified,5634409,junlee789 - 이준,AyFukushima,1,DECISIVE,0,196,13,14,e34dae96b1984485,e13fd1ccc84b095d,60,60,action,action
85137645,2026-07-10,3,4,stratified,6414588,bono,Yushin Ito,0,DECISIVE,0,211,21,20,b20e3e96100a11d5,910dcaefeb77a2f0,60,60,action,action
85536171,2026-07-12,3,4,stratified,5924912,Budew,LiamK,1,DECISIVE,0,197,39,40,37f2032236fb6baf,3371c6e0d2105401,60,60,action,action
85016511,2026-07-09,3,4,stratified,6943174,ShumpeiNomura,213tubo,0,DECISIVE,0,231,59,58,156485fe400622e4,b20e3e96100a11d5,60,60,action,action
