deck_hash,label,cluster_id,games,share_pct,wins,losses,win_rate,wilson_lo,wilson_hi,first_player_win_rate,second_player_win_rate,avg_player_rating_inferred,avg_opponent_rating_inferred,avg_game_length,confidence
272e341949227f9c,UNLABELED,UNLABELED_CLUSTER_07,2,0.029,1,1,0.5,0.0945,0.9055,1.0,0.0,1021.4,1038.0,90.0,INSUFFICIENT
28e08086f5844701,UNLABELED,UNLABELED_CLUSTER_22,2,0.029,1,1,0.5,0.0945,0.9055,0.0,1.0,1089.2,1036.9,162.0,INSUFFICIENT
766ca153ce8e65d8,Mega Kangaskhan ex,Mega Kangaskhan ex,2,0.029,1,1,0.5,0.0945,0.9055,1.0,0.0,1098.4,1083.5,134.5,INSUFFICIENT
78424bb7b3831f69,UNLABELED,UNLABELED_CLUSTER_29,2,0.029,0,2,0.0,0.0,0.6576,0.0,,1058.9,1096.5,158.5,INSUFFICIENT
7e126a3431e21d4d,UNLABELED,UNLABELED_CLUSTER_38,2,0.029,1,1,0.5,0.0945,0.9055,0.5,,1189.6,1247.8,83.5,INSUFFICIENT
0e05ea288ae6e6a6,Fezandipiti ex,Fezandipiti ex,2,0.029,1,1,0.5,0.0945,0.9055,,0.5,1112.5,1069.2,163.0,INSUFFICIENT
7d49edaa78ac6f8c,UNLABELED,UNLABELED_CLUSTER_19,2,0.029,2,0,1.0,0.3424,1.0,1.0,,1132.0,1060.3,178.5,INSUFFICIENT
815f539a0c57442e,Team Rocket's Mewtwo ex,Team Rocket's Mewtwo ex,2,0.029,1,1,0.5,0.0945,0.9055,1.0,0.0,1030.5,1051.5,129.0,INSUFFICIENT
0cba3f750cdde2c5,UNLABELED,UNLABELED_CLUSTER_01,2,0.029,0,2,0.0,0.0,0.6576,0.0,0.0,1100.6,1068.4,102.5,INSUFFICIENT
f95d704202ebc6d7,UNLABELED,UNLABELED_CLUSTER_05,2,0.029,0,2,0.0,0.0,0.6576,0.0,0.0,1123.2,1092.8,166.5,INSUFFICIENT
05aba4123d4ac622,Fezandipiti ex,Fezandipiti ex,2,0.029,2,0,1.0,0.3424,1.0,1.0,1.0,1066.2,1074.7,129.5,INSUFFICIENT
01f31cfad9010e89,UNLABELED,UNLABELED_CLUSTER_01,2,0.029,0,2,0.0,0.0,0.6576,0.0,0.0,1099.1,1034.8,104.0,INSUFFICIENT
0173ceef418f1aed,Dragapult ex,Dragapult ex,2,0.029,1,1,0.5,0.0945,0.9055,,0.5,1106.8,1090.2,183.5,INSUFFICIENT
ecb9fd41d48b6ccb,UNLABELED,UNLABELED_CLUSTER_02,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1056.0,1070.5,151.0,INSUFFICIENT
ec6f84cdcccc913b,Fezandipiti ex,Fezandipiti ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,892.2,1027.8,157.0,INSUFFICIENT
41e645122e9d59c6,Fezandipiti ex,Fezandipiti ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,937.4,906.6,23.0,INSUFFICIENT
40f1021085a61e0f,Mega Kangaskhan ex,Mega Kangaskhan ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1065.0,1116.0,170.0,INSUFFICIENT
3fb280bccb7483a7,UNLABELED,UNLABELED_CLUSTER_06,1,0.014,0,1,0.0,0.0,0.7935,,0.0,727.5,829.7,65.0,INSUFFICIENT
3f1f09c8f684f280,Mega Kangaskhan ex,Mega Kangaskhan ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1120.6,1041.5,153.0,INSUFFICIENT
3f0180aa6166785a,UNLABELED,UNLABELED_CLUSTER_02,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1173.8,1206.4,145.0,INSUFFICIENT
00ac5196e6530f86,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1035.0,1072.6,141.0,INSUFFICIENT
fbce070f0c6c02f0,Dragapult ex,Dragapult ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,744.4,648.8,167.0,INSUFFICIENT
fa99a994b272cc28,UNLABELED,UNLABELED_CLUSTER_04,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1097.7,1005.7,262.0,INSUFFICIENT
fa628b3fd76fd4c1,Fezandipiti ex,Fezandipiti ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,893.7,932.7,132.0,INSUFFICIENT
fa4545d6a064914a,Cynthia's Garchomp ex,Cynthia's Garchomp ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1057.8,921.4,189.0,INSUFFICIENT
ec1564bfeb05c103,Mega Lopunny ex,Mega Lopunny ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1054.9,963.3,126.0,INSUFFICIENT
eaf1d2f9fc5cc13b,Mega Kangaskhan ex,Mega Kangaskhan ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1037.6,1138.0,123.0,INSUFFICIENT
eac7d1e616d44bf4,Fezandipiti ex,Fezandipiti ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,432.6,340.3,197.0,INSUFFICIENT
e9bb6661a3de3f80,Mega Lucario ex,Mega Lucario ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1000.0,1192.9,159.0,INSUFFICIENT
840698aa5f175aeb,Fezandipiti ex,Fezandipiti ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1103.7,1049.3,166.0,INSUFFICIENT
834b6eda21fb1237,UNLABELED,UNLABELED_CLUSTER_06,1,0.014,0,1,0.0,0.0,0.7935,,0.0,850.5,923.8,94.0,INSUFFICIENT
81a40d929609bf7c,Mega Lucario ex,Mega Lucario ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1160.6,1165.1,125.0,INSUFFICIENT
7eeb119d5acc4906,Fezandipiti ex,Fezandipiti ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,999.0,996.8,201.0,INSUFFICIENT
7e359b4676816133,UNLABELED,UNLABELED_CLUSTER_04,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1030.2,1124.6,133.0,INSUFFICIENT
7d60eec45120e5f0,UNLABELED,UNLABELED_CLUSTER_02,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1081.2,1034.4,55.0,INSUFFICIENT
7b8dec20710c5b73,UNLABELED,UNLABELED_CLUSTER_48,1,0.014,1,0,1.0,0.2065,1.0,1.0,,741.8,835.6,62.0,INSUFFICIENT
7a3dfdac5c420dd6,UNLABELED,UNLABELED_CLUSTER_07,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1048.9,1123.5,147.0,INSUFFICIENT
797fcd4985090800,Fezandipiti ex,Fezandipiti ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1173.9,1093.3,180.0,INSUFFICIENT
795a6c78e1194ccd,Fezandipiti ex,Fezandipiti ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1034.7,1095.2,146.0,INSUFFICIENT
79181fc7b7433c70,UNLABELED,UNLABELED_CLUSTER_54,1,0.014,0,1,0.0,0.0,0.7935,0.0,,954.2,1007.3,92.0,INSUFFICIENT
f575288d2b9f7bd3,Team Rocket's Mewtwo ex,Team Rocket's Mewtwo ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,989.1,975.6,170.0,INSUFFICIENT
f52b72943cdb12d7,UNLABELED,UNLABELED_CLUSTER_53,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1014.6,1000.6,112.0,INSUFFICIENT
f519414181f507a2,UNLABELED,UNLABELED_CLUSTER_05,1,0.014,1,0,1.0,0.2065,1.0,1.0,,988.7,1049.4,181.0,INSUFFICIENT
f3a66a435b68dcf2,UNLABELED,UNLABELED_CLUSTER_62,1,0.014,1,0,1.0,0.2065,1.0,1.0,,832.7,986.7,122.0,INSUFFICIENT
f2d7e132a10b9ad9,Fezandipiti ex,Fezandipiti ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1084.4,1050.3,222.0,INSUFFICIENT
772413e4790654e2,UNLABELED,UNLABELED_CLUSTER_01,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1024.3,996.4,127.0,INSUFFICIENT
7702f27dfc110b71,Dragapult ex,Dragapult ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1028.1,981.3,142.0,INSUFFICIENT
76d558d342480e95,Mega Lucario ex,Mega Lucario ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1164.3,1029.4,242.0,INSUFFICIENT
755af6541b064429,UNLABELED,UNLABELED_CLUSTER_02,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1064.4,1106.7,107.0,INSUFFICIENT
7452774657ad1444,UNLABELED,UNLABELED_CLUSTER_05,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1015.4,914.8,153.0,INSUFFICIENT
73b8e8e2162f22b1,UNLABELED,UNLABELED_CLUSTER_17,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1054.8,1064.4,61.0,INSUFFICIENT
73b0ed38b2c7f5ea,Dragapult ex,Dragapult ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,997.5,1026.0,192.0,INSUFFICIENT
2a8c2e76cea8afd6,UNLABELED,UNLABELED_CLUSTER_01,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1064.0,921.6,143.0,INSUFFICIENT
2a57f95a0978f0cc,UNLABELED,UNLABELED_CLUSTER_01,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1255.9,1149.2,88.0,INSUFFICIENT
2759046d45c803ab,Dragapult ex,Dragapult ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1017.8,948.4,193.0,INSUFFICIENT
87b0ed2ad6405a26,Mega Lucario ex,Mega Lucario ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1062.8,1040.8,84.0,INSUFFICIENT
878d8d9ada634b46,UNLABELED,UNLABELED_CLUSTER_03,1,0.014,1,0,1.0,0.2065,1.0,1.0,,980.3,956.8,125.0,INSUFFICIENT
87878bec14a895a0,UNLABELED,UNLABELED_CLUSTER_01,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1155.5,1145.9,183.0,INSUFFICIENT
86c088ba7b657377,Fezandipiti ex,Fezandipiti ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1012.2,1024.7,142.0,INSUFFICIENT
86499e4fd823b2f6,UNLABELED,UNLABELED_CLUSTER_61,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1006.0,1013.2,200.0,INSUFFICIENT
8638514a3b38c1c8,Mega Lucario ex,Mega Lucario ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,908.5,889.1,101.0,INSUFFICIENT
9726a91cb9cdbd95,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1035.1,1112.4,216.0,INSUFFICIENT
94f469280059e654,Fezandipiti ex,Fezandipiti ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,989.7,1099.0,204.0,INSUFFICIENT
94d15b6068715910,UNLABELED,UNLABELED_CLUSTER_36,1,0.014,1,0,1.0,0.2065,1.0,,1.0,982.5,951.2,136.0,INSUFFICIENT
94a74a2b69d27207,UNLABELED,UNLABELED_CLUSTER_59,1,0.014,1,0,1.0,0.2065,1.0,1.0,,901.3,999.6,149.0,INSUFFICIENT
948b0508c38b60ba,UNLABELED,UNLABELED_CLUSTER_05,1,0.014,0,1,0.0,0.0,0.7935,0.0,,928.8,965.5,136.0,INSUFFICIENT
90c1a3f3163f9edd,UNLABELED,UNLABELED_CLUSTER_01,1,0.014,1,0,1.0,0.2065,1.0,,1.0,986.9,919.3,123.0,INSUFFICIENT
9009f46efe8e7721,UNLABELED,UNLABELED_CLUSTER_01,1,0.014,1,0,1.0,0.2065,1.0,1.0,,998.2,1047.3,175.0,INSUFFICIENT
8e82656e634ac2da,UNLABELED,UNLABELED_CLUSTER_02,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1020.2,1082.0,138.0,INSUFFICIENT
8e69a0e7db2dd8a7,Mega Lucario ex,Mega Lucario ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1052.2,913.5,68.0,INSUFFICIENT
8e44b412c21c5dfa,UNLABELED,UNLABELED_CLUSTER_01,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1191.6,1137.5,165.0,INSUFFICIENT
8be9c7c4fe9d0254,UNLABELED,UNLABELED_CLUSTER_22,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1012.4,1035.1,145.0,INSUFFICIENT
8b02f194cdf581d4,UNLABELED,UNLABELED_CLUSTER_06,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1057.5,1133.9,114.0,INSUFFICIENT
2dad2c302cbb4a32,UNLABELED,UNLABELED_CLUSTER_03,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1060.2,1099.9,118.0,INSUFFICIENT
2d71c6f1996fb778,Mega Lucario ex,Mega Lucario ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,721.3,891.0,35.0,INSUFFICIENT
2c9b6cbbab859256,UNLABELED,UNLABELED_CLUSTER_49,1,0.014,0,1,0.0,0.0,0.7935,,0.0,675.8,592.6,52.0,INSUFFICIENT
2b2e5439cf9cc23e,UNLABELED,UNLABELED_CLUSTER_06,1,0.014,1,0,1.0,0.2065,1.0,,1.0,795.8,710.4,66.0,INSUFFICIENT
37e9db4920994509,Dragapult ex,Dragapult ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1121.7,1002.4,154.0,INSUFFICIENT
36b9eec2910872dd,Dragapult ex,Dragapult ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,687.0,611.9,243.0,INSUFFICIENT
3654c8b86446be5e,Mega Kangaskhan ex,Mega Kangaskhan ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1035.9,987.2,176.0,INSUFFICIENT
338eafbad291cdbe,UNLABELED,UNLABELED_CLUSTER_34,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1065.9,1187.2,87.0,INSUFFICIENT
9f7b10daf7dc00ca,UNLABELED,UNLABELED_CLUSTER_01,1,0.014,1,0,1.0,0.2065,1.0,1.0,,850.0,831.8,145.0,INSUFFICIENT
9e806ea24e98166b,UNLABELED,UNLABELED_CLUSTER_01,1,0.014,0,1,0.0,0.0,0.7935,0.0,,813.4,880.2,24.0,INSUFFICIENT
9cf95f0d27401a58,Dragapult ex,Dragapult ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1102.7,1039.8,244.0,INSUFFICIENT
9c9bdd6f955942f8,UNLABELED,UNLABELED_CLUSTER_52,1,0.014,0,1,0.0,0.0,0.7935,,0.0,955.5,826.5,43.0,INSUFFICIENT
9b0067512e7461eb,Fezandipiti ex,Fezandipiti ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1107.7,1222.6,119.0,INSUFFICIENT
9a8414bc1605d25a,Cynthia's Garchomp ex,Cynthia's Garchomp ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1092.3,1023.2,176.0,INSUFFICIENT
99ee137d28bac0f3,UNLABELED,UNLABELED_CLUSTER_06,1,0.014,0,1,0.0,0.0,0.7935,,0.0,835.6,741.8,62.0,INSUFFICIENT
999a5669c80f5ad1,UNLABELED,UNLABELED_CLUSTER_17,1,0.014,1,0,1.0,0.2065,1.0,1.0,,870.9,1019.4,83.0,INSUFFICIENT
995f93195aa795aa,Mega Kangaskhan ex,Mega Kangaskhan ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1118.0,1098.4,105.0,INSUFFICIENT
9908e937128aa33b,UNLABELED,UNLABELED_CLUSTER_05,1,0.014,0,1,0.0,0.0,0.7935,0.0,,975.0,1070.5,157.0,INSUFFICIENT
98ecdbce8bd61a0f,UNLABELED,UNLABELED_CLUSTER_02,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1101.3,1214.3,52.0,INSUFFICIENT
98df4170353e7c8e,UNLABELED,UNLABELED_CLUSTER_01,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1097.3,1145.5,134.0,INSUFFICIENT
215bc19f41007af0,Dragapult ex,Dragapult ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1210.1,1209.4,190.0,INSUFFICIENT
20bd60dc632d10b8,Fezandipiti ex,Fezandipiti ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,982.4,1142.2,105.0,INSUFFICIENT
a5437fdb9a42f891,Mega Lucario ex,Mega Lucario ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,996.4,1024.3,127.0,INSUFFICIENT
a52543fc87a97ef2,UNLABELED,UNLABELED_CLUSTER_02,1,0.014,1,0,1.0,0.2065,1.0,1.0,,964.3,997.6,151.0,INSUFFICIENT
a303839777316bee,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,972.8,1022.5,182.0,INSUFFICIENT
a27827186fbb722b,Mega Kangaskhan ex,Mega Kangaskhan ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1097.2,1170.5,134.0,INSUFFICIENT
7398c8069a08a8d1,Mega Lopunny ex,Mega Lopunny ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,960.6,1044.6,38.0,INSUFFICIENT
72425533dadc98a1,UNLABELED,UNLABELED_CLUSTER_51,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1049.9,1118.1,222.0,INSUFFICIENT
71837a73b1294f82,Mega Lucario ex,Mega Lucario ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,635.3,720.6,149.0,INSUFFICIENT
713a673323897fef,UNLABELED,UNLABELED_CLUSTER_02,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1092.3,1102.2,169.0,INSUFFICIENT
711c9c6119886c6e,Fezandipiti ex,Fezandipiti ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1081.6,1036.7,111.0,INSUFFICIENT
71056fd1f7a89b2a,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,998.4,996.9,161.0,INSUFFICIENT
7076f6b88c1d7538,Dragapult ex,Dragapult ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1064.2,1053.5,165.0,INSUFFICIENT
706f433a5ad22f75,Teal Mask Ogerpon ex,Teal Mask Ogerpon ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,974.9,1021.9,125.0,INSUFFICIENT
70645f1ff74e9b48,UNLABELED,UNLABELED_CLUSTER_71,1,0.014,0,1,0.0,0.0,0.7935,,0.0,993.5,979.7,113.0,INSUFFICIENT
6f8d904a64e7ca25,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1136.6,1050.9,207.0,INSUFFICIENT
247a5dc95aff7788,Mega Lucario ex,Mega Lucario ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1006.3,1011.0,132.0,INSUFFICIENT
31075c9e53d1a13d,Dragapult ex,Dragapult ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1050.2,1106.6,147.0,INSUFFICIENT
30db1ee024042ec8,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1057.8,1091.1,173.0,INSUFFICIENT
2fcf79f31ecdb9ff,Mega Lucario ex,Mega Lucario ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,764.2,873.2,118.0,INSUFFICIENT
2f94e9ff474c39a1,Mega Lopunny ex,Mega Lopunny ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1160.2,1044.1,147.0,INSUFFICIENT
2e6ecf8381bfd901,UNLABELED,UNLABELED_CLUSTER_58,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1022.0,995.9,135.0,INSUFFICIENT
2e52301ff6911308,Mega Kangaskhan ex,Mega Kangaskhan ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,980.6,1002.4,133.0,INSUFFICIENT
6f11053c647355ae,Fezandipiti ex,Fezandipiti ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,854.7,707.6,67.0,INSUFFICIENT
6d7d4d82b45a1f8b,Fezandipiti ex,Fezandipiti ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1078.3,1055.2,132.0,INSUFFICIENT
6d3e4f8dfdc7aeaf,Team Rocket's Mewtwo ex,Team Rocket's Mewtwo ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1053.7,1048.1,167.0,INSUFFICIENT
6ceb5146e7203de6,Cynthia's Garchomp ex,Cynthia's Garchomp ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1024.7,1012.2,142.0,INSUFFICIENT
6bcc792fc6e11051,Mega Abomasnow ex,Mega Abomasnow ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1049.8,925.7,80.0,INSUFFICIENT
23b16a1d79ac3afc,Fezandipiti ex,Fezandipiti ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1113.4,1097.3,163.0,INSUFFICIENT
22e465ba34de23db,Fezandipiti ex,Fezandipiti ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1031.1,1111.3,104.0,INSUFFICIENT
22a47c5a1058b921,Fezandipiti ex,Fezandipiti ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,983.5,984.8,135.0,INSUFFICIENT
2209c374c5fe2353,UNLABELED,UNLABELED_CLUSTER_57,1,0.014,0,1,0.0,0.0,0.7935,0.0,,923.2,1018.3,140.0,INSUFFICIENT
b28bceb540618967,Fezandipiti ex,Fezandipiti ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1071.0,1075.5,252.0,INSUFFICIENT
b25e7963304a20a1,Mega Lucario ex,Mega Lucario ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,862.2,804.7,96.0,INSUFFICIENT
b1af26bae039a041,UNLABELED,UNLABELED_CLUSTER_63,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1071.6,1101.3,144.0,INSUFFICIENT
b1adeb52225c848f,Fezandipiti ex,Fezandipiti ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,792.5,768.9,152.0,INSUFFICIENT
b114cc9bd6f2c80c,Mega Lucario ex,Mega Lucario ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1044.4,1086.2,184.0,INSUFFICIENT
b04165f456e6f563,Mega Lucario ex,Mega Lucario ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1165.5,1175.3,165.0,INSUFFICIENT
afdee5230b0c5b97,Fezandipiti ex,Fezandipiti ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1034.5,1050.1,144.0,INSUFFICIENT
ae0d14ce9fa3b86f,UNLABELED,UNLABELED_CLUSTER_01,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1035.5,1047.0,133.0,INSUFFICIENT
ae0a52064d430013,Marnie's Grimmsnarl ex,Marnie's Grimmsnarl ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1051.3,1057.7,146.0,INSUFFICIENT
aa4a785fce84445d,UNLABELED,UNLABELED_CLUSTER_10,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1047.8,1126.6,110.0,INSUFFICIENT
aa2fdb668e14e9c4,UNLABELED,UNLABELED_CLUSTER_22,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1028.8,1076.7,172.0,INSUFFICIENT
aa0e3183d195e2d3,Mega Lopunny ex,Mega Lopunny ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1030.7,1103.6,124.0,INSUFFICIENT
26c6379657a2c820,UNLABELED,UNLABELED_CLUSTER_01,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1023.0,1096.6,166.0,INSUFFICIENT
26bc83edcbd7dada,UNLABELED,UNLABELED_CLUSTER_47,1,0.014,1,0,1.0,0.2065,1.0,1.0,,962.3,991.9,165.0,INSUFFICIENT
25cfcf0100ef1145,UNLABELED,UNLABELED_CLUSTER_22,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1070.5,1011.0,143.0,INSUFFICIENT
248f452e8b8aa953,UNLABELED,UNLABELED_CLUSTER_02,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1172.2,1094.1,127.0,INSUFFICIENT
b55af43e0b922162,UNLABELED,UNLABELED_CLUSTER_01,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1034.0,1061.3,282.0,INSUFFICIENT
b520caec0c3511ff,Dragapult ex,Dragapult ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,981.2,898.6,191.0,INSUFFICIENT
b4ef20e5475def6f,UNLABELED,UNLABELED_CLUSTER_23,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1001.8,1015.8,235.0,INSUFFICIENT
b4d63a18cb52e991,UNLABELED,UNLABELED_CLUSTER_64,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1078.6,1207.2,170.0,INSUFFICIENT
6b0907ec35e835bd,Teal Mask Ogerpon ex,Teal Mask Ogerpon ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1011.3,979.7,51.0,INSUFFICIENT
6a5ea46694ab74f1,Mega Lucario ex,Mega Lucario ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1096.4,1111.9,37.0,INSUFFICIENT
6a52f924c124b4df,Fezandipiti ex,Fezandipiti ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1173.3,1178.8,148.0,INSUFFICIENT
69d88f938f8b3f54,UNLABELED,UNLABELED_CLUSTER_56,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1122.9,1088.5,221.0,INSUFFICIENT
680da0c6c840cf99,UNLABELED,UNLABELED_CLUSTER_68,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1009.3,985.6,132.0,INSUFFICIENT
671aea4c78b10f87,Mega Kangaskhan ex,Mega Kangaskhan ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1136.7,1023.1,183.0,INSUFFICIENT
6620d7bcbd15b965,UNLABELED,UNLABELED_CLUSTER_06,1,0.014,0,1,0.0,0.0,0.7935,,0.0,765.4,870.9,67.0,INSUFFICIENT
6618cabff34b2735,Dragapult ex,Dragapult ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1045.1,1096.4,89.0,INSUFFICIENT
637a70372eb9874c,UNLABELED,UNLABELED_CLUSTER_33,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1136.4,1047.1,134.0,INSUFFICIENT
b4469cd28d438fb3,UNLABELED,UNLABELED_CLUSTER_19,1,0.014,0,1,0.0,0.0,0.7935,0.0,,970.0,1035.3,143.0,INSUFFICIENT
b3f8f5a936f62434,Mega Abomasnow ex,Mega Abomasnow ex,1,0.014,1,0,1.0,0.2065,1.0,1.0,,646.7,693.0,114.0,INSUFFICIENT
b303167d8f7d6113,Fezandipiti ex,Fezandipiti ex,1,0.014,0,1,0.0,0.0,0.7935,,0.0,1114.2,1043.5,89.0,INSUFFICIENT
bb2006b5432dd110,Fezandipiti ex,Fezandipiti ex,1,0.014,0,1,0.0,0.0,0.7935,0.0,,599.1,755.9,129.0,INSUFFICIENT
b8a17357fd357b34,Fezandipiti ex,Fezandipiti ex,1,0.014,1,0,1.0,0.2065,1.0,,1.0,1145.5,1097.3,134.0,INSUFFICIENT
b89226f24fe868a6,UNLABELED,UNLABELED_CLUSTER_65,1,0.014,0,1,0.0,0.0,0.7935,0.0,,708.6,834.7,147.0,INSUFFICIENT
b888258643d0b247,UNLABELED,UNLABELED_CLUSTER_70,1,0.014,0,1,0.0,0.0,0.7935,0.0,,1029.1,1147.9,182.0,INSUFFICIENT
b8027dd41807d784,UNLABELED,UNLABELED_CLUSTER_05,1,0.014,1,0,1.0,0.2065,1.0,1.0,,1008.0,1076.3,113.0,INSUFFICIENT
