episode_id,decision_index,turn,select_context_name,n_options,category,chosen_option_types,n_available_attacks,n_chosen_attacks,our_active_id,our_active_hp,our_active_maxhp,our_bench_n,our_prize_n,opp_active_id,opp_active_hp,opp_prize_n,result
92215204,11,2,MAIN,5,RESOURCE_MANAGEMENT,PLAY,1,0,677,80,80,4,6,1071,170,6,WIN
92215204,12,2,TO_HAND,15,RESOURCE_MANAGEMENT,CARD,0,0,677,80,80,4,6,1071,170,6,WIN
92215204,13,2,MAIN,5,RESOURCE_MANAGEMENT,ABILITY,1,0,677,80,80,4,6,1071,170,6,WIN
92215204,14,2,DISCARD,1,RESOURCE_MANAGEMENT,CARD,0,0,677,80,80,4,6,1071,170,6,WIN
92215204,15,2,MAIN,6,RESOURCE_MANAGEMENT,PLAY,1,0,677,80,80,4,6,1071,170,6,WIN
92215204,16,2,TO_HAND,6,RESOURCE_MANAGEMENT,CARD,0,0,677,80,80,4,6,1071,170,6,WIN
92215204,17,2,MAIN,6,RESOURCE_MANAGEMENT,PLAY,1,0,677,80,80,4,6,1071,170,6,WIN
92215204,18,2,MAIN,4,ATTACK_SELECTION,ATTACK,1,1,677,80,80,5,6,1071,170,6,WIN
92215204,19,2,TO_HAND,6,RESOURCE_MANAGEMENT,,0,0,677,80,80,5,6,,,6,WIN
92215204,20,4,MAIN,15,RESOURCE_MANAGEMENT,ABILITY,0,0,677,80,80,5,4,149,40,6,WIN
92215204,21,4,DISCARD,2,RESOURCE_MANAGEMENT,CARD,0,0,677,80,80,5,4,149,40,6,WIN
92215204,22,4,MAIN,12,BENCH_MANAGEMENT,EVOLVE,0,0,677,80,80,5,4,149,40,6,WIN
92215204,23,4,MAIN,11,ATTACK_SELECTION,ATTACK,1,1,678,340,340,5,4,149,40,6,WIN
92215204,24,4,ATTACH_TO,2,ENERGY_MANAGEMENT,,0,0,678,340,340,5,4,149,0,6,WIN
92215204,25,4,TO_HAND,4,RESOURCE_MANAGEMENT,,0,0,678,340,340,5,4,,,6,WIN
92215204,26,6,MAIN,14,ENERGY_MANAGEMENT,ATTACH,1,0,678,340,340,5,3,1071,170,6,WIN
92215204,27,6,MAIN,9,ATTACK_SELECTION,ATTACK,2,1,678,340,340,5,3,1071,170,6,WIN
92214223,0,,,0,UNKNOWN,,0,0,,,,,,,,,WIN
92214223,1,,,0,UNKNOWN,,0,0,,,,,,,,,WIN
92214223,2,0,SETUP_ACTIVE_POKEMON,1,EARLY_GAME_SETUP,,0,0,,,,0,0,,,6,WIN
92214223,3,2,MAIN,8,RESOURCE_MANAGEMENT,PLAY,0,0,673,80,80,0,6,235,30,6,WIN
92214223,4,2,DISCARD,6,RESOURCE_MANAGEMENT,CARD;CARD,0,0,673,80,80,0,6,235,30,6,WIN
92214223,5,2,TO_HAND,14,RESOURCE_MANAGEMENT,CARD,0,0,673,80,80,0,6,235,30,6,WIN
92214223,6,2,MAIN,6,RESOURCE_MANAGEMENT,PLAY,0,0,673,80,80,0,6,235,30,6,WIN
92214223,7,2,MAIN,7,ENERGY_MANAGEMENT,ATTACH,0,0,673,80,80,1,6,235,30,6,WIN
92214223,8,2,MAIN,5,ENERGY_MANAGEMENT,ATTACH,0,0,673,180,180,1,6,235,30,6,WIN
92214223,9,2,MAIN,4,RESOURCE_MANAGEMENT,PLAY,1,0,673,180,180,1,6,235,30,6,WIN
92214223,10,2,MAIN,7,RESOURCE_MANAGEMENT,PLAY,1,0,673,180,180,1,6,235,30,6,WIN
92214223,11,2,MAIN,6,RESOURCE_MANAGEMENT,PLAY,1,0,673,180,180,2,6,235,30,6,WIN
92214223,12,2,TO_HAND,7,RESOURCE_MANAGEMENT,CARD,0,0,673,180,180,2,6,235,30,6,WIN
92214223,13,2,MAIN,6,RESOURCE_MANAGEMENT,PLAY,1,0,673,180,180,2,6,235,30,6,WIN
92214223,14,2,MAIN,6,RESOURCE_MANAGEMENT,ABILITY,1,0,673,180,180,3,6,235,30,6,WIN
92214223,15,2,DISCARD,1,RESOURCE_MANAGEMENT,CARD,0,0,673,180,180,3,6,235,30,6,WIN
92214223,16,2,MAIN,7,RESOURCE_MANAGEMENT,PLAY,1,0,673,180,180,3,6,235,30,6,WIN
92214223,17,2,TO_HAND,5,RESOURCE_MANAGEMENT,CARD,0,0,673,180,180,3,6,235,30,6,WIN
92214223,18,2,MAIN,7,RESOURCE_MANAGEMENT,PLAY,1,0,673,180,180,3,6,235,30,6,WIN
92214223,19,2,MAIN,6,RESOURCE_MANAGEMENT,PLAY,1,0,673,180,180,4,6,235,30,6,WIN
92214223,20,2,TO_HAND,4,RESOURCE_MANAGEMENT,CARD,0,0,673,180,180,4,6,235,30,6,WIN
92214223,21,2,MAIN,6,RESOURCE_MANAGEMENT,PLAY,1,0,673,180,180,4,6,235,30,6,WIN
92214223,22,2,MAIN,3,RESOURCE_MANAGEMENT,PLAY,1,0,673,180,180,5,6,235,30,6,WIN
92214223,23,2,SWITCH,5,ACTIVE_POKEMON_SELECTION,CARD,0,0,673,180,180,5,6,235,30,6,WIN
92214223,24,2,MAIN,1,TIMING,,0,0,677,80,80,5,6,235,30,6,WIN
92214223,25,4,MAIN,5,BENCH_MANAGEMENT,EVOLVE,0,0,677,70,80,5,6,235,30,6,WIN
92214223,26,4,MAIN,3,RESOURCE_MANAGEMENT,PLAY,0,0,678,330,340,5,6,235,30,6,WIN
92214223,27,4,MAIN,23,BENCH_MANAGEMENT,EVOLVE,0,0,678,330,340,5,6,235,30,6,WIN
92214223,28,4,ACTIVATE,2,RESOURCE_MANAGEMENT,YES,0,0,678,330,340,5,6,235,30,6,WIN
92214223,29,4,SWITCH,4,ACTIVE_POKEMON_SELECTION,CARD,0,0,678,330,340,5,6,235,30,6,WIN
92214223,30,4,MAIN,22,ENERGY_MANAGEMENT,ATTACH,0,0,678,330,340,5,6,120,90,6,WIN
92214223,31,4,MAIN,5,RESOURCE_MANAGEMENT,ABILITY,1,0,678,330,340,5,6,120,90,6,WIN
92214223,32,4,DISCARD,2,RESOURCE_MANAGEMENT,CARD,0,0,678,330,340,5,6,120,90,6,WIN
92214223,33,4,MAIN,4,BENCH_MANAGEMENT,EVOLVE,1,0,678,330,340,5,6,120,90,6,WIN
92214223,34,4,MAIN,2,ATTACK_SELECTION,ATTACK,1,1,678,330,340,5,6,120,90,6,WIN
92214223,35,4,ATTACH_TO,2,ENERGY_MANAGEMENT,CARD;CARD,0,0,678,330,340,5,6,120,0,6,WIN
92214223,36,4,ATTACH_FROM,5,ENERGY_MANAGEMENT,CARD,0,0,678,330,340,5,6,120,0,6,WIN
92214223,37,4,ATTACH_FROM,5,ENERGY_MANAGEMENT,CARD,0,0,678,330,340,5,6,120,0,6,WIN
92214223,38,4,TO_HAND,6,RESOURCE_MANAGEMENT,,0,0,678,330,340,5,6,,,6,WIN
92214223,39,6,MAIN,8,RESOURCE_MANAGEMENT,ABILITY,0,0,674,240,250,5,5,235,30,6,WIN
92214223,40,6,DISCARD,1,RESOURCE_MANAGEMENT,CARD,0,0,674,240,250,5,5,235,30,6,WIN
92214223,41,6,MAIN,3,TIMING,,0,0,674,240,250,5,5,235,30,6,WIN
92214223,42,8,MAIN,4,RESOURCE_MANAGEMENT,PLAY,0,0,674,130,150,5,5,235,30,6,WIN
92214223,43,8,SWITCH,3,ACTIVE_POKEMON_SELECTION,CARD,0,0,674,130,150,5,5,235,30,6,WIN
92214223,44,8,MAIN,3,TIMING,,0,0,674,130,150,5,5,119,70,6,WIN
92214223,45,10,MAIN,3,TIMING,,0,0,674,120,150,5,5,235,30,6,WIN
92214223,46,12,MAIN,3,TIMING,,0,0,674,110,150,5,5,235,30,6,WIN
92214223,47,14,MAIN,10,RESOURCE_MANAGEMENT,ABILITY,0,0,674,100,150,5,5,235,30,6,WIN
92214223,48,14,DISCARD,1,RESOURCE_MANAGEMENT,CARD,0,0,674,100,150,5,5,235,30,6,WIN
92214223,49,14,MAIN,4,BENCH_MANAGEMENT,EVOLVE,0,0,674,100,150,5,5,235,30,6,WIN
92214223,50,14,MAIN,2,TIMING,,0,0,674,100,150,5,5,235,30,6,WIN
92214223,51,16,MAIN,2,TIMING,,0,0,674,90,150,5,5,235,30,6,WIN
92214223,52,17,TO_ACTIVE,5,ACTIVE_POKEMON_SELECTION,CARD,0,0,,,,5,5,121,320,5,WIN
92214223,53,18,MAIN,13,RESOURCE_MANAGEMENT,PLAY,2,0,678,340,340,4,5,121,320,5,WIN
92214223,54,18,TO_HAND,8,RESOURCE_MANAGEMENT,CARD,0,0,678,340,340,4,5,121,320,5,WIN
92214223,55,18,MAIN,13,RESOURCE_MANAGEMENT,PLAY,2,0,678,340,340,4,5,121,320,5,WIN
92214223,56,18,MAIN,13,ENERGY_MANAGEMENT,ATTACH,2,0,678,340,340,5,5,121,320,5,WIN
92214223,57,18,MAIN,6,RESOURCE_MANAGEMENT,PLAY,2,0,678,340,340,5,5,121,320,5,WIN
92214223,58,18,MAIN,7,RESOURCE_MANAGEMENT,ABILITY,2,0,678,340,340,5,5,121,320,5,WIN
92214223,59,18,DISCARD,2,RESOURCE_MANAGEMENT,CARD,0,0,678,340,340,5,5,121,320,5,WIN
92214223,60,18,MAIN,7,RESOURCE_MANAGEMENT,PLAY,2,0,678,340,340,5,5,121,320,5,WIN
92214223,61,18,TO_HAND,4,RESOURCE_MANAGEMENT,CARD,0,0,678,340,340,5,5,121,320,5,WIN
92214223,62,18,MAIN,6,TIMING,,2,0,678,340,340,5,5,121,320,5,WIN
92214223,63,20,MAIN,20,RESOURCE_MANAGEMENT,ABILITY,1,0,678,140,340,4,5,121,320,4,WIN
92214223,64,20,DISCARD,2,RESOURCE_MANAGEMENT,CARD,0,0,678,140,340,4,5,121,320,4,WIN
92214223,65,20,MAIN,21,RETREAT_SELECTION,RETREAT,1,0,678,140,340,4,5,121,320,4,WIN
92214223,66,20,DISCARD_ENERGY,2,ENERGY_MANAGEMENT,ENERGY,0,0,678,140,340,4,5,121,320,4,WIN
92214223,67,20,DISCARD_ENERGY,1,ENERGY_MANAGEMENT,ENERGY,0,0,678,140,340,4,5,121,320,4,WIN
92214223,68,20,SWITCH,4,ACTIVE_POKEMON_SELECTION,CARD,0,0,678,140,340,4,5,121,320,4,WIN
92214223,69,20,MAIN,20,RESOURCE_MANAGEMENT,PLAY,1,0,678,340,340,4,5,121,320,4,WIN
92214223,70,20,MAIN,21,RESOURCE_MANAGEMENT,PLAY,1,0,678,340,340,5,5,121,320,4,WIN
92214223,71,20,MAIN,20,RESOURCE_MANAGEMENT,PLAY,1,0,678,340,340,5,5,121,320,4,WIN
92214223,72,20,MAIN,19,ENERGY_MANAGEMENT,ATTACH,1,0,678,340,340,5,5,121,320,4,WIN
92214223,73,20,MAIN,8,RESOURCE_MANAGEMENT,PLAY,2,0,678,340,340,5,5,121,320,4,WIN
92214223,74,20,DISCARD,6,RESOURCE_MANAGEMENT,CARD;CARD,0,0,678,340,340,5,5,121,320,4,WIN
92214223,75,20,TO_HAND,3,RESOURCE_MANAGEMENT,CARD,0,0,678,340,340,5,5,121,320,4,WIN
92214223,76,20,MAIN,6,RESOURCE_MANAGEMENT,PLAY,2,0,678,340,340,5,5,121,320,4,WIN
92214223,77,20,TO_HAND,1,RESOURCE_MANAGEMENT,CARD,0,0,678,340,340,5,5,121,320,4,WIN
92214223,78,20,MAIN,5,RESOURCE_MANAGEMENT,PLAY,2,0,678,340,340,5,5,121,320,4,WIN
92214223,79,20,MAIN,4,ATTACK_SELECTION,ATTACK,2,1,678,340,340,5,5,121,320,4,WIN
92214223,80,20,TO_HAND,5,RESOURCE_MANAGEMENT,,0,0,678,340,340,5,5,,,4,WIN
92214223,81,22,MAIN,20,RESOURCE_MANAGEMENT,ABILITY,1,0,678,270,340,5,3,121,320,4,WIN
92214223,82,22,DISCARD,2,RESOURCE_MANAGEMENT,CARD,0,0,678,270,340,5,3,121,320,4,WIN
92214223,83,22,MAIN,14,RESOURCE_MANAGEMENT,PLAY,1,0,678,270,340,5,3,121,320,4,WIN
92214223,84,22,HEAL,3,RESOURCE_MANAGEMENT,CARD,0,0,678,270,340,5,3,121,320,4,WIN
92214223,85,22,MAIN,12,ATTACK_SELECTION,ATTACK,1,1,678,270,340,5,3,121,320,4,WIN
92214223,86,22,ATTACH_TO,8,ENERGY_MANAGEMENT,CARD;CARD;CARD,0,0,678,270,340,5,3,121,190,4,WIN
92214223,87,22,ATTACH_FROM,5,ENERGY_MANAGEMENT,CARD,0,0,678,270,340,5,3,121,190,4,WIN
92214223,88,22,ATTACH_FROM,5,ENERGY_MANAGEMENT,CARD,0,0,678,270,340,5,3,121,190,4,WIN
92214223,89,22,ATTACH_FROM,5,ENERGY_MANAGEMENT,,0,0,678,270,340,5,3,121,190,4,WIN
92214223,90,24,MAIN,14,RESOURCE_MANAGEMENT,PLAY,2,0,678,260,340,4,3,235,30,3,WIN
92214223,91,24,SWITCH,3,ACTIVE_POKEMON_SELECTION,CARD,0,0,678,260,340,4,3,235,30,3,WIN
92214223,92,24,MAIN,12,ATTACK_SELECTION,ATTACK,2,1,678,260,340,4,3,121,140,3,WIN
92214223,93,24,TO_HAND,3,RESOURCE_MANAGEMENT,,0,0,678,260,340,4,3,,,3,WIN
92214223,94,26,MAIN,16,RESOURCE_MANAGEMENT,PLAY,0,0,675,110,110,4,1,121,220,3,WIN
92214223,95,26,SWITCH,4,ACTIVE_POKEMON_SELECTION,CARD,0,0,675,110,110,4,1,121,220,3,WIN
92214223,96,26,MAIN,18,ATTACK_SELECTION,ATTACK,2,1,678,340,340,4,1,121,220,3,WIN
92213249,0,,,0,UNKNOWN,,0,0,,,,,,,,,WIN
92213249,1,,,0,UNKNOWN,,0,0,,,,,,,,,WIN
92213249,2,0,SETUP_ACTIVE_POKEMON,1,EARLY_GAME_SETUP,,0,0,,,,0,0,,,6,WIN
92213249,3,2,MAIN,8,RESOURCE_MANAGEMENT,PLAY,0,0,673,80,80,0,6,344,90,6,WIN
92213249,4,2,TO_HAND,18,RESOURCE_MANAGEMENT,CARD,0,0,673,80,80,0,6,344,90,6,WIN
92213249,5,2,MAIN,8,RESOURCE_MANAGEMENT,PLAY,0,0,673,80,80,0,6,344,90,6,WIN
92213249,6,2,MAIN,9,ENERGY_MANAGEMENT,ATTACH,0,0,673,80,80,1,6,344,90,6,WIN
92213249,7,2,MAIN,6,RESOURCE_MANAGEMENT,PLAY,1,0,673,80,80,1,6,344,90,6,WIN
92213249,8,2,MAIN,5,RESOURCE_MANAGEMENT,PLAY,1,0,673,80,80,1,6,344,90,6,WIN
92213249,9,2,MAIN,8,RESOURCE_MANAGEMENT,PLAY,1,0,673,80,80,1,6,344,90,6,WIN
92213249,10,2,TO_HAND,16,RESOURCE_MANAGEMENT,CARD,0,0,673,80,80,1,6,344,90,6,WIN
92213249,11,2,MAIN,8,RESOURCE_MANAGEMENT,PLAY,1,0,673,80,80,1,6,344,90,6,WIN
92213249,12,2,MAIN,9,RESOURCE_MANAGEMENT,ABILITY,1,0,673,80,80,2,6,344,90,6,WIN
92213249,13,2,DISCARD,1,RESOURCE_MANAGEMENT,CARD,0,0,673,80,80,2,6,344,90,6,WIN
92213249,14,2,MAIN,10,RESOURCE_MANAGEMENT,PLAY,1,0,673,80,80,2,6,344,90,6,WIN
92213249,15,2,MAIN,10,RESOURCE_MANAGEMENT,PLAY,1,0,673,80,80,3,6,344,90,6,WIN
92213249,16,2,TO_HAND,5,RESOURCE_MANAGEMENT,CARD,0,0,673,80,80,3,6,344,90,6,WIN
92213249,17,2,MAIN,10,RESOURCE_MANAGEMENT,PLAY,1,0,673,80,80,3,6,344,90,6,WIN
92213249,18,2,MAIN,10,TIMING,,1,0,673,80,80,4,6,344,90,6,WIN
92213249,19,4,MAIN,18,RESOURCE_MANAGEMENT,PLAY,1,0,673,80,80,4,6,345,130,6,WIN
92213249,20,4,SWITCH,4,ACTIVE_POKEMON_SELECTION,CARD,0,0,673,80,80,4,6,345,130,6,WIN
92213249,21,4,MAIN,16,ENERGY_MANAGEMENT,ATTACH,0,0,677,80,80,4,6,345,130,6,WIN
92213249,22,4,MAIN,11,ENERGY_MANAGEMENT,ATTACH,0,0,677,180,180,4,6,345,130,6,WIN
92213249,23,4,MAIN,6,RESOURCE_MANAGEMENT,PLAY,1,0,677,180,180,4,6,345,130,6,WIN
92213249,24,4,MAIN,4,RESOURCE_MANAGEMENT,PLAY,1,0,677,180,180,5,6,345,130,6,WIN
92213249,25,4,MAIN,4,BENCH_MANAGEMENT,EVOLVE,1,0,677,180,180,5,6,345,130,6,WIN
92213249,26,4,MAIN,3,RESOURCE_MANAGEMENT,PLAY,1,0,678,440,440,5,6,345,130,6,WIN
92213249,27,4,TO_HAND,4,RESOURCE_MANAGEMENT,CARD,0,0,678,440,440,5,6,345,130,6,WIN
92213249,28,4,MAIN,4,BENCH_MANAGEMENT,EVOLVE,1,0,678,440,440,5,6,345,130,6,WIN
92213249,29,4,ACTIVATE,2,RESOURCE_MANAGEMENT,YES,0,0,678,440,440,5,6,345,130,6,WIN
92213249,30,4,SWITCH,3,ACTIVE_POKEMON_SELECTION,CARD,0,0,678,440,440,5,6,345,130,6,WIN
92213249,31,4,MAIN,2,ATTACK_SELECTION,ATTACK,1,1,678,440,440,5,6,344,70,6,WIN
92213249,32,4,ATTACH_TO,1,ENERGY_MANAGEMENT,CARD,0,0,678,440,440,5,6,344,0,6,WIN
92213249,33,4,ATTACH_FROM,5,ENERGY_MANAGEMENT,CARD,0,0,678,440,440,5,6,344,0,6,WIN
92213249,34,4,TO_HAND,6,RESOURCE_MANAGEMENT,,0,0,678,440,440,5,6,,,6,WIN
92213249,35,6,MAIN,9,RESOURCE_MANAGEMENT,PLAY,1,0,678,320,440,5,5,345,170,6,WIN
92213249,36,6,MAIN,5,RESOURCE_MANAGEMENT,PLAY,1,0,678,320,440,5,5,345,170,6,WIN
92213249,37,6,TO_HAND,11,RESOURCE_MANAGEMENT,CARD,0,0,678,320,440,5,5,345,170,6,WIN
92213249,38,6,MAIN,11,RESOURCE_MANAGEMENT,PLAY,1,0,678,320,440,5,5,345,170,6,WIN
92213249,39,6,SWITCH,5,ACTIVE_POKEMON_SELECTION,CARD,0,0,678,320,440,5,5,345,170,6,WIN
92213249,40,6,MAIN,9,ENERGY_MANAGEMENT,ATTACH,0,0,674,150,150,5,5,345,170,6,WIN
92213249,41,6,MAIN,4,TIMING,,1,0,674,150,150,5,5,345,170,6,WIN
92213249,42,6,TO_HAND,5,RESOURCE_MANAGEMENT,,0,0,674,40,150,5,5,,,6,WIN
92213249,43,8,MAIN,11,ENERGY_MANAGEMENT,ATTACH,0,0,675,110,110,5,4,345,250,6,WIN
92213249,44,8,MAIN,5,RESOURCE_MANAGEMENT,PLAY,0,0,675,110,110,5,4,345,250,6,WIN
92213249,45,8,MAIN,4,RESOURCE_MANAGEMENT,PLAY,0,0,675,110,110,5,4,345,250,6,WIN
92213249,46,8,TO_HAND,3,RESOURCE_MANAGEMENT,CARD,0,0,675,110,110,5,4,345,250,6,WIN
92213249,47,8,MAIN,4,RETREAT_SELECTION,RETREAT,0,0,675,110,110,5,4,345,250,6,WIN
92213249,48,8,DISCARD_ENERGY,1,ENERGY_MANAGEMENT,ENERGY,0,0,675,110,110,5,4,345,250,6,WIN
92213249,49,8,SWITCH,5,ACTIVE_POKEMON_SELECTION,CARD,0,0,675,110,110,5,4,345,250,6,WIN
92213249,50,8,MAIN,4,RESOURCE_MANAGEMENT,PLAY,1,0,674,40,150,5,4,345,250,6,WIN
92213249,51,8,MAIN,2,TIMING,,1,0,674,40,150,5,4,345,250,6,WIN
92213249,52,8,TO_ACTIVE,5,ACTIVE_POKEMON_SELECTION,,0,0,,,,5,4,345,10,5,WIN
92213249,53,10,MAIN,12,ENERGY_MANAGEMENT,ATTACH,1,0,678,320,440,4,4,345,30,5,WIN
92213249,54,10,MAIN,8,RESOURCE_MANAGEMENT,PLAY,2,0,678,320,440,4,4,345,30,5,WIN
92213249,55,10,MAIN,6,ATTACK_SELECTION,ATTACK,2,1,678,320,440,4,4,345,30,5,WIN
92213249,56,10,ATTACH_TO,4,ENERGY_MANAGEMENT,CARD;CARD;CARD,0,0,678,320,440,4,4,345,30,5,WIN
92213249,57,10,ATTACH_FROM,4,ENERGY_MANAGEMENT,CARD,0,0,678,320,440,4,4,345,30,5,WIN
92213249,58,10,ATTACH_FROM,4,ENERGY_MANAGEMENT,CARD,0,0,678,320,440,4,4,345,30,5,WIN
92213249,59,10,ATTACH_FROM,4,ENERGY_MANAGEMENT,,0,0,678,320,440,4,4,345,30,5,WIN
92213249,60,12,MAIN,10,RESOURCE_MANAGEMENT,PLAY,2,0,678,200,440,4,4,345,30,5,WIN
92213249,61,12,MAIN,9,RESOURCE_MANAGEMENT,PLAY,2,0,678,200,440,5,4,345,30,5,WIN
92213249,62,12,MAIN,18,RETREAT_SELECTION,RETREAT,2,0,678,200,440,5,4,345,30,5,WIN
92213249,63,12,DISCARD_ENERGY,2,ENERGY_MANAGEMENT,ENERGY,0,0,678,200,440,5,4,345,30,5,WIN
92213249,64,12,DISCARD_ENERGY,1,ENERGY_MANAGEMENT,ENERGY,0,0,678,200,440,5,4,345,30,5,WIN
92213249,65,12,SWITCH,5,ACTIVE_POKEMON_SELECTION,CARD,0,0,678,200,440,5,4,345,30,5,WIN
92213249,66,12,MAIN,15,ENERGY_MANAGEMENT,ATTACH,0,0,676,110,110,5,4,345,30,5,WIN
92213249,67,12,MAIN,4,RESOURCE_MANAGEMENT,ABILITY,1,0,676,110,110,5,4,345,30,5,WIN
92213249,68,12,DISCARD,1,RESOURCE_MANAGEMENT,CARD,0,0,676,110,110,5,4,345,30,5,WIN
92213249,69,12,MAIN,4,ATTACK_SELECTION,ATTACK,1,1,676,110,110,5,4,345,30,5,WIN
92213249,70,12,TO_HAND,4,RESOURCE_MANAGEMENT,,0,0,676,90,110,5,4,,,5,WIN
92213249,71,14,MAIN,21,RESOURCE_MANAGEMENT,PLAY,1,0,676,90,110,5,3,345,170,5,WIN
92213249,72,14,DISCARD,6,RESOURCE_MANAGEMENT,CARD;CARD,0,0,676,90,110,5,3,345,170,5,WIN
92213249,73,14,TO_HAND,4,RESOURCE_MANAGEMENT,CARD,0,0,676,90,110,5,3,345,170,5,WIN
92213249,74,14,MAIN,19,BENCH_MANAGEMENT,EVOLVE,1,0,676,90,110,5,3,345,170,5,WIN
92213249,75,14,MAIN,18,RETREAT_SELECTION,RETREAT,1,0,676,90,110,5,3,345,170,5,WIN
92213249,76,14,DISCARD_ENERGY,1,ENERGY_MANAGEMENT,ENERGY,0,0,676,90,110,5,3,345,170,5,WIN
92213249,77,14,SWITCH,5,ACTIVE_POKEMON_SELECTION,CARD,0,0,676,90,110,5,3,345,170,5,WIN
92213249,78,14,MAIN,17,ATTACK_SELECTION,ATTACK,1,1,674,150,150,5,3,345,170,5,WIN
92212278,0,,,0,UNKNOWN,,0,0,,,,,,,,,WIN
92212278,1,,,0,UNKNOWN,,0,0,,,,,,,,,WIN
92212278,2,0,IS_FIRST,2,GOING_FIRST_SECOND,YES,0,0,,,,0,0,,,0,WIN
92212278,3,0,SETUP_ACTIVE_POKEMON,1,EARLY_GAME_SETUP,,0,0,,,,0,0,,,0,WIN
92212278,4,0,DRAW_COUNT,3,SEARCH_DECISION,NUMBER,0,0,,,,0,6,,,6,WIN
92212278,5,1,MAIN,5,RESOURCE_MANAGEMENT,PLAY,0,0,677,80,80,0,6,1071,170,6,WIN
92212278,6,1,TO_HAND,18,RESOURCE_MANAGEMENT,CARD,0,0,677,80,80,0,6,1071,170,6,WIN
92212278,7,1,MAIN,5,RESOURCE_MANAGEMENT,PLAY,0,0,677,80,80,0,6,1071,170,6,WIN
92212278,8,1,MAIN,6,RESOURCE_MANAGEMENT,PLAY,0,0,677,80,80,1,6,1071,170,6,WIN
92212278,9,1,DISCARD,7,RESOURCE_MANAGEMENT,CARD;CARD,0,0,677,80,80,1,6,1071,170,6,WIN
92212278,10,1,TO_HAND,11,RESOURCE_MANAGEMENT,CARD,0,0,677,80,80,1,6,1071,170,6,WIN
92212278,11,1,MAIN,6,RESOURCE_MANAGEMENT,PLAY,0,0,677,80,80,1,6,1071,170,6,WIN
92212278,12,1,MAIN,8,RESOURCE_MANAGEMENT,ABILITY,0,0,677,80,80,2,6,1071,170,6,WIN
92212278,13,1,DISCARD,2,RESOURCE_MANAGEMENT,CARD,0,0,677,80,80,2,6,1071,170,6,WIN
92212278,14,1,MAIN,6,RESOURCE_MANAGEMENT,PLAY,0,0,677,80,80,2,6,1071,170,6,WIN
92212278,15,1,MAIN,6,ENERGY_MANAGEMENT,ATTACH,0,0,677,80,80,3,6,1071,170,6,WIN
92212278,16,1,MAIN,2,TIMING,,0,0,677,80,80,3,6,1071,170,6,WIN
92212278,17,3,MAIN,9,BENCH_MANAGEMENT,EVOLVE,1,0,677,70,80,3,6,235,30,6,WIN
92212278,18,3,MAIN,6,BENCH_MANAGEMENT,EVOLVE,1,0,678,330,340,3,6,235,30,6,WIN
92212278,19,3,MAIN,5,RESOURCE_MANAGEMENT,PLAY,1,0,678,330,340,3,6,235,30,6,WIN
92212278,20,3,MAIN,4,RESOURCE_MANAGEMENT,PLAY,1,0,678,330,340,4,6,235,30,6,WIN
92212278,21,3,MAIN,20,RESOURCE_MANAGEMENT,PLAY,1,0,678,330,340,4,6,235,30,6,WIN
92212278,22,3,MAIN,21,RESOURCE_MANAGEMENT,ABILITY,1,0,678,330,340,5,6,235,30,6,WIN
92212278,23,3,DISCARD,3,RESOURCE_MANAGEMENT,CARD,0,0,678,330,340,5,6,235,30,6,WIN
92212278,24,3,MAIN,14,ENERGY_MANAGEMENT,ATTACH,1,0,678,330,340,5,6,235,30,6,WIN
92212278,25,3,MAIN,4,ATTACK_SELECTION,ATTACK,2,1,678,330,340,5,6,235,30,6,WIN
92212278,26,3,ATTACH_TO,2,ENERGY_MANAGEMENT,CARD;CARD,0,0,678,330,340,5,6,235,0,6,WIN
92212278,27,3,ATTACH_FROM,5,ENERGY_MANAGEMENT,CARD,0,0,678,330,340,5,6,235,0,6,WIN
92212278,28,3,ATTACH_FROM,5,ENERGY_MANAGEMENT,CARD,0,0,678,330,340,5,6,235,0,6,WIN
92212278,29,3,TO_HAND,6,RESOURCE_MANAGEMENT,,0,0,678,330,340,5,6,,,6,WIN
92212278,30,5,MAIN,14,RESOURCE_MANAGEMENT,ABILITY,2,0,678,320,340,5,5,235,30,6,WIN
92212278,31,5,DISCARD,1,RESOURCE_MANAGEMENT,CARD,0,0,678,320,340,5,5,235,30,6,WIN
92212278,32,5,MAIN,20,ENERGY_MANAGEMENT,ATTACH,2,0,678,320,340,5,5,235,30,6,WIN
92212278,33,5,MAIN,8,RESOURCE_MANAGEMENT,PLAY,2,0,678,320,340,5,5,235,30,6,WIN
92212278,34,5,MAIN,4,ATTACK_SELECTION,ATTACK,2,1,678,320,340,5,5,235,30,6,WIN
92212278,35,5,ATTACH_TO,1,ENERGY_MANAGEMENT,CARD,0,0,678,320,340,5,5,235,0,6,WIN
92212278,36,5,ATTACH_FROM,5,ENERGY_MANAGEMENT,CARD,0,0,678,320,340,5,5,235,0,6,WIN
92212278,37,5,TO_HAND,5,RESOURCE_MANAGEMENT,,0,0,678,320,340,5,5,,,6,WIN
92212278,38,7,MAIN,14,RESOURCE_MANAGEMENT,PLAY,2,0,678,120,340,5,4,121,320,6,WIN
92212278,39,7,MAIN,13,RESOURCE_MANAGEMENT,ABILITY,2,0,678,120,340,5,4,121,320,6,WIN
92212278,40,7,DISCARD,1,RESOURCE_MANAGEMENT,CARD,0,0,678,120,340,5,4,121,320,6,WIN
