game_id,turn,context,option_count,chosen_types,my_active_hp,opp_active_hp,my_prize_count,opp_prize_count,result
1786510596_f5677d5e_87,7,MAIN,3,END,300,320,6,3,LOSS
1786510596_f5677d5e_87,9,MAIN,14,PLAY,100,320,6,3,LOSS
1786510596_f5677d5e_87,9,DISCARD,7,CARD;CARD,100,320,6,3,LOSS
1786510596_f5677d5e_87,9,TO_HAND,1,CARD,100,320,6,3,LOSS
1786510596_f5677d5e_87,9,MAIN,13,ABILITY,100,320,6,3,LOSS
1786510596_f5677d5e_87,9,TO_HAND,2,CARD,100,320,6,3,LOSS
1786510596_f5677d5e_87,9,MAIN,17,PLAY,100,320,6,3,LOSS
1786510596_f5677d5e_87,9,DISCARD,6,CARD;CARD,100,320,6,3,LOSS
1786510596_f5677d5e_87,9,MAIN,10,ABILITY,100,320,6,3,LOSS
1786510596_f5677d5e_87,9,TO_HAND,2,CARD,100,320,6,3,LOSS
1786510596_f5677d5e_87,9,MAIN,10,ATTACH,100,320,6,3,LOSS
1786510596_f5677d5e_87,9,MAIN,7,PLAY,100,320,6,3,LOSS
1786510596_f5677d5e_87,9,SWITCH,5,CARD,100,320,6,3,LOSS
1786510596_f5677d5e_87,9,MAIN,4,RETREAT,100,210,6,3,LOSS
1786510596_f5677d5e_87,9,DISCARD_ENERGY,1,ENERGY,100,210,6,3,LOSS
1786510596_f5677d5e_87,9,SWITCH,4,CARD,100,210,6,3,LOSS
1786510596_f5677d5e_87,9,MAIN,4,ATTACK,320,210,6,3,LOSS
1786510596_f5677d5e_87,9,DAMAGE_COUNTER_ANY,5,CARD,320,10,6,3,LOSS
1786510596_f5677d5e_87,9,DAMAGE_COUNTER_ANY,5,CARD,320,10,6,3,LOSS
1786510596_f5677d5e_87,9,DAMAGE_COUNTER_ANY,5,CARD,320,10,6,3,LOSS
1786510596_f5677d5e_87,9,DAMAGE_COUNTER_ANY,5,CARD,320,10,6,3,LOSS
1786510596_f5677d5e_87,9,DAMAGE_COUNTER_ANY,5,CARD,320,10,6,3,LOSS
1786510596_f5677d5e_87,9,DAMAGE_COUNTER_ANY,5,CARD,320,10,6,3,LOSS
1786510596_f5677d5e_87,11,MAIN,10,ABILITY,120,320,6,3,LOSS
1786510596_f5677d5e_87,11,TO_HAND,2,CARD,120,320,6,3,LOSS
1786510596_f5677d5e_87,11,MAIN,14,ABILITY,120,320,6,3,LOSS
1786510596_f5677d5e_87,11,TO_HAND,2,CARD,120,320,6,3,LOSS
1786510596_f5677d5e_87,11,MAIN,18,ATTACH,120,320,6,3,LOSS
1786510596_f5677d5e_87,11,MAIN,8,PLAY,120,320,6,3,LOSS
1786510596_f5677d5e_87,11,MAIN,6,ATTACK,120,320,6,3,LOSS
1786510596_f5677d5e_87,11,DAMAGE_COUNTER_ANY,5,CARD,120,120,6,3,LOSS
1786510596_f5677d5e_87,11,DAMAGE_COUNTER_ANY,5,CARD,120,120,6,3,LOSS
1786510596_f5677d5e_87,11,DAMAGE_COUNTER_ANY,5,CARD,120,120,6,3,LOSS
1786510596_f5677d5e_87,11,DAMAGE_COUNTER_ANY,5,CARD,120,120,6,3,LOSS
1786510596_f5677d5e_87,11,DAMAGE_COUNTER_ANY,5,CARD,120,120,6,3,LOSS
1786510596_f5677d5e_87,11,DAMAGE_COUNTER_ANY,5,CARD,120,120,6,3,LOSS
1786510596_f5677d5e_87,11,TO_HAND,6,CARD;CARD,120,120,6,3,LOSS
1786510596_f5677d5e_87,11,TO_HAND,4,CARD,120,120,4,3,LOSS
1786510596_f5677d5e_87,11,TO_HAND,3,CARD,120,120,3,3,LOSS
1786510596_f5677d5e_88,0,SETUP_ACTIVE_POKEMON,2,CARD,,,0,0,LOSS
1786510596_f5677d5e_88,0,DRAW_COUNT,2,NUMBER,,,6,6,LOSS
1786510596_f5677d5e_88,0,SETUP_BENCH_POKEMON,1,,,,6,6,LOSS
1786510596_f5677d5e_88,2,MAIN,7,PLAY,210,70,6,6,LOSS
1786510596_f5677d5e_88,2,MAIN,6,PLAY,210,70,6,6,LOSS
1786510596_f5677d5e_88,2,MAIN,7,PLAY,210,70,6,6,LOSS
1786510596_f5677d5e_88,2,MAIN,8,ATTACH,210,70,6,6,LOSS
1786510596_f5677d5e_88,2,MAIN,3,RETREAT,210,70,6,6,LOSS
1786510596_f5677d5e_88,2,DISCARD_ENERGY,1,ENERGY,210,70,6,6,LOSS
1786510596_f5677d5e_88,2,SWITCH,2,CARD,210,70,6,6,LOSS
1786510596_f5677d5e_88,2,MAIN,3,ATTACK,30,70,6,6,LOSS
1786510596_f5677d5e_88,4,MAIN,12,PLAY,30,80,6,6,LOSS
1786510596_f5677d5e_88,4,EVOLVE,1,EVOLVE,30,80,6,6,LOSS
1786510596_f5677d5e_88,4,MAIN,10,ATTACH,30,80,6,6,LOSS
1786510596_f5677d5e_88,4,MAIN,7,ATTACH,30,80,6,6,LOSS
1786510596_f5677d5e_88,4,MAIN,3,ATTACK,30,80,6,6,LOSS
1786510596_f5677d5e_88,6,MAIN,5,ATTACK,30,300,6,6,LOSS
1786510596_f5677d5e_88,7,TO_ACTIVE,2,CARD,,320,6,5,LOSS
1786510596_f5677d5e_88,8,MAIN,8,PLAY,320,320,6,5,LOSS
1786510596_f5677d5e_88,8,DISCARD,5,CARD;CARD,320,320,6,5,LOSS
1786510596_f5677d5e_88,8,TO_HAND,9,CARD,320,320,6,5,LOSS
1786510596_f5677d5e_88,8,MAIN,7,PLAY,320,320,6,5,LOSS
1786510596_f5677d5e_88,8,ACTIVATE,2,YES,320,320,6,5,LOSS
1786510596_f5677d5e_88,8,TO_HAND,10,CARD,320,320,6,5,LOSS
1786510596_f5677d5e_88,8,MAIN,7,ABILITY,320,320,6,5,LOSS
1786510596_f5677d5e_88,8,MAIN,8,PLAY,320,320,6,5,LOSS
1786510596_f5677d5e_88,8,DISCARD,6,CARD;CARD,320,320,6,5,LOSS
1786510596_f5677d5e_88,8,TO_HAND,7,CARD,320,320,6,5,LOSS
1786510596_f5677d5e_88,8,MAIN,7,PLAY,320,320,6,5,LOSS
1786510596_f5677d5e_88,8,MAIN,6,PLAY,320,320,6,5,LOSS
1786510596_f5677d5e_88,8,TO_HAND,4,CARD,320,320,6,5,LOSS
1786510596_f5677d5e_88,8,ATTACH_TO,3,CARD,320,320,6,5,LOSS
1786510596_f5677d5e_88,8,ATTACH_FROM,4,CARD,320,320,6,5,LOSS
1786510596_f5677d5e_88,8,MAIN,9,ATTACH,320,320,6,5,LOSS
1786510596_f5677d5e_88,8,MAIN,5,ATTACK,320,320,6,5,LOSS
1786510596_f5677d5e_88,8,DAMAGE_COUNTER_ANY,4,CARD,320,120,6,5,LOSS
1786510596_f5677d5e_88,8,DAMAGE_COUNTER_ANY,4,CARD,320,120,6,5,LOSS
1786510596_f5677d5e_88,8,DAMAGE_COUNTER_ANY,4,CARD,320,120,6,5,LOSS
1786510596_f5677d5e_88,8,DAMAGE_COUNTER_ANY,4,CARD,320,120,6,5,LOSS
1786510596_f5677d5e_88,8,DAMAGE_COUNTER_ANY,4,CARD,320,120,6,5,LOSS
1786510596_f5677d5e_88,8,DAMAGE_COUNTER_ANY,4,CARD,320,120,6,5,LOSS
1786510596_f5677d5e_88,10,MAIN,7,EVOLVE,120,120,6,5,LOSS
1786510596_f5677d5e_88,10,MAIN,7,ABILITY,120,120,6,5,LOSS
1786510596_f5677d5e_88,10,TO_HAND,2,CARD,120,120,6,5,LOSS
1786510596_f5677d5e_88,10,MAIN,7,PLAY,120,120,6,5,LOSS
1786510596_f5677d5e_88,10,TO_HAND,3,CARD,120,120,6,5,LOSS
1786510596_f5677d5e_88,10,MAIN,7,PLAY,120,120,6,5,LOSS
1786510596_f5677d5e_88,10,MAIN,6,ATTACK,120,120,6,5,LOSS
1786510596_f5677d5e_88,10,DAMAGE_COUNTER_ANY,5,CARD,120,0,6,5,LOSS
1786510596_f5677d5e_88,10,DAMAGE_COUNTER_ANY,5,CARD,120,0,6,5,LOSS
1786510596_f5677d5e_88,10,DAMAGE_COUNTER_ANY,5,CARD,120,0,6,5,LOSS
1786510596_f5677d5e_88,10,DAMAGE_COUNTER_ANY,5,CARD,120,0,6,5,LOSS
1786510596_f5677d5e_88,10,DAMAGE_COUNTER_ANY,5,CARD,120,0,6,5,LOSS
1786510596_f5677d5e_88,10,DAMAGE_COUNTER_ANY,5,CARD,120,0,6,5,LOSS
1786510596_f5677d5e_88,10,TO_HAND,6,CARD;CARD,120,,6,5,LOSS
1786510596_f5677d5e_88,10,TO_HAND,4,CARD,120,,4,5,LOSS
1786510596_f5677d5e_88,10,TO_HAND,3,CARD,120,,3,5,LOSS
1786510596_f5677d5e_88,11,TO_ACTIVE,3,CARD,,290,2,2,LOSS
1786510596_f5677d5e_88,12,MAIN,13,PLAY,40,290,2,2,LOSS
1786510596_f5677d5e_88,12,TO_BENCH,1,CARD,40,290,2,2,LOSS
1786510596_f5677d5e_88,12,MAIN,14,PLAY,40,290,2,2,LOSS
1786510596_f5677d5e_88,12,TO_HAND,12,CARD,40,290,2,2,LOSS
1786510596_f5677d5e_88,12,MAIN,14,PLAY,40,290,2,2,LOSS
1786510596_f5677d5e_88,12,MAIN,15,ABILITY,40,290,2,2,LOSS
1786510596_f5677d5e_88,12,MAIN,16,PLAY,40,290,2,2,LOSS
1786510596_f5677d5e_88,12,EVOLVE,2,EVOLVE,40,290,2,2,LOSS
1786510596_f5677d5e_88,12,MAIN,15,PLAY,290,290,2,2,LOSS
1786510596_f5677d5e_88,12,DISCARD,6,CARD;CARD,290,290,2,2,LOSS
1786510596_f5677d5e_88,12,TO_HAND,2,CARD,290,290,2,2,LOSS
1786510596_f5677d5e_88,12,MAIN,13,ATTACH,290,290,2,2,LOSS
1786510596_f5677d5e_88,12,MAIN,5,RETREAT,290,290,2,2,LOSS
1786510596_f5677d5e_88,12,DISCARD_ENERGY,1,ENERGY,290,290,2,2,LOSS
1786510596_f5677d5e_88,12,SWITCH,4,CARD,290,290,2,2,LOSS
1786510596_f5677d5e_88,12,MAIN,4,ATTACK,30,290,2,2,LOSS
1786510596_f5677d5e_88,13,TO_ACTIVE,4,CARD,,280,2,1,LOSS
1786510596_f5677d5e_88,14,MAIN,10,ABILITY,290,280,2,1,LOSS
1786510596_f5677d5e_88,14,MAIN,12,PLAY,290,280,2,1,LOSS
1786510596_f5677d5e_88,14,MAIN,11,PLAY,290,280,2,1,LOSS
1786510596_f5677d5e_88,14,TO_HAND,2,CARD,290,280,2,1,LOSS
1786510596_f5677d5e_88,14,MAIN,12,EVOLVE,290,280,2,1,LOSS
1786510596_f5677d5e_88,14,MAIN,12,ABILITY,290,280,2,1,LOSS
1786510596_f5677d5e_88,14,TO_HAND,2,CARD,290,280,2,1,LOSS
1786510596_f5677d5e_88,14,MAIN,12,PLAY,290,280,2,1,LOSS
1786510596_f5677d5e_88,14,DISCARD_ENERGY,3,ENERGY,290,280,2,1,LOSS
1786510596_f5677d5e_88,14,MAIN,11,ATTACH,290,280,2,1,LOSS
1786510596_f5677d5e_88,14,MAIN,5,ATTACK,290,280,2,1,LOSS
1786510596_f5677d5e_89,0,IS_FIRST,2,YES,,,0,0,LOSS
1786510596_f5677d5e_89,0,SETUP_ACTIVE_POKEMON,2,CARD,,,0,6,LOSS
1786510596_f5677d5e_89,0,SETUP_BENCH_POKEMON,1,,,,6,6,LOSS
1786510596_f5677d5e_89,1,MAIN,7,PLAY,70,70,6,6,LOSS
1786510596_f5677d5e_89,1,MAIN,6,PLAY,70,70,6,6,LOSS
1786510596_f5677d5e_89,1,MAIN,8,PLAY,70,70,6,6,LOSS
1786510596_f5677d5e_89,1,TO_BENCH,5,CARD;CARD,70,70,6,6,LOSS
1786510596_f5677d5e_89,1,MAIN,11,ATTACH,70,70,6,6,LOSS
1786510596_f5677d5e_89,1,MAIN,3,END,70,70,6,6,LOSS
1786510596_f5677d5e_89,3,MAIN,9,PLAY,70,70,6,6,LOSS
1786510596_f5677d5e_89,3,TO_HAND,6,CARD,70,70,6,6,LOSS
1786510596_f5677d5e_89,3,MAIN,9,PLAY,70,70,6,6,LOSS
1786510596_f5677d5e_89,3,MAIN,9,PLAY,70,70,6,6,LOSS
1786510596_f5677d5e_89,3,MAIN,8,ATTACH,70,70,6,6,LOSS
1786510596_f5677d5e_89,3,MAIN,3,RETREAT,70,70,6,6,LOSS
1786510596_f5677d5e_89,3,SWITCH,4,CARD,70,70,6,6,LOSS
1786510596_f5677d5e_89,3,MAIN,3,ATTACK,30,70,6,6,LOSS
1786510596_f5677d5e_89,5,MAIN,5,PLAY,20,30,6,6,LOSS
1786510596_f5677d5e_89,5,TO_HAND,9,CARD,20,30,6,6,LOSS
1786510596_f5677d5e_89,5,MAIN,7,EVOLVE,20,30,6,6,LOSS
1786510596_f5677d5e_89,5,MAIN,5,ABILITY,20,30,6,6,LOSS
1786510596_f5677d5e_89,5,TO_HAND,2,CARD,20,30,6,6,LOSS
1786510596_f5677d5e_89,5,MAIN,4,ATTACK,20,30,6,6,LOSS
1786510596_f5677d5e_89,7,MAIN,7,ABILITY,10,20,6,6,LOSS
1786510596_f5677d5e_89,7,TO_HAND,2,CARD,10,20,6,6,LOSS
1786510596_f5677d5e_89,7,MAIN,11,EVOLVE,10,20,6,6,LOSS
1786510596_f5677d5e_89,7,MAIN,10,ABILITY,10,20,6,6,LOSS
1786510596_f5677d5e_89,7,TO_HAND,2,CARD,10,20,6,6,LOSS
1786510596_f5677d5e_89,7,MAIN,9,ATTACH,10,20,6,6,LOSS
1786510596_f5677d5e_89,7,MAIN,4,ATTACK,10,20,6,6,LOSS
1786510596_f5677d5e_89,8,TO_ACTIVE,4,CARD,,10,6,5,LOSS
1786510596_f5677d5e_89,9,MAIN,9,ABILITY,90,10,6,5,LOSS
1786510596_f5677d5e_89,9,TO_HAND,2,CARD,90,10,6,5,LOSS
1786510596_f5677d5e_89,9,MAIN,9,ABILITY,90,10,6,5,LOSS
1786510596_f5677d5e_89,9,TO_HAND,2,CARD,90,10,6,5,LOSS
1786510596_f5677d5e_89,9,MAIN,9,ATTACH,90,10,6,5,LOSS
1786510596_f5677d5e_89,9,MAIN,5,PLAY,90,10,6,5,LOSS
1786510596_f5677d5e_89,9,MAIN,4,EVOLVE,90,10,6,5,LOSS
1786510596_f5677d5e_89,9,MAIN,3,ATTACK,320,10,6,5,LOSS
1786510596_f5677d5e_89,9,TO_HAND,6,CARD,320,,6,5,LOSS
1786510596_f5677d5e_89,11,MAIN,15,ABILITY,310,30,5,5,LOSS
1786510596_f5677d5e_89,11,TO_HAND,2,CARD,310,30,5,5,LOSS
1786510596_f5677d5e_89,11,MAIN,14,PLAY,310,30,5,5,LOSS
1786510596_f5677d5e_89,11,MAIN,11,ATTACH,310,30,5,5,LOSS
1786510596_f5677d5e_89,11,MAIN,4,ATTACK,310,30,5,5,LOSS
1786510596_f5677d5e_89,11,DAMAGE_COUNTER_ANY,5,CARD,310,0,5,5,LOSS
1786510596_f5677d5e_89,11,DAMAGE_COUNTER_ANY,5,CARD,310,0,5,5,LOSS
1786510596_f5677d5e_89,11,DAMAGE_COUNTER_ANY,5,CARD,310,0,5,5,LOSS
1786510596_f5677d5e_89,11,DAMAGE_COUNTER_ANY,5,CARD,310,0,5,5,LOSS
1786510596_f5677d5e_89,11,DAMAGE_COUNTER_ANY,5,CARD,310,0,5,5,LOSS
1786510596_f5677d5e_89,11,DAMAGE_COUNTER_ANY,5,CARD,310,0,5,5,LOSS
1786510596_f5677d5e_89,11,TO_HAND,5,CARD,310,,5,5,LOSS
1786510596_f5677d5e_89,11,TO_HAND,4,CARD,310,,4,5,LOSS
1786510596_f5677d5e_89,13,MAIN,20,PLAY,240,320,3,5,LOSS
1786510596_f5677d5e_89,13,MAIN,21,PLAY,240,320,3,5,LOSS
1786510596_f5677d5e_89,13,MAIN,20,PLAY,240,320,3,5,LOSS
1786510596_f5677d5e_89,13,MAIN,19,ABILITY,240,320,3,5,LOSS
1786510596_f5677d5e_89,13,TO_HAND,2,CARD,240,320,3,5,LOSS
1786510596_f5677d5e_89,13,MAIN,19,PLAY,240,320,3,5,LOSS
1786510596_f5677d5e_89,13,TO_BENCH,2,CARD,240,320,3,5,LOSS
1786510596_f5677d5e_89,13,MAIN,20,PLAY,240,320,3,5,LOSS
1786510596_f5677d5e_89,13,TO_HAND,5,CARD,240,320,3,5,LOSS
1786510596_f5677d5e_89,13,MAIN,19,EVOLVE,240,320,3,5,LOSS
1786510596_f5677d5e_89,13,MAIN,19,ABILITY,240,320,3,5,LOSS
1786510596_f5677d5e_89,13,TO_HAND,2,CARD,240,320,3,5,LOSS
1786510596_f5677d5e_89,13,MAIN,18,ATTACH,240,320,3,5,LOSS
1786510596_f5677d5e_89,13,MAIN,6,ATTACK,240,320,3,5,LOSS
1786510596_f5677d5e_89,13,DAMAGE_COUNTER_ANY,3,CARD,240,120,3,5,LOSS
1786510596_f5677d5e_89,13,DAMAGE_COUNTER_ANY,3,CARD,240,120,3,5,LOSS
1786510596_f5677d5e_89,13,DAMAGE_COUNTER_ANY,3,CARD,240,120,3,5,LOSS
1786510596_f5677d5e_89,13,DAMAGE_COUNTER_ANY,3,CARD,240,120,3,5,LOSS
1786510596_f5677d5e_89,13,DAMAGE_COUNTER_ANY,3,CARD,240,120,3,5,LOSS
1786510596_f5677d5e_89,13,DAMAGE_COUNTER_ANY,3,CARD,240,120,3,5,LOSS
1786510596_f5677d5e_89,15,MAIN,22,ATTACH,40,280,3,5,LOSS
1786510596_f5677d5e_89,15,MAIN,16,ABILITY,40,280,3,5,LOSS
1786510596_f5677d5e_89,15,TO_HAND,2,CARD,40,280,3,5,LOSS
1786510596_f5677d5e_89,15,MAIN,16,ABILITY,40,280,3,5,LOSS
1786510596_f5677d5e_89,15,TO_HAND,2,CARD,40,280,3,5,LOSS
1786510596_f5677d5e_89,15,MAIN,15,ATTACH,40,280,3,5,LOSS
1786510596_f5677d5e_89,15,MAIN,9,PLAY,40,280,3,5,LOSS
1786510596_f5677d5e_89,15,MAIN,7,PLAY,40,280,3,5,LOSS
1786510596_f5677d5e_89,15,MAIN,6,ATTACK,40,280,3,5,LOSS
1786510596_f5677d5e_89,15,DAMAGE_COUNTER_ANY,3,CARD,40,80,3,5,LOSS
1786510596_f5677d5e_89,15,DAMAGE_COUNTER_ANY,3,CARD,40,80,3,5,LOSS
1786510596_f5677d5e_89,15,DAMAGE_COUNTER_ANY,3,CARD,40,80,3,5,LOSS
1786510596_f5677d5e_89,15,DAMAGE_COUNTER_ANY,3,CARD,40,80,3,5,LOSS
1786510596_f5677d5e_89,15,DAMAGE_COUNTER_ANY,3,CARD,40,80,3,5,LOSS
1786510596_f5677d5e_89,15,DAMAGE_COUNTER_ANY,3,CARD,40,80,3,5,LOSS
1786510596_f5677d5e_89,16,TO_ACTIVE,4,CARD,,80,3,1,LOSS
1786510596_f5677d5e_89,17,MAIN,11,EVOLVE,90,80,3,1,LOSS
1786510596_f5677d5e_89,17,MAIN,9,ABILITY,320,80,3,1,LOSS
1786510596_f5677d5e_89,17,TO_HAND,2,CARD,320,80,3,1,LOSS
1786510596_f5677d5e_89,17,MAIN,9,ABILITY,320,80,3,1,LOSS
1786510596_f5677d5e_89,17,MAIN,11,PLAY,320,80,3,1,LOSS
1786510596_f5677d5e_89,17,TO_HAND,9,CARD,320,80,3,1,LOSS
1786510596_f5677d5e_89,17,MAIN,11,PLAY,320,80,3,1,LOSS
1786510596_f5677d5e_89,17,MAIN,7,EVOLVE,320,80,3,1,LOSS
1786510596_f5677d5e_89,17,MAIN,7,ABILITY,320,80,3,1,LOSS
1786510596_f5677d5e_89,17,TO_HAND,2,CARD,320,80,3,1,LOSS
1786510596_f5677d5e_89,17,MAIN,7,ATTACK,320,80,3,1,LOSS
1786510596_f5677d5e_90,0,SETUP_ACTIVE_POKEMON,2,CARD,,,0,0,WIN
1786510596_f5677d5e_90,0,DRAW_COUNT,2,NUMBER,,,6,6,WIN
1786510596_f5677d5e_90,0,SETUP_BENCH_POKEMON,1,CARD,,,6,6,WIN
1786510596_f5677d5e_90,2,MAIN,10,PLAY,30,30,6,6,WIN
1786510596_f5677d5e_90,2,MAIN,9,ATTACH,30,30,6,6,WIN
1786510596_f5677d5e_90,2,MAIN,5,ATTACK,30,30,6,6,WIN
1786510596_f5677d5e_90,4,MAIN,7,ATTACH,20,20,6,6,WIN
1786510596_f5677d5e_90,4,MAIN,5,ATTACK,20,20,6,6,WIN
1786510596_f5677d5e_90,6,MAIN,5,ATTACK,10,10,6,6,WIN
1786510596_f5677d5e_90,6,TO_HAND,6,CARD,10,,6,6,WIN
1786510596_f5677d5e_90,7,TO_ACTIVE,1,CARD,,320,5,5,WIN
1786510596_f5677d5e_90,8,MAIN,10,PLAY,10,320,5,5,WIN
1786510596_f5677d5e_90,8,EVOLVE,1,EVOLVE,10,320,5,5,WIN
1786510596_f5677d5e_90,8,MAIN,9,PLAY,260,320,5,5,WIN
1786510596_f5677d5e_90,8,TO_BENCH,4,CARD;CARD,260,320,5,5,WIN
1786510596_f5677d5e_90,8,MAIN,11,PLAY,260,320,5,5,WIN
1786510596_f5677d5e_90,8,SWITCH,2,CARD,260,320,5,5,WIN
1786510596_f5677d5e_90,8,MAIN,9,ATTACH,260,210,5,5,WIN
1786510596_f5677d5e_90,8,MAIN,6,ATTACK,260,210,5,5,WIN
1786510596_f5677d5e_90,8,DAMAGE_COUNTER_ANY,2,CARD,260,10,5,5,WIN
1786510596_f5677d5e_90,8,DAMAGE_COUNTER_ANY,2,CARD,260,10,5,5,WIN
1786510596_f5677d5e_90,8,DAMAGE_COUNTER_ANY,2,CARD,260,10,5,5,WIN
1786510596_f5677d5e_90,8,DAMAGE_COUNTER_ANY,2,CARD,260,10,5,5,WIN
1786510596_f5677d5e_90,8,DAMAGE_COUNTER_ANY,2,CARD,260,10,5,5,WIN
1786510596_f5677d5e_90,8,DAMAGE_COUNTER_ANY,2,CARD,260,10,5,5,WIN
1786510596_f5677d5e_90,10,MAIN,9,PLAY,60,320,5,5,WIN
1786510596_f5677d5e_90,10,TO_HAND,4,CARD,60,320,5,5,WIN
1786510596_f5677d5e_90,10,ATTACH_TO,2,CARD,60,320,5,5,WIN
1786510596_f5677d5e_90,10,ATTACH_FROM,3,CARD,60,320,5,5,WIN
1786510596_f5677d5e_90,10,MAIN,11,EVOLVE,60,320,5,5,WIN
1786510596_f5677d5e_90,10,MAIN,10,ABILITY,60,320,5,5,WIN
1786510596_f5677d5e_90,10,TO_HAND,2,CARD,60,320,5,5,WIN
1786510596_f5677d5e_90,10,MAIN,9,ATTACH,60,320,5,5,WIN
1786510596_f5677d5e_90,10,MAIN,6,ATTACK,60,320,5,5,WIN
1786510596_f5677d5e_90,10,DAMAGE_COUNTER_ANY,5,CARD,60,120,5,5,WIN
1786510596_f5677d5e_90,10,DAMAGE_COUNTER_ANY,5,CARD,60,120,5,5,WIN
1786510596_f5677d5e_90,10,DAMAGE_COUNTER_ANY,5,CARD,60,120,5,5,WIN
1786510596_f5677d5e_90,10,DAMAGE_COUNTER_ANY,5,CARD,60,120,5,5,WIN
1786510596_f5677d5e_90,10,DAMAGE_COUNTER_ANY,5,CARD,60,120,5,5,WIN
1786510596_f5677d5e_90,10,DAMAGE_COUNTER_ANY,5,CARD,60,120,5,5,WIN
1786510596_f5677d5e_90,10,TO_HAND,5,CARD;CARD,60,120,5,5,WIN
1786510596_f5677d5e_90,11,TO_ACTIVE,1,CARD,,120,3,2,WIN
1786510596_f5677d5e_90,12,MAIN,8,PLAY,30,120,3,2,WIN
1786510596_f5677d5e_90,12,TO_HAND,8,CARD,30,120,3,2,WIN
1786510596_f5677d5e_90,12,MAIN,8,EVOLVE,30,120,3,2,WIN
1786510596_f5677d5e_90,12,MAIN,7,PLAY,260,120,3,2,WIN
1786510596_f5677d5e_90,12,TO_HAND,7,CARD,260,120,3,2,WIN
1786510596_f5677d5e_90,12,MAIN,7,PLAY,260,120,3,2,WIN
1786510596_f5677d5e_90,12,MAIN,7,PLAY,260,120,3,2,WIN
1786510596_f5677d5e_90,12,MAIN,6,PLAY,260,120,3,2,WIN
1786510596_f5677d5e_90,12,MAIN,9,PLAY,260,120,3,2,WIN
1786510596_f5677d5e_90,12,MAIN,8,PLAY,260,120,3,2,WIN
1786510596_f5677d5e_90,12,DISCARD,4,CARD;CARD,260,120,3,2,WIN
1786510596_f5677d5e_90,12,TO_HAND,7,CARD,260,120,3,2,WIN
1786510596_f5677d5e_90,12,MAIN,5,ATTACK,260,120,3,2,WIN
1786510596_f5677d5e_90,14,MAIN,7,PLAY,60,50,3,2,WIN
1786510596_f5677d5e_90,14,ACTIVATE,2,YES,60,50,3,2,WIN
1786510596_f5677d5e_90,14,TO_HAND,10,CARD,60,50,3,2,WIN
1786510596_f5677d5e_90,14,MAIN,7,PLAY,60,50,3,2,WIN
1786510596_f5677d5e_90,14,TO_HAND,2,CARD,60,50,3,2,WIN
1786510596_f5677d5e_90,14,ATTACH_TO,1,CARD,60,50,3,2,WIN
1786510596_f5677d5e_90,14,ATTACH_FROM,4,CARD,60,50,3,2,WIN
1786510596_f5677d5e_90,14,MAIN,11,PLAY,60,50,3,2,WIN
1786510596_f5677d5e_90,14,DISCARD,3,CARD;CARD,60,50,3,2,WIN
1786510596_f5677d5e_90,14,TO_HAND,5,CARD,60,50,3,2,WIN
1786510596_f5677d5e_90,14,MAIN,8,EVOLVE,60,50,3,2,WIN
1786510596_f5677d5e_90,14,MAIN,6,ABILITY,60,50,3,2,WIN
1786510596_f5677d5e_90,14,TO_HAND,2,CARD,60,50,3,2,WIN
1786510596_f5677d5e_90,14,MAIN,5,EVOLVE,60,50,3,2,WIN
1786510596_f5677d5e_90,14,MAIN,5,ABILITY,60,50,3,2,WIN
1786510596_f5677d5e_90,14,TO_HAND,2,CARD,60,50,3,2,WIN
1786510596_f5677d5e_90,14,MAIN,5,PLAY,60,50,3,2,WIN
1786510596_f5677d5e_90,14,TO_HAND,2,CARD,60,50,3,2,WIN
1786510596_f5677d5e_90,14,MAIN,4,ATTACK,60,50,3,2,WIN
1786510596_f5677d5e_90,14,DAMAGE_COUNTER_ANY,4,CARD,60,0,3,2,WIN
1786510596_f5677d5e_90,14,DAMAGE_COUNTER_ANY,4,CARD,60,0,3,2,WIN
1786510596_f5677d5e_90,14,DAMAGE_COUNTER_ANY,4,CARD,60,0,3,2,WIN
1786510596_f5677d5e_90,14,DAMAGE_COUNTER_ANY,4,CARD,60,0,3,2,WIN
1786510596_f5677d5e_90,14,DAMAGE_COUNTER_ANY,4,CARD,60,0,3,2,WIN
1786510596_f5677d5e_90,14,DAMAGE_COUNTER_ANY,4,CARD,60,0,3,2,WIN
1786510596_f5677d5e_90,14,TO_HAND,3,CARD;CARD,60,,3,2,WIN
1786510596_f5677d5e_90,14,TO_HAND,1,CARD,60,,1,2,WIN
1786510596_f5677d5e_91,0,IS_FIRST,2,YES,,,0,0,LOSS
1786510596_f5677d5e_91,0,SETUP_ACTIVE_POKEMON,1,CARD,,,0,6,LOSS
1786510596_f5677d5e_91,1,MAIN,4,PLAY,30,210,6,6,LOSS
1786510596_f5677d5e_91,1,TO_BENCH,4,CARD;CARD,30,210,6,6,LOSS
1786510596_f5677d5e_91,1,MAIN,6,ATTACH,30,210,6,6,LOSS
1786510596_f5677d5e_91,1,MAIN,3,END,30,210,6,6,LOSS
1786510596_f5677d5e_91,3,MAIN,8,EVOLVE,20,30,6,6,LOSS
1786510596_f5677d5e_91,3,MAIN,7,ABILITY,20,30,6,6,LOSS
1786510596_f5677d5e_91,3,TO_HAND,2,CARD,20,30,6,6,LOSS
1786510596_f5677d5e_91,3,MAIN,7,PLAY,20,30,6,6,LOSS
